ASIN,Asset,Model,"Form Factor",S/N,CPU,Price,Added
B00VU1XDDO,161904,"Surface Pro 3",Tablet,015059152653,"i5 4300U CPU @ 1.9GHz",439.99,"2019-05-24 15:18:29"
B01GU6HLH2,142796,"Elite 6300","Small Form Factor",2UA32915X3,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-30 19:04:05"
B01GU6HLH2,142798,"Elite 6300","Small Form Factor",2UA32915XD,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-30 20:47:32"
B01GU6HLH2,142800,"Elite 6300","Small Form Factor",2UA32915VY,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-30 18:49:21"
B01GU6HLH2,142801,"Elite 6300","Small Form Factor",2UA32915WV,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-30 20:04:55"
B01GU6HLH2,142803,"Elite 6300","Small Form Factor",2UA32915WQ,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-30 19:17:54"
B01GU6HLH2,142806,"Elite 6300","Small Form Factor",2UA32915XB,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-30 19:16:26"
B01GU6HLH2,142809,"Elite 6300","Small Form Factor",MXL24629M2,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-30 18:56:41"
B01GU6HLH2,145399,"Elite 6300","Small Form Factor",2UA31516QS,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-30 20:01:02"
B01GU6HLH2,161579,"Elite 6300","Small Form Factor",2UA30701YR,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-30 19:02:26"
B01GU6HLH2,161951,"Elite 6300","Small Form Factor",2UA3101ZM2,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-30 21:57:40"
B01GU6HLH2,162214,"Elite 6300","Small Form Factor",MXL31128NT,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-30 18:26:58"
B01GU6HLH2,162274,"Elite 6300","Small Form Factor",2UA2470BKF,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-30 18:57:49"
B01GU6HLH2,162323,"Elite 6300","Small Form Factor",MXL2462B7F,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-30 21:55:09"
B01GU6HLH2,162347,"Elite 6300","Small Form Factor",MXL31004Y3,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-30 19:07:17"
B01GU6HLH2,162349,"Elite 6300","Small Form Factor",MXL31004YQ,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-30 20:10:40"
B01GU6HLH2,162351,"Elite 6300","Small Form Factor",2UA30701Z8,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-30 21:52:41"
B01GU6HLH2,162354,"Elite 6300","Small Form Factor",MXL30907S1,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-30 19:05:57"
B01GU6HLH2,162355,"Elite 6300","Small Form Factor",2UA30701YN,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-30 18:52:43"
B01GU6HLH2,162428,"Elite 6300","Small Form Factor",2UA31515L9,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-30 19:08:20"
B01GU6HLH2,162515,"Elite 6300","Small Form Factor",MXL3090NG9,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-30 18:54:38"
B01GU6HLH2,162522,"Elite 6300","Small Form Factor",MXL3090NFY,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-30 18:44:11"
B01GU6HLH2,162523,"Elite 6300","Small Form Factor",MXL3090NF1,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-30 18:46:58"
B077MSZ9P3,142484,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 18:47:27"
B077MSZ9P3,142485,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 18:58:08"
B077MSZ9P3,142486,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 18:51:09"
B077MSZ9P3,142487,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 18:49:44"
B077MSZ9P3,142488,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 19:27:08"
B077MSZ9P3,142489,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 19:11:42"
B077MSZ9P3,142490,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 19:25:23"
B077MSZ9P3,142491,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 19:04:44"
B077MSZ9P3,142492,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 19:08:39"
B077MSZ9P3,142493,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 19:21:48"
B077MSZ9P3,142494,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 20:12:09"
B077MSZ9P3,142495,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 19:05:47"
B077MSZ9P3,142496,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-29 19:09:54"
B077MSZ9P3,142497,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 19:13:11"
B077MSZ9P3,142498,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 18:53:59"
B077MSZ9P3,142499,"ProDesk 600 G1","Small Form Factor",2UA43422WX,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 19:14:39"
B077MSZ9P3,142799,"ProDesk 600 G1","Small Form Factor",2UA3502GKJ,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 18:55:13"
B077MSZ9P3,142804,"ProDesk 600 G1","Small Form Factor",2UA42316WD,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 18:52:35"
B077MSZ9P3,142807,"ProDesk 600 G1","Small Form Factor",2UA5392YGH,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 19:47:37"
B077MSZ9P3,143772,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 19:22:48"
B077MSZ9P3,145599,"ProDesk 600 G1","Small Form Factor",MXL52934VB,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 19:07:33"
B077MSZ9P3,161556,"ProDesk 600 G1","Small Form Factor",MXL54520PL,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-29 18:41:53"
B077MSZ9P3,161583,"ProDesk 600 G1","Small Form Factor",2UA4161CT9,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-29 18:59:49"
B077MSZ9P3,161584,"ProDesk 600 G1","Small Form Factor",MXL4372H29,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-29 19:23:23"
B077MSZ9P3,161958,"ProDesk 600 G1","Small Form Factor",2UA5361MXK,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-29 19:25:36"
B077MSZ9P3,162109,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-29 19:14:33"
B077MSZ9P3,162150,"ProDesk 600 G1","Small Form Factor",MXL4360YL0,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-29 19:27:05"
B077MSZ9P3,162152,"ProDesk 600 G1","Small Form Factor",MXL3520RVY,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-29 19:32:45"
B077MSZ9P3,162155,"ProDesk 600 G1","Small Form Factor",2UA4331BDL,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-29 19:12:54"
B077MSZ9P3,162157,"ProDesk 600 G1","Small Form Factor",MXL4372H21,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-29 18:38:23"
B077MSZ9P3,162160,"ProDesk 600 G1","Small Form Factor",2UA42316W3,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-29 18:49:37"
B077MSZ9P3,162272,"ProDesk 600 G1","Small Form Factor",2UA5381PK7,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 19:31:44"
B077MSZ9P3,162280,"ProDesk 600 G1","Small Form Factor",MXL4360YL1,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 19:32:48"
B077MSZ9P3,162281,"ProDesk 600 G1","Small Form Factor",MXL4360YLY,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 19:20:22"
B077MSZ9P3,162282,"ProDesk 600 G1","Small Form Factor",MXL4360YL2,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-29 19:39:55"
B077MSZ9P3,162283,"ProDesk 600 G1","Small Form Factor",MXL4360YMX,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 19:42:55"
B077MSZ9P3,162284,"ProDesk 600 G1","Small Form Factor",2UA5422139,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 19:49:39"
B077MSZ9P3,162285,"ProDesk 600 G1","Small Form Factor",MXL4360YL7,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 19:39:40"
B077MSZ9P3,162286,"ProDesk 600 G1","Small Form Factor",MXL4360YKV,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-29 18:46:11"
B077MSZ9P3,162287,"ProDesk 600 G1","Small Form Factor",MXL515120Z,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-29 19:17:46"
B077MSZ9P3,162288,"ProDesk 600 G1","Small Form Factor",MXL4360YLP,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-29 18:58:24"
B077MSZ9P3,162289,"ProDesk 600 G1","Small Form Factor",MXL4360YLT,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 19:54:09"
B077MSZ9P3,162291,"ProDesk 600 G1","Small Form Factor",MXL5040V43,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-29 18:51:21"
B077MSZ9P3,162292,"ProDesk 600 G1","Small Form Factor",MXL4372GZY,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-29 18:55:03"
B077MSZ9P3,162322,"ProDesk 600 G1","Small Form Factor",MXL4382V1M,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-29 19:21:59"
B077MSZ9P3,162340,"ProDesk 600 G1","Small Form Factor",MXL4120SMM,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-29 19:11:16"
B077MSZ9P3,162514,"ProDesk 600 G1","Small Form Factor",2UA5392YGF,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-28 19:35:07"
B077MSZ9P3,162521,"ProDesk 600 G1","Small Form Factor",2UA5381PKD,"i3 4130,4160 CPU @ 3.4GHz",214.99,"2019-05-29 19:16:02"
