ASIN,Asset,Model,"Form Factor",S/N,CPU,Price,Added
B01GU6HLH2,191702,"Elite 6300","Small Form Factor",2UA33610VG,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-25 20:35:18"
B01GU6HLH2,191703,"Elite 6300","Small Form Factor",2UA3450SR4,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-25 20:32:21"
B01GU6HLH2,191707,"Elite 6300","Small Form Factor",2UA3451RLJ,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-25 18:45:48"
B01GU6HLH2,191712,"Elite 6300","Small Form Factor",2UA33610VX,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-25 18:44:09"
B01GU6HLH2,191713,"Elite 6300","Small Form Factor",2UA33610SW,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-25 19:08:10"
B01GU6HLH2,191714,"Elite 6300","Small Form Factor",2UA3450SPP,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-19 16:39:02"
B01GU6HLH2,191715,"Elite 6300","Small Form Factor",2UA33610WJ,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-23 19:59:45"
B01GU6HLH2,191716,"Elite 6300","Small Form Factor",2UA33610SC,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-25 18:51:03"
B01GU6HLH2,191718,"Elite 6300","Small Form Factor",2UA33610TR,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-25 18:32:44"
B01GU6HLH2,191722,"Elite 6300","Small Form Factor",2UA4010ZM0,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-22 21:58:49"
B01GU6HLH2,191724,"Elite 6300","Small Form Factor",2UA3450SRX,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-25 18:38:37"
B01GU6HLH2,191725,"Elite 6300","Small Form Factor",2UA3451RKS,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-22 16:55:02"
B01GU6HLH2,191726,"Elite 6300","Small Form Factor",2UA3451RMM,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-23 20:02:04"
B01GU6HLH2,191727,"Elite 6300","Small Form Factor",2UA3450SQN,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-22 16:56:42"
B01GU6HLH2,191729,"Elite 6300","Small Form Factor",2UA33610WF,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-22 17:00:36"
B01GU6HLH2,191730,"Elite 6300","Small Form Factor",2UA4010ZKY,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-25 18:56:15"
B01GU6HLH2,191731,"Elite 6300","Small Form Factor",2UA3450STC,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-23 20:23:24"
B01GU6HLH2,191735,"Elite 6300","Small Form Factor",2UA3450SRC,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-19 16:36:21"
B01GU6HLH2,191738,"Elite 6300","Small Form Factor",2UA33610WW,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-22 21:45:30"
B01GU6HLH2,191740,"Elite 6300","Small Form Factor",2UA3450SQT,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-22 21:56:33"
B01GU6HLH2,191741,"Elite 6300","Small Form Factor",2UA33610T9,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-25 18:48:35"
B01GU6HLH2,191742,"Elite 6300","Small Form Factor",2UA3450SV0,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-25 19:07:02"
B01GU6HLH2,191744,"Elite 6300","Small Form Factor",2UA3450SVF,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-25 18:55:13"
B01GU6HLH2,191856,"Elite 6300","Small Form Factor",2UA3451RND,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-19 16:30:20"
B01GU6HLH2,192392,"Elite 6300","Small Form Factor",MXL3361Q3B,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-24 19:22:25"
B01GU6HLH2,192393,"Elite 6300","Small Form Factor",MXL3361Q2V,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-19 16:21:44"
B01GU6HLH2,192395,"Elite 6300","Small Form Factor",MXL3361Q4Q,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-25 18:42:19"
B01GU6HLH2,192397,"Elite 6300","Small Form Factor",2UA329164R,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-25 18:40:22"
B01GU6HLH2,192402,"Elite 6300","Small Form Factor",MXL3361Q2Q,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-19 16:31:29"
B01GU6HLH2,192406,"Elite 6300","Small Form Factor",2UA3031YQJ,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-23 19:49:16"
B01GU6HLH2,192413,"Elite 6300","Small Form Factor",2UA3031WTC,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-25 19:06:45"
B01GU6HLH2,192414,"Elite 6300","Small Form Factor",MXL3361Q2P,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-22 16:59:03"
B01GU6HLH2,192434,"Elite 6300","Small Form Factor",2UA3291656,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-22 21:47:35"
B01GU6HLH2,192437,"Elite 6300","Small Form Factor",MXL3361Q3Z,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-22 21:50:32"
B01GU6HLH2,192440,"Elite 6300","Small Form Factor",MXL3361Q2W,"i3 3220 CPU @ 3.3GHz",123.99,"2019-07-23 19:56:50"
B077MSZ9P3,192041,"ProDesk 600 G1","Small Form Factor",MXL4130CT2,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-23 19:43:48"
B077MSZ9P3,192048,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-23 19:40:31"
B077MSZ9P3,192383,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-19 15:32:00"
B077MSZ9P3,192387,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-19 15:46:51"
B077MSZ9P3,192409,"ProDesk 600 G1","Small Form Factor",MXL4130VCL,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-23 18:52:33"
B077MSZ9P3,192415,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-19 21:30:00"
B077MSZ9P3,192416,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-19 21:48:47"
B077MSZ9P3,192417,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-19 15:21:26"
B077MSZ9P3,192418,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-23 15:52:32"
B077MSZ9P3,192420,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-19 21:43:04"
B077MSZ9P3,192423,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-19 15:24:07"
B077MSZ9P3,192425,"ProDesk 600 G1","Small Form Factor",MXL3512PRZ,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-23 19:35:45"
B077MSZ9P3,192426,"ProDesk 600 G1","Small Form Factor",MXL3520RVX,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-24 19:03:32"
B077MSZ9P3,192427,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-19 21:37:08"
B077MSZ9P3,192430,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-19 15:26:09"
B077MSZ9P3,192431,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-19 15:33:01"
B077MSZ9P3,192444,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-19 15:51:35"
B077MSZ9P3,192447,"ProDesk 600 G1","Small Form Factor",MXL4130CPX,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-24 19:03:24"
B077MSZ9P3,192450,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-19 15:34:05"
B077MSZ9P3,192452,"ProDesk 600 G1","Small Form Factor",2UA4252H6N,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-23 19:37:32"
B077MSZ9P3,192453,"ProDesk 600 G1","Small Form Factor",MXL4130VGV,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-23 20:44:57"
B077MSZ9P3,192456,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-19 21:34:16"
B077MSZ9P3,192458,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-19 15:44:47"
B077MSZ9P3,192459,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-19 21:31:37"
B077MSZ9P3,192460,"ProDesk 600 G1","Small Form Factor",,"i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-07-19 15:28:47"
B071F49Q2P,162459,"Latitude E7440",Notebook,2J7GYZ1,"i5 4300U,4310U CPU @ 1.9GHz",264.00,"2019-07-24 21:14:13"
B071F49Q2P,186170,"Latitude E7440",Notebook,7FLGL12,"i5 4300U,4310U CPU @ 1.9GHz",264.00,"2019-07-24 20:45:25"
B071F49Q2P,186174,"Latitude E7440",Notebook,84BDK32,"i5 4300U,4310U CPU @ 1.9GHz",264.00,"2019-07-24 20:43:43"
B071F49Q2P,188386,"Latitude E7440",Notebook,3ZN9L32,"i5 4300U,4310U CPU @ 1.9GHz",264.00,"2019-07-24 20:49:46"
B071F49Q2P,188392,"Latitude E7440",Notebook,459ZM32,"i5 4300U,4310U CPU @ 1.9GHz",264.00,"2019-07-24 20:47:32"
