ASIN,Asset,Model,"Form Factor",CPU,Price,Added
B07CTSFCRR,269473,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",225.79,"2019-08-12 15:38:44"
B07CTSFCRR,269476,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",225.79,"2019-08-12 15:33:25"
B07CTSFCRR,269477,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",225.79,"2019-08-12 15:27:49"
B07CTSFCRR,269478,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",225.79,"2019-08-12 15:45:55"
B07CTSFCRR,269479,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",225.79,"2019-08-12 15:48:21"
B076DFQN2P,203199,"Optiplex 990",Desktop,"i5 2400 CPU @ 3.1GHz",134.98,"2019-08-09 19:17:09"
B01GU6HLH2,268427,"Elite 6300","Small Form Factor","i3 3220 CPU @ 3.3GHz",112.49,"2019-08-09 16:28:27"
B01GU6HLH2,268431,"Elite 6300","Small Form Factor","i3 3220 CPU @ 3.3GHz",112.49,"2019-08-09 16:52:06"
B01GU6HLH2,269744,"Elite 6300","Small Form Factor","i3 3220 CPU @ 3.3GHz",112.49,"2019-08-12 14:35:17"
B01GU6HLH2,269745,"Elite 6300","Small Form Factor","i3 3220 CPU @ 3.3GHz",112.49,"2019-08-12 17:54:43"
B01GU6HLH2,269746,"Elite 6300","Small Form Factor","i3 3220 CPU @ 3.3GHz",112.49,"2019-08-12 14:28:24"
B01GU6HLH2,269747,"Elite 6300","Small Form Factor","i3 3220 CPU @ 3.3GHz",112.49,"2019-08-12 17:50:19"
B01GU6HLH2,269748,"Elite 6300","Small Form Factor","i3 3220 CPU @ 3.3GHz",112.49,"2019-08-12 18:05:18"
B01GU6HLH2,269749,"Elite 6300","Small Form Factor","i3 3220 CPU @ 3.3GHz",112.49,"2019-08-12 14:42:34"
B01GU6HLH2,269750,"Elite 6300","Small Form Factor","i3 3220 CPU @ 3.3GHz",112.49,"2019-08-12 14:25:37"
B01GU6HLH2,269751,"Elite 6300","Small Form Factor","i3 3220 CPU @ 3.3GHz",112.49,"2019-08-12 14:39:29"
B01GU6HLH2,269753,"Elite 6300","Small Form Factor","i3 3220 CPU @ 3.3GHz",112.49,"2019-08-12 17:47:30"
B01GU6HLH2,269756,"Elite 6300","Small Form Factor","i3 3220 CPU @ 3.3GHz",112.49,"2019-08-12 18:06:48"
B01GU6HLH2,269757,"Elite 6300","Small Form Factor","i3 3220 CPU @ 3.3GHz",112.49,"2019-08-12 17:52:24"
B01GU6HLH2,269758,"Elite 6300","Small Form Factor","i3 3220 CPU @ 3.3GHz",112.49,"2019-08-12 18:08:20"
B01GU6HLH2,269759,"Elite 6300","Small Form Factor","i3 3220 CPU @ 3.3GHz",112.49,"2019-08-12 14:17:05"
B01GU6HLH2,269760,"Elite 6300","Small Form Factor","i3 3220 CPU @ 3.3GHz",112.49,"2019-08-12 17:45:37"
B01GU6HLH2,269762,"Elite 6300","Small Form Factor","i3 3220 CPU @ 3.3GHz",112.49,"2019-08-12 18:00:28"
B078X9G6LB,268235,"ThinkCentre M92p","Small Form Factor","i5 3470,3570 CPU @ 3.2GHz",154.99,"2019-08-08 21:05:18"
B077MSZ9P3,268305,"ProDesk 600 G1","Small Form Factor","i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-08-09 15:38:10"
B077MSZ9P3,269763,"ProDesk 600 G1","Small Form Factor","i3 4130,4160 CPU @ 3.4GHz",149.89,"2019-08-12 17:58:11"
B076X6QRTD,268889,"Optiplex 9020","Small Form Factor","i7 4790,4770 CPU @ 3.6GHz",380.00,"2019-08-09 21:09:52"
B0733P5MKM,203319,"EliteDesk 800 G1","Ultra Small Form Factor","i5 4570S,4590S,4690S CPU @ 2.9GHz",184.99,"2019-08-09 14:17:24"
B0733P5MKM,203323,"EliteDesk 800 G1","Ultra Small Form Factor","i5 4570S,4590S,4690S CPU @ 2.9GHz",184.99,"2019-08-09 15:10:39"
B0733P5MKM,203327,"EliteDesk 800 G1","Ultra Small Form Factor","i5 4570S,4590S,4690S CPU @ 2.9GHz",184.99,"2019-08-09 15:16:07"
