ASIN,Asset,Model,"Form Factor",S/N,CPU,Price,Added
B07CTTW8HR,144147,"ThinkPad T440",Notebook,PC01J78H,"i5 4300U CPU @ 1.9GHz",284.45,"2019-06-05 18:48:02"
B074VF7XJX,146023,"EliteDesk 800 G1","Small Form Factor",2UA5251MPL,"i5 4570,4590 CPU @ 3.2GHz",170.26,"2019-06-05 15:52:29"
B077N73MKG,144079,"THINKCENTRE M700","Small Form Factor",MJ03UWWT,"i3 6100 CPU @ 3.7Ghz",279.00,"2019-06-05 16:51:49"
B077N73MKG,144116,"THINKCENTRE M700","Small Form Factor",MJ04LJNV,"i3 6100 CPU @ 3.7Ghz",279.00,"2019-06-05 16:47:44"
B077N73MKG,144121,"THINKCENTRE M700","Small Form Factor",MJ04LJND,"i3 6100 CPU @ 3.7Ghz",279.00,"2019-06-05 16:49:20"
B01CV9G1BO,146100,"Compaq Elite 8300 ","Small Form Factor",2UA31405N5,"i5 3570,3470 CPU @ 3.5GHz",167.70,"2019-06-04 21:52:07"
B01CV9G1BO,146142,"Compaq Elite 8300 ","Small Form Factor",2UA31405MV,"i5 3570,3470 CPU @ 3.5GHz",167.70,"2019-06-04 21:46:13"
B0786HSGW7,141751,"ThinkCentre M91p","Small Form Factor",MJMDLZK,"i7 2600 CPU @ 3.4GHz",231.05,"2019-06-05 17:01:20"
B01GU6HLH2,142797,"Elite 6300","Small Form Factor",2UA32912NN,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 19:24:53"
B01GU6HLH2,142808,"Elite 6300","Small Form Factor",2UA3420XCT,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 20:59:58"
B01GU6HLH2,161555,"Elite 6300","Small Form Factor",2UA2520447,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 21:09:26"
B01GU6HLH2,161560,"Elite 6300","Small Form Factor",2UA252043Y,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 18:36:29"
B01GU6HLH2,161565,"Elite 6300","Small Form Factor",2UA2510DV7,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 21:19:27"
B01GU6HLH2,161567,"Elite 6300","Small Form Factor",2UA3271DM6,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 22:07:12"
B01GU6HLH2,161569,"Elite 6300","Small Form Factor",MXL24629LX,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 21:08:06"
B01GU6HLH2,161591,"Elite 6300","Small Form Factor",2UA30701YZ,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 21:13:25"
B01GU6HLH2,161952,"Elite 6300","Small Form Factor",2UA3101ZM4,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 21:11:01"
B01GU6HLH2,161953,"Elite 6300","Small Form Factor",2UA3101ZM3,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 21:14:56"
B01GU6HLH2,161954,"Elite 6300","Small Form Factor",2UA3101ZLJ,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 21:05:04"
B01GU6HLH2,162013,"Elite 6300","Small Form Factor",MXL2462BDP,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 14:16:50"
B01GU6HLH2,162170,"Elite 6300","Small Form Factor",MXL3412511,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 22:18:57"
B01GU6HLH2,162187,"Elite 6300","Small Form Factor",MXL31128P3,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 21:21:45"
B01GU6HLH2,162189,"Elite 6300","Small Form Factor",MXL31128NX,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 14:12:02"
B01GU6HLH2,162196,"Elite 6300","Small Form Factor",MXL31128PW,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 18:46:54"
B01GU6HLH2,162197,"Elite 6300","Small Form Factor",MXL31128NN,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 21:03:27"
B01GU6HLH2,162200,"Elite 6300","Small Form Factor",MXL31128NW,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 20:25:44"
B01GU6HLH2,162202,"Elite 6300","Small Form Factor",MXL31128NV,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 20:59:57"
B01GU6HLH2,162209,"Elite 6300","Small Form Factor",MXL31128PT,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 14:10:28"
B01GU6HLH2,162215,"Elite 6300","Small Form Factor",MXL31128NP,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 21:41:15"
B01GU6HLH2,162216,"Elite 6300","Small Form Factor",MXL31128PK,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 21:36:37"
B01GU6HLH2,162269,"Elite 6300","Small Form Factor",2UA2470BN0,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 20:50:08"
B01GU6HLH2,162273,"Elite 6300","Small Form Factor",2UA2470BNL,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 21:06:36"
B01GU6HLH2,162305,"Elite 6300","Small Form Factor",2UA25102XY,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 14:20:33"
B01GU6HLH2,162306,"Elite 6300","Small Form Factor",MXL30907TH,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 14:18:58"
B01GU6HLH2,162309,"Elite 6300","Small Form Factor",2UA3090Q0D,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 20:27:43"
B01GU6HLH2,162317,"Elite 6300","Small Form Factor",2UA30701ZC,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 19:28:47"
B01GU6HLH2,162320,"Elite 6300","Small Form Factor",2UA3090Q1J,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 18:41:59"
B01GU6HLH2,162321,"Elite 6300","Small Form Factor",MXL2462B6G,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 14:13:18"
B01GU6HLH2,162328,"Elite 6300","Small Form Factor",2UA251030L,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 19:30:29"
B01GU6HLH2,162330,"Elite 6300","Small Form Factor",2UA25102XN,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 14:08:19"
B01GU6HLH2,162336,"Elite 6300","Small Form Factor",MXL2462P54,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 22:14:37"
B01GU6HLH2,162338,"Elite 6300","Small Form Factor",MXL30907SF,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 20:51:40"
B01GU6HLH2,162343,"Elite 6300","Small Form Factor",MXL2462B7M,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 19:06:19"
B01GU6HLH2,162344,"Elite 6300","Small Form Factor",2UA3090Q1D,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 19:04:12"
B01GU6HLH2,162345,"Elite 6300","Small Form Factor",2UA25108LP,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 18:59:25"
B01GU6HLH2,162350,"Elite 6300","Small Form Factor",MXL30907TB,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 18:51:26"
B01GU6HLH2,162352,"Elite 6300","Small Form Factor",MXL30907SW,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 21:03:07"
B01GU6HLH2,162356,"Elite 6300","Small Form Factor",MXL30907TF,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 20:56:32"
B01GU6HLH2,162358,"Elite 6300","Small Form Factor",2UA3090Q1K,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 21:48:16"
B01GU6HLH2,162359,"Elite 6300","Small Form Factor",MXL2462B7S,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 14:14:51"
B01GU6HLH2,162427,"Elite 6300","Small Form Factor",2UA32218C3,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 14:22:07"
B01GU6HLH2,162430,"Elite 6300","Small Form Factor",2UA32218DF,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 14:05:45"
B01GU6HLH2,162432,"Elite 6300","Small Form Factor",2UA32218BV,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-03 21:42:38"
B01GU6HLH2,162433,"Elite 6300","Small Form Factor",2UA32218DN,"i3 3220 CPU @ 3.3GHz",135.00,"2019-06-04 20:55:44"
B077MSZ9P3,162154,"ProDesk 600 G1","Small Form Factor",2UA42316W8,"i3 4130,4160 CPU @ 3.4GHz",179.99,"2019-05-31 21:56:09"
B077MSZ9P3,162333,"ProDesk 600 G1","Small Form Factor",2UA4221HLR,"i3 4130,4160 CPU @ 3.4GHz",179.99,"2019-05-31 21:58:32"
B01LOSQWBC,132134,"Optiplex 390","Small Form Factor",53PRWV1,"i5 2400 CPU @ 3.4GHz",149.99,"2019-06-05 17:31:18"
