ASIN,Asset,Model,"Form Factor",S/N,CPU,Price,Added
B01HSDJFFM,282265,"Optiplex 7010","Small Form Factor",3Y2GHX1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",120.00,"2019-09-11 17:37:59"
B01HSDJFFM,282269,"Optiplex 7010","Small Form Factor",J8RL6Y1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",120.00,"2019-09-11 18:00:27"
B01HSDJFFM,282270,"Optiplex 7010","Small Form Factor",8M23FX1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",120.00,"2019-09-11 19:33:16"
B01HSDJFFM,282277,"Optiplex 7010","Small Form Factor",J8PK6Y1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",120.00,"2019-09-11 19:39:35"
B01HSDJFFM,282278,"Optiplex 7010","Small Form Factor",73D2WV1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",120.00,"2019-09-11 19:20:23"
B01HSDJFFM,282284,"Optiplex 7010","Small Form Factor",3Y8HHX1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",120.00,"2019-09-11 17:20:35"
B01HSDJFFM,282285,"Optiplex 7010","Small Form Factor",3Y8GHX1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",120.00,"2019-09-11 19:14:40"
B01HSDJFFM,282286,"Optiplex 7010","Small Form Factor",J8PL6Y1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",120.00,"2019-09-11 19:28:27"
B01HSDJFFM,282291,"Optiplex 7010","Small Form Factor",8LL2FX1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",120.00,"2019-09-12 16:04:15"
B01HSDJFFM,282353,"Optiplex 7010","Small Form Factor",3ZYL7Y1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",120.00,"2019-09-11 17:13:24"
B01HSDJFFM,282358,"Optiplex 7010","Small Form Factor",H3YY6Y1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",120.00,"2019-09-11 19:32:15"
B01HSDJFFM,282360,"Optiplex 7010","Small Form Factor",50RZNW1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",120.00,"2019-09-12 16:06:08"
B01HSDJFFM,282361,"Optiplex 7010","Small Form Factor",2N2NZV1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",120.00,"2019-09-12 16:05:15"
B01HSDJFFM,282522,"Optiplex 7010","Small Form Factor",H3VZ6Y1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",120.00,"2019-09-11 19:24:57"
B01M293O5P,274996,"Latitude E6430",Notebook,74BHVY1,"i5 3320M CPU @ 2.6GHz",219.88,"2019-09-12 18:16:32"
B01M293O5P,283036,"Latitude E6430",Notebook,JH744X1,"i5 3320M CPU @ 2.6GHz",219.88,"2019-09-12 18:53:23"
B07CTSFCRR,269476,"Optiplex 9020","Small Form Factor",1XBBW12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",221.99,"2019-09-10 21:01:41"
B07CTSFCRR,274858,"Optiplex 9020","Small Form Factor",CRMHQ22,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",221.99,"2019-09-10 21:01:19"
B07CTSFCRR,274861,"Optiplex 9020","Small Form Factor",CRMKQ22,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",221.99,"2019-09-10 21:01:48"
B07CTSFCRR,282223,"Optiplex 9020","Small Form Factor",CPHFQ22,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",221.99,"2019-09-12 16:02:43"
B00VU1XDDO,189032,"Surface Pro 3",Tablet,005909552753,"i5 4300U CPU @ 1.9GHz",429.99,"2019-09-12 18:34:41"
B00VKL0I96,275850,"Latitude E6420",Notebook,HM9T9S1,"i5 2520M,2540M CPU @ <2.5GHz",210.97,"2019-09-12 18:05:54"
B00VKL0I96,283037,"Latitude E6420",Notebook,6R0SBS1,"i5 2520M,2540M CPU @ <2.5GHz",210.97,"2019-09-12 17:29:42"
B07CTT3LK2,282215,"Optiplex 7020","Small Form Factor",4KF7X52,"i5 4590,4690 CPU @ 3.3GHz",179.90,"2019-09-12 15:47:20"
B07CTT3LK2,282224,"Optiplex 7020","Small Form Factor",B3HNV52,"i5 4590,4690 CPU @ 3.3GHz",179.90,"2019-09-12 15:43:38"
B07CTT3LK2,282243,"Optiplex 7020","Small Form Factor",B3GFV52,"i5 4590,4690 CPU @ 3.3GHz",179.90,"2019-09-12 15:55:00"
B07CTT3LK2,282245,"Optiplex 7020","Small Form Factor",4KK2X52,"i5 4590,4690 CPU @ 3.3GHz",179.90,"2019-09-12 15:05:29"
B07CTT3LK2,282246,"Optiplex 7020","Small Form Factor",B3DHV52,"i5 4590,4690 CPU @ 3.3GHz",179.90,"2019-09-12 15:11:32"
B07CTT3LK2,282253,"Optiplex 7020","Small Form Factor",4KF5X52,"i5 4590,4690 CPU @ 3.3GHz",179.90,"2019-09-12 15:14:33"
B07CTT3LK2,282255,"Optiplex 7020","Small Form Factor",4KJ7X52,"i5 4590,4690 CPU @ 3.3GHz",179.90,"2019-09-12 15:40:21"
B07CTT3LK2,282261,"Optiplex 7020","Small Form Factor",4KK9X52,"i5 4590,4690 CPU @ 3.3GHz",179.90,"2019-09-12 15:28:26"
B07CTT3LK2,282263,"Optiplex 7020","Small Form Factor",53G4X52,"i5 4590,4690 CPU @ 3.3GHz",179.90,"2019-09-12 15:06:39"
B07CTT3LK2,282267,"Optiplex 7020","Small Form Factor",B3JKV52,"i5 4590,4690 CPU @ 3.3GHz",179.90,"2019-09-12 15:03:17"
B07CTT3LK2,282274,"Optiplex 7020","Small Form Factor",4KL2X52,"i5 4590,4690 CPU @ 3.3GHz",179.90,"2019-09-12 15:30:44"
B07CTT3LK2,282275,"Optiplex 7020","Small Form Factor",4KBBX52,"i5 4590,4690 CPU @ 3.3GHz",179.90,"2019-09-12 15:17:41"
B07CTT3LK2,282276,"Optiplex 7020","Small Form Factor",4KDBX52,"i5 4590,4690 CPU @ 3.3GHz",179.90,"2019-09-12 15:35:19"
B07CTT3LK2,282281,"Optiplex 7020","Small Form Factor",B3JMV52,"i5 4590,4690 CPU @ 3.3GHz",179.90,"2019-09-12 15:58:37"
B07CTT3LK2,282473,"Optiplex 7020","Small Form Factor",MXQ44307VJ,"i5 4590,4690 CPU @ 3.3GHz",179.90,"2019-09-12 15:08:35"
B01HSJ2O0Y,182412,"Compaq 8200 Elite","Small Form Factor",,"i5 2400,2500 CPU @ 3.4GHz",124.99,"2019-09-10 21:15:14"
B076X6QRTD,273100,"Optiplex 9020","Small Form Factor",FQYQ8Y1,"i7 4790,4770 CPU @ 3.6GHz",354.68,"2019-09-10 21:04:19"
