ASIN,Asset,Model,"Form Factor",CPU,Price,Added
B01LXCLDRI,197710,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.90,"2019-07-24 16:17:42"
B01LXCLDRI,197718,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.90,"2019-07-24 17:36:26"
B01LXCLDRI,197720,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.90,"2019-07-24 16:25:33"
B01LXCLDRI,197740,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.90,"2019-07-24 16:18:51"
B01LXCLDRI,197804,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.90,"2019-07-24 16:27:14"
B01LXCLDRI,197809,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.90,"2019-07-24 16:19:23"
B01LXCLDRI,197987,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.90,"2019-07-26 17:13:23"
B01HSDJFFM,201565,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-25 14:29:23"
B01HSDJFFM,201572,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-25 14:28:16"
B01HSDJFFM,201574,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-25 14:41:59"
B01HSDJFFM,201575,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-25 14:28:59"
B01HSDJFFM,201577,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-25 14:39:57"
B01HSDJFFM,201579,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-25 14:36:10"
B01HSDJFFM,201581,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-25 14:40:21"
B01HSDJFFM,201582,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-25 14:29:55"
B01HSDJFFM,201583,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-25 14:41:09"
B01HSDJFFM,201584,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-25 14:30:17"
B01HSDJFFM,201597,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-25 14:27:03"
B01HSDJFFM,201599,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-25 14:34:53"
B01HSDJFFM,201601,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-25 14:35:19"
B01HSDJFFM,201602,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-25 14:34:29"
B01HSDJFFM,201605,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-25 14:42:46"
B01HSDJFFM,201606,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-25 14:31:04"
