Asset,S/N,"Old COA","New COA",WIN8,Model,CPU,Manufacturer,Added
531193,JF5PB42,,03307504798885,Activated,"OptiPlex 9020","i7-4790_3.5 GHz",Dell,"2019-11-22 19:25:33"
531192,JX6VKM1,,03307504798886,Activated,"OptiPlex 9020","i7-4790_3.5 GHz",Dell,"2019-11-22 19:32:57"
531201,65H2J02,00186242562390,03307504798887,,"OptiPlex 9020","i5-4570_3.2 GHz",Dell,"2019-11-22 19:43:17"
531206,BY0JV12,00186251570381,03307504798912,,"OptiPlex 9020","i5-4570_3.2 GHz",Dell,"2019-11-22 20:31:52"
520504,33S8M02,00186248770524,03307504798882,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-22 20:40:27"
520531,F4N3W12,00186248577552,03307504798850,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-22 20:42:29"
520574,33VFM02,00186248770562,03307504798851,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-22 20:56:56"
531194,DQWJV52,,03307504798867,,"OptiPlex 9020","i5-4690_3.4 GHz",Dell,"2019-11-22 21:07:03"
531198,71LCFZ1,00186242794603,03307504798866,,"OptiPlex 9020","i5-4570_3.2 GHz",Dell,"2019-11-22 21:09:00"
520645,F4F3W12,00186248207933,03307504798852,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-22 21:22:24"
519899,213M082,00186257711508,03307504798862,,"OptiPlex 9020","i5-4590_3.2 GHz",Dell,"2019-11-22 21:24:25"
531200,3PJ3K02,00186242475787,03307504798865,,"OptiPlex 9020","i5-4570_3.2 GHz",Dell,"2019-11-22 21:37:43"
531200,3PJ3K02,00186242475787,03307504798865,,"OptiPlex 9020","i5-4570_3.2 GHz",Dell,"2019-11-22 21:37:47"
519903,H77HS22,00186250630913,03307504798854,,"OptiPlex 9020","i5-4590_3.2 GHz",Dell,"2019-11-22 21:43:45"
269240,PF00NNUN,,03307504798864,Activated,"THINKPAD T440","i5-4300U_1.9 GHz",Lenovo,"2019-11-22 21:54:59"
531196,BY0HV12,00186251521361,03307504798863,,"OptiPlex 9020","i5-4570_3.2 GHz",Dell,"2019-11-22 21:57:19"
531196,BY0HV12,00186251521361,03307504798863,,"OptiPlex 9020","i5-4570_3.2 GHz",Dell,"2019-11-22 21:58:11"
520590,3429M02,00186248770498,03307504798853,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-22 21:58:17"
531207,8NBFW52,,03307504798838,Activated,"OptiPlex 9020","i5-4690_3.4 GHz",Dell,"2019-11-25 14:06:06"
519902,1N56FZ1,00186239987095,03307504798858,,"OptiPlex 9020","i5-4570_3.2 GHz",Dell,"2019-11-25 14:12:11"
531209,1FSW482,,03307504798839,Activated,"OptiPlex 9020","i5-4690_3.4 GHz",Dell,"2019-11-25 14:13:43"
520664,341FM02,00186248770531,03307504798840,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-25 14:14:52"
520527,F4W4W12,00186248577522,03307504798864,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-25 14:16:53"
531199,BDSLS22,,03307504798841,Activated,"OptiPlex 9020","i7-4790_3.5 GHz",Dell,"2019-11-25 14:19:18"
531199,BDSLS22,,03307504798841,Activated,"OptiPlex 9020","i7-4790_3.5 GHz",Dell,"2019-11-25 14:20:16"
520656,73PXV52,,03307504798846,Activated,"OptiPlex 7020","i5-4590_3.2 GHz",Dell,"2019-11-25 14:24:39"
531208,36X5182,,03307504798842,Activated,"OptiPlex 9020","i5-4690_3.4 GHz",Dell,"2019-11-25 14:28:01"
531210,BQHCC42,,03307504798843,Activated,"OptiPlex 9020","i7-4790_3.5 GHz",Dell,"2019-11-25 14:35:00"
520525,73N3W52,,03307504798830,Activated,"OptiPlex 7020","i5-4590_3.2 GHz",Dell,"2019-11-25 14:35:13"
531197,5WKM942,,03307504798844,Activated,"OptiPlex 9020","i7-4790_3.5 GHz",Dell,"2019-11-25 14:40:09"
520661,33SFM02,00186248770461,03307504798857,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-25 14:40:57"
519910,9SGJ182,,03307504798845,,"OptiPlex 9020","i5-4590_3.2 GHz",Dell,"2019-11-25 14:43:26"
520489,FKM0Y12,00186252516935,03307504798837,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-25 14:47:22"
519055,MXL30220PF,00186203102193,03307504798829,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 14:54:21"
519907,214M082,00186257711354,03307504798856,,"OptiPlex 9020","i5-4590_3.2 GHz",Dell,"2019-11-25 14:59:01"
519907,214M082,00186257711354,03307504798856,,"OptiPlex 9020","i5-4590_3.2 GHz",Dell,"2019-11-25 14:59:17"
520607,F4L2W12,00186248207764,03307504798820,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-25 15:01:26"
519036,MXL3470QH9,00186218321400,03307504798836,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 15:03:52"
520551,FKV2Y12,00186252516926,03307504798847,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-25 15:15:15"
519029,MXL3250XLL,00186210454805,03307504798828,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 15:21:37"
519026,MXL303106R,00186179022543,03307504798835,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 15:42:19"
519041,MXL3151LJ6,00186192886774,03307504798827,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 15:42:28"
282893,2UA3162DFK,,03307504798821,Activated,"Compaq Elite 8300 ","i5-3470_3.2 GHz",HP,"2019-11-25 16:05:53"
519040,MXL2370KD9,00186173747222,03307504798822,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 16:25:19"
520648,FL74Y12,00186252516975,03307504798848,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-25 16:26:21"
520541,F4M3W12,00186248577723,03307504798823,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-25 16:44:38"
519056,MXL24000HW,00186180943409,03307504798831,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 16:52:05"
519056,MXL24000HW,00186180943409,03307504798831,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 16:52:14"
519911,1N47FZ1,00186239987075,03307504798826,,"OptiPlex 9020","i5-4570_3.2 GHz",Dell,"2019-11-25 17:00:10"
520649,FKH3Y12,00186252516953,03307504798849,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-25 17:08:13"
519027,MXL24300KC,00186194186114,03307504798819,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 17:09:32"
519046,MXL3311CF0,,03307504798824,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 17:13:45"
519046,MXL3311CF0,00186210188427,03307504798824,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 17:14:22"
282891,2UA3162DDH,,03307504798802,Activated,"Compaq Elite 8300 ","i5-3470_3.2 GHz",HP,"2019-11-25 17:27:40"
519038,MXL3141YGH,00186206442093,03307504798825,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 17:29:48"
519049,2UA3501YZR,00186233679622,03307504798832,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 17:39:46"
519049,2UA3501YZR,00186233679622,03307504798832,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 17:39:46"
519049,2UA3501YZR,00186233679622,03307504798832,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 17:39:55"
519049,2UA3501YZR,00186233679622,03307504798832,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 17:39:55"
519028,MXL30220PH,00186203102191,03307504798801,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 17:42:36"
519025,MXL3010WGD,00186202069843,03307504798813,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 17:54:28"
519052,MXL2311FYQ,00186172654880,03307504798818,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 17:58:37"
519031,MXL2311FXR,00186172654873,03307504798800,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 18:04:48"
519039,MXL3311CFQ,00186210188428,03307504798812,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 18:12:12"
519050,MXL3010WL1,00186201975012,03307504798807,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 18:22:12"
519030,MXL3110BKV,00186196102300,03307504798809,,"Compaq Elite 8300 ","i5-3570_3.4 GHz",HP,"2019-11-25 18:39:49"
296757,D318HX1,00186217679963,03307504798834,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-25 18:42:09"
520562,9416HX1,00186217644737,03307504798784,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-25 19:07:57"
296312,DGZ8FX1,00186214989877,03307504798810,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-25 19:13:22"
291537,3LVCCZ1,00196287197739,03307504798780,,"OptiPlex 7010","i5-3470_3.2 GHz",Dell,"2019-11-25 19:20:52"
275716,92JDCY1,00186233709772,03307504798811,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-11-25 19:31:42"
294662,HPQ7SW1,00186203728040,03307504798833,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-11-25 19:33:31"
294606,5WW3H02,00186242957472,03307504798790,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-11-25 19:41:17"
520547,GGHC9Y1,00186225300613,03307504798814,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-25 19:53:52"
520547,GGHC9Y1,00186225300613,03307504798814,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-25 19:55:06"
294823,5XD3H02,00186242957701,03307504798803,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-11-25 20:09:49"
520516,9394HX1,00186217644660,03307504798799,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-25 20:19:13"
294655,FTXF6Y1,00186217955666,03307504798798,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-11-25 20:31:23"
295300,CFGGS22,00186250173980,03307504798804,,"OptiPlex 7010","i5-3470_3.2 GHz",Dell,"2019-11-25 20:32:11"
294601,33ZQ7Y1,00186222065335,03307504798781,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-11-25 20:32:39"
296343,D399HX1,00186217678802,03307504798815,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-25 20:33:19"
520577,GFBJ9Y1,00186225300609,03307504798791,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-25 20:47:25"
520535,9405HX1,00186217644661,03307504798783,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-25 20:50:00"
520522,F4V4W12,00186248577468,03307504798873,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-25 22:07:23"
275743,2NGLZV1,00186209408612,03307504798789,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-11-26 14:06:24"
296341,DJ09FX1,00186215228605,03307504798782,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-26 14:06:31"
296341,DJ09FX1,00186215228605,03307504798782,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-26 14:06:38"
520513,93S5HX1,00186217644844,03307504798792,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-26 14:07:10"
520521,9366HX1,00186217644706,03307504798785,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-26 14:26:45"
520633,93H3HX1,00186217644788,03307504798788,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-26 14:39:30"
520633,93H3HX1,00186217644788,03307504798788,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-26 14:40:04"
296818,1CYN9Y1,00186226088868,03307504798786,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-26 14:56:22"
520633,93H3HX1,00186217644788,03307504798788,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-26 15:16:06"
296359,D4J9HX1,00186218094115,03307504798787,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-26 15:20:50"
520487,93P4HX1,00186217644892,03307504798806,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-26 15:25:44"
520558,93Q3HX1,00186217644896,03307504798805,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-26 15:38:36"
520558,93Q3HX1,00186217644896,03307504798805,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-26 15:38:41"
297140,3GKTNW1,00186194683934,03307504798797,,"OptiPlex 7010","i5-3550_3.3 GHz",Dell,"2019-11-26 15:39:01"
296359,D4J9HX1,00186218094115,03307504798787,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-26 15:40:35"
520505,93F4HX1,00186217637677,03307504798796,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-26 15:41:24"
295310,66S1V12,00196288140261,03307504798765,,"OptiPlex 7010","i5-3470_3.2 GHz",Dell,"2019-11-26 15:48:21"
520510,93D4HX1,00186217644677,03307504798773,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-26 15:52:12"
520605,93Y5HX1,00186217644837,03307504798764,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-26 16:00:57"
520499,9426HX1,00186217644870,03307504798772,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-26 16:13:51"
294663,1SDK6Y1,00186218105267,03307504798760,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-11-26 16:15:24"
296724,DFS8FX1,00186214649658,03307504798793,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-26 16:26:00"
520524,93L4HX1,00186217637726,03307504798761,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-26 16:26:42"
297128,HN047Y1,00186223896643,03307504798794,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-26 16:39:32"
297128,HN047Y1,00186223896643,03307504798794,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-11-26 16:44:33"
509009,2UA24706G8,00186193598315,03307504798795,,"Compaq Pro 6300 ","i3-3220_3.3 GHz",HP,"2019-11-26 17:21:18"
294797,2JXWDZ1,00186242897036,03307504798771,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-11-26 17:48:31"
520585,FKQ2Y12,00186252516988,03307504798770,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 17:57:15"
520580,FL73Y12,00186252516947,03307504798766,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 18:19:37"
297139,1J08W12,00186251619943,03307504798763,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 18:20:05"
142394,GHWH6V1,00196273099710,03307504798769,,"OptiPlex 390",i5-2400_3.1GHz,Dell,"2019-11-26 18:23:45"
520540,F4H3W12,00186248577486,03307504798839,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 18:26:50"
297088,1J28W12,00186251619897,03307504798762,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 18:34:41"
520646,33QBM02,00186248770272,03307504798768,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 18:35:02"
520646,33QBM02,00186248770272,03307504798768,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 18:35:09"
520556,FKT0Y12,00186252516961,03307504798817,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 18:43:17"
297081,1HX6W12,00186251099446,03307504798767,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 18:50:50"
297081,1HX6W12,00186251099446,03307504798767,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 18:51:25"
520497,FKN3Y12,00186252516995,03307504798752,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 18:52:23"
520599,F4Q4W12,00186251478746,03307504798759,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 18:52:55"
297082,1J37W12,00186251461848,03307504798816,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 18:55:41"
520595,33NFM02,00186248770567,03307504798741,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 19:01:38"
520486,33Y8M02,00186248770483,03307504798758,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 19:06:24"
296322,1B4YZ12,00186252586575,03307504798751,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 19:12:33"
297093,1J46W12,00186251461393,03307504798750,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 19:20:20"
297137,1J16W12,00186251461919,03307504798757,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 19:24:44"
520552,33ZDM02,00186248770574,03307504798742,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 19:33:47"
520632,FKPZX12,00186252516999,03307504798740,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 19:35:10"
520533,33P9M02,00186248770480,03307504798756,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 19:39:55"
520544,F4F2W12,00186251478755,03307504798774,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 19:40:36"
520632,FKPZX12,00186252516999,03307504798740,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 19:47:34"
297135,FKR4Y12,00186252516911,03307504798749,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 19:48:26"
297135,FKR4Y12,00186252516911,03307504798749,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 19:48:49"
520561,FKNZX12,00186252516927,03307504798779,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 19:59:41"
520561,FKNZX12,00186252516927,03307504798779,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 19:59:45"
297135,FKR4Y12,00186252516911,03307504798749,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 20:10:04"
519035,2UA21704D7,00186159885389,03307504798743,,"Compaq 8200 Elite  ","i5-2500_3.3 GHz",HP,"2019-11-26 20:10:48"
519042,2UA216123Q,00186160569596,03307504798775,,"Compaq 8200 Elite  ","i5-2500_3.3 GHz",HP,"2019-11-26 20:12:50"
520623,33NBM02,00186248770565,03307504798744,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 20:26:00"
297097,1J48W12,00186251461898,03307504798776,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 20:26:03"
520581,33T8M02,00186248770255,03307504798755,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 20:28:45"
297090,1J18W12,00186251461902,03307504798748,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 20:36:38"
520589,F4F4W12,00186248207532,03307504798753,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 20:39:12"
520564,33QFM02,00186248770254,03307504798778,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 20:40:20"
519917,,00186251615805,03307504798747,,,,,"2019-11-26 20:48:50"
519917,,00186251615805,03307504798747,,,,,"2019-11-26 20:49:39"
297142,FKJYX12,00186252516896,03307504798754,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 20:52:03"
520579,F4M4W12,00186248577756,03307504798777,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 20:56:17"
520650,33YDM02,00186248770472,03307504798745,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 20:58:51"
519035,2UA21704D7,00186159885389,03307504798743,,"Compaq 8200 Elite  ","i5-2500_3.3 GHz",HP,"2019-11-26 21:02:12"
520650,33YDM02,00186248770472,03307504798745,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 21:03:01"
520536,FKW4Y12,00186252516979,03307504798746,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 21:04:55"
520536,FKW4Y12,00186252516979,03307504798746,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 21:05:36"
520536,FKW4Y12,00186252516979,03307504798746,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-26 21:08:03"
519904,,00186256368078,03307504798739,,,,,"2019-11-26 21:15:50"
297290,BFMKD42,,03307504798735,Activated,"OptiPlex 7020","i5-4590_3.2 GHz",Dell,"2019-11-26 21:51:50"
520613,73N1W52,,03307504798736,Activated,"OptiPlex 7020","i5-4590_3.2 GHz",Dell,"2019-11-26 22:03:33"
520613,73N1W52,,,Activated,"OptiPlex 7020","i5-4590_3.2 GHz",Dell,"2019-11-26 22:04:07"
198865,PF0260M0,,03307504798737,Activated,"THINKPAD T440",i5-4300U_1.9GHz,Lenovo,"2019-11-27 14:03:18"
199208,PF02XBN0,,03307504798738,Activated,"THINKPAD T440",i5-4300U_1.9GHz,Lenovo,"2019-11-27 14:05:35"
269163,PF02X9X6,,03307504798726,Activated,"THINKPAD T440","i5-4300U_1.9 GHz",Lenovo,"2019-11-27 14:07:21"
269163,PF02X9X6,,03307504798726,Activated,"THINKPAD T440","i5-4300U_1.9 GHz",Lenovo,"2019-11-27 14:09:28"
269240,PF00NNUN,,03307504798725,Activated,"THINKPAD T440","i5-4300U_1.9 GHz",Lenovo,"2019-11-27 14:10:35"
269227,PC0067RB,,03307504798720,Activated,"THINKPAD T440","i5-4300U_1.9 GHz",Lenovo,"2019-11-27 14:12:56"
269162,PF02XBMV,,03307504798722,Activated,"THINKPAD T440","i5-4300U_1.9 GHz",Lenovo,"2019-11-27 14:13:12"
198882,PC00M4J8,,03307504798723,Activated,"THINKPAD T440",i5-4300U_1.9GHz,Lenovo,"2019-11-27 14:15:52"
199852,PF029RXM,,03307504798721,Activated,"THINKPAD T440",i5-4300U_1.9GHz,Lenovo,"2019-11-27 14:16:19"
297086,1J55W12,00186251619936,03307504798727,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-11-27 14:16:57"
275724,R8MD8K0,00186124703382,03307504798728,,"THINKPAD T420","i5-2520M_2.5 GHz",Lenovo,"2019-11-27 14:38:53"
199031,PC01U1NE,,03307504798724,Activated,"THINKPAD T440",i5-4300U_1.9GHz,Lenovo,"2019-11-27 14:46:35"
282940,DPR6362,,03307504798734,Activated,"Latitude E7250","i7-5600U_2.6 GHz",Lenovo,"2019-11-27 18:41:07"
282940,DPR6362,,03307504798734,Activated,"Latitude E7250","i7-5600U_2.6 GHz",Lenovo,"2019-11-27 18:41:14"
295530,7C6HR32,,03307504798704,Activated,"Latitude E7250","i7-5600U_2.6 GHz",Lenovo,"2019-11-27 18:42:59"
283123,GV1MM32,,03307504798713,Activated,"Latitude E7250","i7-5600U_2.6 GHz",Lenovo,"2019-11-27 18:43:52"
283129,J7GB362,,03307504798705,Activated,"Latitude E7250","i7-5600U_2.6 GHz",Lenovo,"2019-11-27 19:21:00"
282940,DPR6362,,03307504798734,Activated,"Latitude E7250","i7-5600U_2.6 GHz",Lenovo,"2019-11-27 19:50:48"
