ASIN,Asset,Model,"Form Factor",S/N,CPU,Price,Added
B01HSDJFFM,269469,"Optiplex 7010","Small Form Factor",H4JX6Y1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-08-21 20:37:28"
B01HSDJFFM,269471,"Optiplex 7010","Small Form Factor",3ZJL7Y1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-08-21 20:30:34"
B01HSDJFFM,269474,"Optiplex 7010","Small Form Factor",8F2X6Y1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-08-21 20:28:38"
B01HSDJFFM,269475,"Optiplex 7010","Small Form Factor",508ZNW1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-08-21 20:34:14"
B01M293O5P,197558,"Latitude E6430",Notebook,50MRYW1,"i5 3320M CPU @ 2.6GHz",210.99,"2019-08-21 19:15:12"
B01M293O5P,197559,"Latitude E6430",Notebook,5N03LX1,"i5 3320M CPU @ 2.6GHz",210.99,"2019-08-21 19:13:06"
B07CTSFCRR,266940,"Optiplex 9020","Small Form Factor",5M72Y12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 18:30:25"
B07CTSFCRR,266942,"Optiplex 9020","Small Form Factor",FLB4Y12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 17:06:04"
B07CTSFCRR,266948,"Optiplex 9020","Small Form Factor",DMW3M02,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 18:11:31"
B07CTSFCRR,266953,"Optiplex 9020","Small Form Factor",FKTZX12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 18:00:34"
B07CTSFCRR,266954,"Optiplex 9020","Small Form Factor",1J68W12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 18:09:03"
B07CTSFCRR,266955,"Optiplex 9020","Small Form Factor",1JB5W12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 17:34:57"
B07CTSFCRR,266956,"Optiplex 9020","Small Form Factor",FL81Y12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-22 20:19:33"
B07CTSFCRR,266957,"Optiplex 9020","Small Form Factor",1J95W12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 17:46:16"
B07CTSFCRR,266960,"Optiplex 9020","Small Form Factor",5M80Y12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 17:36:07"
B07CTSFCRR,266966,"Optiplex 9020","Small Form Factor",1J88W12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 18:13:56"
B07CTSFCRR,266968,"Optiplex 9020","Small Form Factor",FKJ2Y12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 17:37:09"
B07CTSFCRR,266969,"Optiplex 9020","Small Form Factor",FKL2Y12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 17:44:53"
B07CTSFCRR,266973,"Optiplex 9020","Small Form Factor",1J78W12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 17:31:42"
B07CTSFCRR,266977,"Optiplex 9020","Small Form Factor",1HW6W12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 17:43:23"
B07CTSFCRR,266986,"Optiplex 9020","Small Form Factor",FKN1Y12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 17:20:42"
B07CTSFCRR,266987,"Optiplex 9020","Small Form Factor",FKSZX12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 18:12:44"
B07CTSFCRR,267008,"Optiplex 9020","Small Form Factor",FKQ1Y12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 17:06:59"
B07CTSFCRR,267009,"Optiplex 9020","Small Form Factor",FKS3Y12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 18:05:45"
B07CTSFCRR,267012,"Optiplex 9020","Small Form Factor",FKT4Y12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 18:23:46"
B07CTSFCRR,267016,"Optiplex 9020","Small Form Factor",1HY6W12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 17:26:25"
B07CTSFCRR,267017,"Optiplex 9020","Small Form Factor",1HY7W12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 17:57:45"
B07CTSFCRR,267023,"Optiplex 9020","Small Form Factor",FKS4Y12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 17:41:36"
B07CTSFCRR,267027,"Optiplex 9020","Small Form Factor",1HV7W12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 17:19:31"
B07CTSFCRR,267028,"Optiplex 9020","Small Form Factor",1HW7W12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 17:48:59"
B07CTSFCRR,267029,"Optiplex 9020","Small Form Factor",DMW1M02,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 17:15:22"
B07CTSFCRR,267031,"Optiplex 9020","Small Form Factor",FKP4Y12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 18:22:03"
B07CTSFCRR,267037,"Optiplex 9020","Small Form Factor",FKQ0Y12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 18:17:04"
B07CTSFCRR,267044,"Optiplex 9020","Small Form Factor",FKJZX12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 17:56:11"
B07CTSFCRR,267046,"Optiplex 9020","Small Form Factor",FKN2Y12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 17:49:55"
B07CTSFCRR,267082,"Optiplex 9020","Small Form Factor",DP81M02,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 18:28:16"
B07CTSFCRR,267114,"Optiplex 9020","Small Form Factor",FKT3Y12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 17:39:35"
B07CTSFCRR,267119,"Optiplex 9020","Small Form Factor",FKQZX12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 18:29:22"
B07CTSFCRR,267167,"Optiplex 9020","Small Form Factor",DMQ2M02,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 18:07:39"
B07CTSFCRR,267168,"Optiplex 9020","Small Form Factor",5M71Y12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 18:02:14"
B07CTSFCRR,267224,"Optiplex 9020","Small Form Factor",FKT1Y12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 18:19:15"
B07CTSFCRR,267227,"Optiplex 9020","Small Form Factor",5M73Y12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",229.89,"2019-08-21 18:03:45"
B07CTTW8HR,197955,"ThinkPad T440",Notebook,,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-21 20:09:07"
B07CTTW8HR,198860,"ThinkPad T440",Notebook,PC0067MA,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-21 19:03:16"
B07CTTW8HR,198936,"ThinkPad T440",Notebook,PC01J78V,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-21 19:05:57"
B07CTTW8HR,198937,"ThinkPad T440",Notebook,PF029PEN,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-21 18:58:52"
B07CTTW8HR,198966,"ThinkPad T440",Notebook,PC01U2FR,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-21 19:11:25"
B07CTTW8HR,198970,"ThinkPad T440",Notebook,PC01U1N5,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-21 19:04:45"
B07CTTW8HR,199029,"ThinkPad T440",Notebook,PF029U0G,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-21 18:54:28"
B07HHCGJSY,144134,"ThinkPad T450S",Notebook,PC04UB7M,"i5 5300U CPU @ 2.3GHz",349.99,"2019-08-22 20:21:06"
B073WVRDJT,199436,"ThinkPad T440",Notebook,PC009WTZ,"i5 4300U CPU @ 1.9GHz",199.99,"2019-08-21 19:08:32"
B07CTT3LK2,203691,"Optiplex 7020","Small Form Factor",9N4RG42,"i5 4590,4690 CPU @ 3.3GHz",179.99,"2019-08-22 19:57:22"
B07CTT3LK2,203702,"Optiplex 7020","Small Form Factor",GS4RG42,"i5 4590,4690 CPU @ 3.3GHz",179.99,"2019-08-22 19:44:16"
B07CTT3LK2,203706,"Optiplex 7020","Small Form Factor",5R4RG42,"i5 4590,4690 CPU @ 3.3GHz",179.99,"2019-08-22 19:58:38"
B07CTT3LK2,203729,"Optiplex 7020","Small Form Factor",6P4RG42,"i5 4590,4690 CPU @ 3.3GHz",179.99,"2019-08-22 19:41:26"
B07CTT3LK2,266949,"Optiplex 7020","Small Form Factor",BFMHD42,"i5 4590,4690 CPU @ 3.3GHz",179.99,"2019-08-21 21:02:40"
B07CTT3LK2,266972,"Optiplex 7020","Small Form Factor",BFNKD42,"i5 4590,4690 CPU @ 3.3GHz",179.99,"2019-08-22 19:36:54"
B07CTT3LK2,267013,"Optiplex 7020","Small Form Factor",BFKQD42,"i5 4590,4690 CPU @ 3.3GHz",179.99,"2019-08-22 19:39:42"
B07CTT3LK2,267034,"Optiplex 7020","Small Form Factor",BFNND42,"i5 4590,4690 CPU @ 3.3GHz",179.99,"2019-08-21 21:04:36"
B07CTT3LK2,267038,"Optiplex 7020","Small Form Factor",C47JD42,"i5 4590,4690 CPU @ 3.3GHz",179.99,"2019-08-21 21:06:23"
B07CTT3LK2,267043,"Optiplex 7020","Small Form Factor",C48JD42,"i5 4590,4690 CPU @ 3.3GHz",179.99,"2019-08-21 21:00:22"
B07CTT3LK2,267180,"Optiplex 7020","Small Form Factor",C48LD42,"i5 4590,4690 CPU @ 3.3GHz",179.99,"2019-08-22 19:59:29"
B074YJQPNX,267047,"Optiplex 3010","Small Form Factor",8TG58Y1,"i3 3220 CPU @ 3.3GHz",103.99,"2019-08-21 18:43:42"
B074YJQPNX,267149,"Optiplex 3010","Small Form Factor",8TF78Y1,"i3 3220 CPU @ 3.3GHz",103.99,"2019-08-21 18:44:39"
B07FCTD4H2,193878,"EliteBook 820 G1",Notebook,5CG4464RDD,"i7 4600U CPU @ 2.1GHz",289.89,"2019-08-21 22:06:22"
B07FCTD4H2,193882,"EliteBook 820 G1",Notebook,CNU423B4VR,"i7 4600U CPU @ 2.1GHz",289.89,"2019-08-21 22:11:00"
B07FCTD4H2,193887,"EliteBook 820 G1",Notebook,5CG43407JP,"i7 4600U CPU @ 2.1GHz",289.89,"2019-08-22 14:43:39"
B07FCTD4H2,193894,"EliteBook 820 G1",Notebook,5CG4464R9J,"i7 4600U CPU @ 2.1GHz",289.89,"2019-08-21 22:09:22"
B07FCTD4H2,193896,"EliteBook 820 G1",Notebook,5CG43407P2,"i7 4600U CPU @ 2.1GHz",289.89,"2019-08-21 22:12:35"
B07FCTD4H2,193899,"EliteBook 820 G1",Notebook,CNU4189FD5,"i7 4600U CPU @ 2.1GHz",289.89,"2019-08-21 22:07:48"
B07FCTD4H2,193900,"EliteBook 820 G1",Notebook,5CG4464RBD,"i7 4600U CPU @ 2.1GHz",289.89,"2019-08-21 22:14:02"
B076DKFYF9,162551,"Latitude E7450",Notebook,1JVZY52,"i5 5300U,5600U CPU @ 2.6GHz",268.99,"2019-08-22 14:35:15"
B076DKFYF9,162552,"Latitude E7450",Notebook,FY01T32,"i5 5300U,5600U CPU @ 2.6GHz",268.99,"2019-08-21 22:19:57"
B076DKFYF9,162556,"Latitude E7450",Notebook,6XVDG72,"i5 5300U,5600U CPU @ 2.6GHz",268.99,"2019-08-22 14:41:31"
B076DKFYF9,162557,"Latitude E7450",Notebook,97BVS32,"i5 5300U,5600U CPU @ 2.6GHz",268.99,"2019-08-21 22:22:02"
B076DKFYF9,162587,"Latitude E7450",Notebook,BWDZY52,"i5 5300U,5600U CPU @ 2.6GHz",268.99,"2019-08-22 14:30:50"
B076DKFYF9,162590,"Latitude E7450",Notebook,HF3Z262,"i5 5300U,5600U CPU @ 2.6GHz",268.99,"2019-08-22 14:37:03"
B076DKFYF9,162602,"Latitude E7450",Notebook,12B0T32,"i5 5300U,5600U CPU @ 2.6GHz",268.99,"2019-08-22 14:28:22"
B076DKFYF9,162680,"Latitude E7450",Notebook,3N7D262,"i5 5300U,5600U CPU @ 2.6GHz",268.99,"2019-08-21 22:24:18"
B076DKFYF9,198737,"Latitude E7450",Notebook,7NQ1762,"i5 5300U,5600U CPU @ 2.6GHz",268.99,"2019-08-22 14:26:12"
B076DKFYF9,198753,"Latitude E7450",Notebook,FVPQ162,"i5 5300U,5600U CPU @ 2.6GHz",268.99,"2019-08-21 22:17:58"
B076DKFYF9,198848,"Latitude E7450",Notebook,607ZS32,"i5 5300U,5600U CPU @ 2.6GHz",268.99,"2019-08-22 14:39:46"
B076DKFYF9,199393,"Latitude E7450",Notebook,4CT8Y52,"i5 5300U,5600U CPU @ 2.6GHz",268.99,"2019-08-22 14:33:21"
B06Y3H72QB,193859," EliteBook 840 G1",Notebook,CNU417C87Z,"i7 4600U CPU @ 2.1GHz",405.92,"2019-08-21 21:27:08"
B06Y3H72QB,193860," EliteBook 840 G1",Notebook,5CG44659FQ,"i7 4600U CPU @ 2.1GHz",405.92,"2019-08-21 21:28:51"
B06Y3H72QB,193861," EliteBook 840 G1",Notebook,5CG44659C8,"i7 4600U CPU @ 2.1GHz",405.92,"2019-08-21 21:41:45"
B06Y3H72QB,193862," EliteBook 840 G1",Notebook,5CG44659DM,"i7 4600U CPU @ 2.1GHz",405.92,"2019-08-21 21:30:21"
B06Y3H72QB,193864," EliteBook 840 G1",Notebook,5CG44659DJ,"i7 4600U CPU @ 2.1GHz",405.92,"2019-08-21 21:38:19"
B06Y3H72QB,193865," EliteBook 840 G1",Notebook,CNU434CBVB,"i7 4600U CPU @ 2.1GHz",405.92,"2019-08-21 21:32:30"
B06Y3H72QB,193874," EliteBook 840 G1",Notebook,CNU424BCTY,"i7 4600U CPU @ 2.1GHz",405.92,"2019-08-21 21:31:15"
B06Y3H72QB,193903," EliteBook 840 G1",Notebook,CNU434CBV7,"i7 4600U CPU @ 2.1GHz",405.92,"2019-08-21 21:43:40"
B07FCWX4GT,177886,"EliteBook 820 G2",Notebook,5CG5142BXX,"i5 5300U CPU @ 2.3GHz",259.19,"2019-08-21 22:01:34"
B07FCWX4GT,177888,"EliteBook 820 G2",Notebook,5CG5142BY7,"i5 5300U CPU @ 2.3GHz",259.19,"2019-08-21 21:58:40"
B07FCWX4GT,192969,"EliteBook 820 G2",Notebook,5CG6051J86,"i5 5300U CPU @ 2.3GHz",259.19,"2019-08-21 21:47:09"
B07FCWX4GT,192971,"EliteBook 820 G2",Notebook,5CG5313M6V,"i5 5300U CPU @ 2.3GHz",259.19,"2019-08-21 21:50:58"
B07FCWX4GT,192980,"EliteBook 820 G2",Notebook,5CG6051J5H,"i5 5300U CPU @ 2.3GHz",259.19,"2019-08-21 22:03:32"
B07FCWX4GT,193002,"EliteBook 820 G2",Notebook,5CG5313M4B,"i5 5300U CPU @ 2.3GHz",259.19,"2019-08-21 21:53:29"
B07FCWX4GT,193010,"EliteBook 820 G2",Notebook,5CG5313M3L,"i5 5300U CPU @ 2.3GHz",259.19,"2019-08-21 21:59:58"
B07FCWX4GT,193014,"EliteBook 820 G2",Notebook,5CG5313M47,"i5 5300U CPU @ 2.3GHz",259.19,"2019-08-21 21:48:41"
