ASIN,Asset,Model,"Form Factor",CPU,Price,Added
B01HSDJFFM,201449,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-29 15:39:40"
B01HSDJFFM,201456,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-29 15:42:12"
B01HSDJFFM,201458,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-29 15:38:26"
B01HSDJFFM,201570,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-29 15:45:36"
B01HSDJFFM,201571,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-29 15:46:19"
B01HSDJFFM,201598,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-29 15:43:11"
B01HSDJFFM,201616,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-29 15:44:01"
B01HSDJFFM,203668,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-30 17:47:45"
B01HSDJFFM,203671,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-30 17:41:05"
B01HSDJFFM,203677,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-30 17:40:16"
B01HSDJFFM,203683,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-30 17:50:10"
B01HSDJFFM,203712,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-30 17:39:28"
B01HSDJFFM,203716,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",156.99,"2019-07-30 17:47:22"
B07CTSFCRR,203666,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",230.79,"2019-07-30 19:01:22"
B07CTSFCRR,203670,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",230.79,"2019-07-30 19:00:56"
B07CTSFCRR,203674,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",230.79,"2019-07-30 19:00:22"
B07CTSFCRR,203676,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",230.79,"2019-07-30 19:02:10"
B07CTSFCRR,203680,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",230.79,"2019-07-30 19:01:46"
B07CTSFCRR,203681,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",230.79,"2019-07-30 19:02:56"
