ASIN,Asset,Model,"Form Factor",CPU,Price,Added
B07116R1GY,282968,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-09 21:00:45"
B07116R1GY,282970,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-09 21:15:07"
B07116R1GY,282971,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-09 21:04:06"
B07116R1GY,282973,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-11 20:11:23"
B07116R1GY,282984,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-09 21:07:44"
B07116R1GY,282985,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-09 21:02:10"
B07116R1GY,282990,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-09 21:06:50"
B07116R1GY,282991,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-09 21:12:18"
B07116R1GY,283020,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-09 21:17:52"
B07116R1GY,283024,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-09 21:16:49"
B07116R1GY,283046,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-09 21:22:20"
B07116R1GY,283047,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-09 21:05:11"
B07116R1GY,283048,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-09 21:23:56"
B07116R1GY,283049,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-09 21:08:48"
B07116R1GY,283058,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-09 21:10:43"
B07116R1GY,283065,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-09 21:21:26"
B07116R1GY,283066,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-09 21:19:49"
B07116R1GY,283073,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-09 21:18:51"
B07116R1GY,283157,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-11 18:21:56"
B07116R1GY,283179,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-11 18:23:15"
B07116R1GY,283182,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-11 18:16:30"
B07116R1GY,283183,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-11 18:25:50"
B07116R1GY,283184,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-11 18:20:51"
B07116R1GY,283185,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-11 18:17:23"
B07116R1GY,283186,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-11 18:18:57"
B07116R1GY,283286,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-11 20:12:31"
B07116R1GY,284658,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-11 22:18:08"
B07116R1GY,284666,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-11 22:19:39"
B07116R1GY,284670,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-11 22:22:58"
B07116R1GY,284675,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-11 20:56:15"
B01HSDJFFM,282236,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",120.00,"2019-09-11 14:46:55"
B01HSDJFFM,282239,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",120.00,"2019-09-11 14:46:15"
B01HSDJFFM,284045,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",120.00,"2019-09-11 14:48:13"
B01HSDJFFM,284065,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",120.00,"2019-09-11 14:48:45"
B01HSDJFFM,284066,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",120.00,"2019-09-11 14:26:02"
B01HSDJFFM,284067,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",120.00,"2019-09-11 14:47:33"
