ASIN,Asset,Model,"Form Factor",S/N,CPU,Price,Added
B074SHYFV3,274414,"Latitude E6440",Notebook,DSPCPX1,"i5 4300M,4310M CPU @ 2.6GHz",188.69,"2019-10-03 16:56:40"
B01M293O5P,284728,"Latitude E6430",Notebook,DKHHLV1,"i5 3320M CPU @ 2.6GHz",216.78,"2019-10-03 16:55:05"
B01M293O5P,287232,"Latitude E6430",Notebook,6NV1LV1,"i5 3320M CPU @ 2.6GHz",216.78,"2019-10-03 16:50:32"
B01M293O5P,287251,"Latitude E6430",Notebook,GMVHLV1,"i5 3320M CPU @ 2.6GHz",216.78,"2019-10-03 16:53:31"
B01M293O5P,287288,"Latitude E6430",Notebook,6TXGXW1,"i5 3320M CPU @ 2.6GHz",216.78,"2019-10-03 16:54:22"
B00TUJ7WQW,161915,"Surface Pro 3",Tablet,040904444353,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-03 14:25:54"
B00TUJ7WQW,189096,"Surface Pro 3",Tablet,008780552653,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 18:07:37"
B00TUJ7WQW,189102,"Surface Pro 3",Tablet,008646452653,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 18:11:53"
B00TUJ7WQW,288643,"Surface Pro 3",Tablet,013620244953,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 19:16:34"
B00TUJ7WQW,288648,"Surface Pro 3",Tablet,029845742453,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 18:34:13"
B00TUJ7WQW,288662,"Surface Pro 3",Tablet,067885143253,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 18:51:37"
B00TUJ7WQW,288670,"Surface Pro 3",Tablet,021396744553,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 17:28:04"
B00TUJ7WQW,288671,"Surface Pro 3",Tablet,152712343553,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 19:11:52"
B00TUJ7WQW,288672,"Surface Pro 3",Tablet,005350142453,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 18:15:32"
B00TUJ7WQW,288673,"Surface Pro 3",Tablet,014347252853,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 18:16:54"
B00TUJ7WQW,288674,"Surface Pro 3",Tablet,012670542553,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 19:09:46"
B00TUJ7WQW,288676,"Surface Pro 3",Tablet,037878243353,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 18:36:20"
B00TUJ7WQW,288695,"Surface Pro 3",Tablet,037729742553,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 17:12:53"
B00TUJ7WQW,288722,"Surface Pro 3",Tablet,000722343453,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 18:40:58"
B00TUJ7WQW,288726,"Surface Pro 3",Tablet,037575142553,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 18:44:04"
B00TUJ7WQW,288727,"Surface Pro 3",Tablet,058084343353,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 18:55:24"
B00TUJ7WQW,288728,"Surface Pro 3",Tablet,037666742553,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 18:46:40"
B00TUJ7WQW,288742,"Surface Pro 3",Tablet,085255345153,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 19:05:06"
B00TUJ7WQW,288746,"Surface Pro 3",Tablet,029597342453,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 19:00:46"
B00TUJ7WQW,288751,"Surface Pro 3",Tablet,050805344853,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 18:38:01"
B00TUJ7WQW,288754,"Surface Pro 3",Tablet,074863744853,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 18:52:48"
B00TUJ7WQW,288761,"Surface Pro 3",Tablet,005348142453,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 19:03:44"
B00TUJ7WQW,288762,"Surface Pro 3",Tablet,067326443253,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 19:18:35"
B00TUJ7WQW,288764,"Surface Pro 3",Tablet,036403543253,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 17:18:56"
B00TUJ7WQW,288765,"Surface Pro 3",Tablet,067305743253,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 17:40:22"
B00TUJ7WQW,288766,"Surface Pro 3",Tablet,065154744453,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 17:34:47"
B00TUJ7WQW,288767,"Surface Pro 3",Tablet,014698742153,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 17:59:06"
B00TUJ7WQW,288770,"Surface Pro 3",Tablet,152968443553,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 17:15:47"
B00TUJ7WQW,288771,"Surface Pro 3",Tablet,071045444453,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 17:32:33"
B00TUJ7WQW,288777,"Surface Pro 3",Tablet,028189750753,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 18:30:27"
B00TUJ7WQW,288778,"Surface Pro 3",Tablet,017075151353,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 18:56:49"
B00TUJ7WQW,288779,"Surface Pro 3",Tablet,016532441953,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 17:52:53"
B00TUJ7WQW,288780,"Surface Pro 3",Tablet,013194352053,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 18:59:17"
B00TUJ7WQW,288781,"Surface Pro 3",Tablet,067364243253,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 19:08:21"
B00TUJ7WQW,288786,"Surface Pro 3",Tablet,085380444853,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 17:29:39"
B00TUJ7WQW,288797,"Surface Pro 3",Tablet,004281642553,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 17:31:12"
B00TUJ7WQW,288801,"Surface Pro 3",Tablet,065511345153,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 18:50:20"
B00TUJ7WQW,288815,"Surface Pro 3",Tablet,063177444353,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 18:29:26"
B00TUJ7WQW,288825,"Surface Pro 3",Tablet,027434142453,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 17:14:14"
B00TUJ7WQW,288827,"Surface Pro 3",Tablet,067390343253,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 17:26:33"
B00TUJ7WQW,288828,"Surface Pro 3",Tablet,039836650753,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-01 17:44:25"
B00TUJ7WQW,295729,"Surface Pro 3",Tablet,025631442553,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-03 14:19:23"
B00TUJ7WQW,295730,"Surface Pro 3",Tablet,086554745153,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-03 14:16:43"
B00TUJ7WQW,295734,"Surface Pro 3",Tablet,019451150353,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-03 14:27:00"
B00TUJ7WQW,295737,"Surface Pro 3",Tablet,004590342953,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-03 14:22:36"
B00TUJ7WQW,295742,"Surface Pro 3",Tablet,083518345153,"i5 4300U CPU @ 1.9GHz",379.00,"2019-10-03 14:20:20"
B00VU1XDDO,161875,"Surface Pro 3",Tablet,010250652753,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 18:00:06"
B00VU1XDDO,288640,"Surface Pro 3",Tablet,011732745053,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 18:40:11"
B00VU1XDDO,288641,"Surface Pro 3",Tablet,044857744653,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 18:25:48"
B00VU1XDDO,288644,"Surface Pro 3",Tablet,008933552653,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 17:20:39"
B00VU1XDDO,288647,"Surface Pro 3",Tablet,071087544453,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-01 20:45:27"
B00VU1XDDO,288649,"Surface Pro 3",Tablet,015913252653,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 17:04:29"
B00VU1XDDO,288650,"Surface Pro 3",Tablet,005322252553,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 18:36:03"
B00VU1XDDO,288651,"Surface Pro 3",Tablet,011532245053,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 17:02:21"
B00VU1XDDO,288652,"Surface Pro 3",Tablet,008907452653,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 17:17:47"
B00VU1XDDO,288653,"Surface Pro 3",Tablet,000290345053,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 17:12:16"
B00VU1XDDO,288656,"Surface Pro 3",Tablet,061120450453,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 18:08:09"
B00VU1XDDO,288659,"Surface Pro 3",Tablet,010296352753,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 19:08:39"
B00VU1XDDO,288677,"Surface Pro 3",Tablet,014478445053,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 18:02:51"
B00VU1XDDO,288680,"Surface Pro 3",Tablet,038754152653,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 18:15:28"
B00VU1XDDO,288685,"Surface Pro 3",Tablet,035510750353,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-01 21:17:02"
B00VU1XDDO,288689,"Surface Pro 3",Tablet,015004452653,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 18:20:21"
B00VU1XDDO,288690,"Surface Pro 3",Tablet,005570452753,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 18:09:34"
B00VU1XDDO,288699,"Surface Pro 3",Tablet,013893451053,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 18:05:36"
B00VU1XDDO,288700,"Surface Pro 3",Tablet,032470544653,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 17:54:29"
B00VU1XDDO,288701,"Surface Pro 3",Tablet,055641750453,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 18:06:59"
B00VU1XDDO,288702,"Surface Pro 3",Tablet,032943744653,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 17:10:48"
B00VU1XDDO,288704,"Surface Pro 3",Tablet,061447650453,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 15:59:12"
B00VU1XDDO,288705,"Surface Pro 3",Tablet,030341352153,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 16:21:27"
B00VU1XDDO,288707,"Surface Pro 3",Tablet,003439251953,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 15:57:40"
B00VU1XDDO,288709,"Surface Pro 3",Tablet,025494452253,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 16:20:02"
B00VU1XDDO,288711,"Surface Pro 3",Tablet,044086650453,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 17:07:23"
B00VU1XDDO,288713,"Surface Pro 3",Tablet,052458450253,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-01 21:07:58"
B00VU1XDDO,288715,"Surface Pro 3",Tablet,007811452553,"i5 4300U CPU @ 1.9GHz",419.77,"2019-10-02 16:03:18"
