ASIN,Asset,Model,"Form Factor",CPU,Price,Added
B01LXCLDRI,169744,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",199.59,"2019-06-17 19:07:20"
B01LXCLDRI,173149,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",199.59,"2019-06-17 19:09:29"
B01LXCLDRI,173153,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",199.59,"2019-06-17 19:08:13"
B01LXCLDRI,174439,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",199.59,"2019-06-17 19:10:18"
B074SHYFV3,172819,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 14:34:58"
B074SHYFV3,172821,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 14:36:37"
B074SHYFV3,172828,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 16:16:20"
B074SHYFV3,172847,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 14:11:47"
B074SHYFV3,172855,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 15:05:48"
B074SHYFV3,172861,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 14:35:26"
B074SHYFV3,172867,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 16:12:30"
B074SHYFV3,172868,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 15:07:21"
B074SHYFV3,172875,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 16:13:27"
B074SHYFV3,172877,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 14:35:54"
B074SHYFV3,172883,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 15:06:17"
B074SHYFV3,172963,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 14:20:56"
B074SHYFV3,172964,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 14:12:18"
B074SHYFV3,172978,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 14:21:37"
B074SHYFV3,172984,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 14:23:44"
B074SHYFV3,172988,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 14:29:41"
B074SHYFV3,172990,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 14:20:10"
B074SHYFV3,173023,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 14:27:53"
B074SHYFV3,173030,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 14:22:45"
B074SHYFV3,173032,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 14:19:38"
B074SHYFV3,173033,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 14:09:54"
B074SHYFV3,173034,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 14:17:58"
B074SHYFV3,173035,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 14:08:09"
B074SHYFV3,173037,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 14:26:57"
B074SHYFV3,173042,"Latitude E6440",Notebook,"i5 4300M,4310M CPU @ 2.6GHz",213.29,"2019-06-17 14:09:18"
B01HSDJFFM,176572,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",143.99,"2019-06-17 21:26:15"
B01M293O5P,172815,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",205.99,"2019-06-17 17:26:15"
