"Shipment ID",Asset,S/N,"Old COA","New COA",WIN8,Model,CPU,Added
44,561492,R90LF82S,,03307505299593,"WIN8 Activated","ThinkPad T430S","i5 3320 CPU @3.3GHz","2020-05-29 01:19:53"
44,561496,R90LF808,,03307505299594,"WIN8 Activated","Thinkpad T430","i5 3230M,3210M,3320M CPU @3.3GHz","2020-05-29 01:20:31"
44,561493,R90LF80C,,03307505299597,"WIN8 Activated","Thinkpad T430","i5 3230M,3210M,3320M CPU @3.3GHz","2020-05-29 01:20:31"
