ASIN,Asset,Model,"Form Factor",S/N,CPU,Price,Added
B07CTTW8HR,133471,"ThinkPad T440",Laptop,PC02NP5K,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:33:35"
B07CTTW8HR,133472,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:29:23"
B07CTTW8HR,133473,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:32:58"
B07CTTW8HR,133479,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:23:11"
B07CTTW8HR,133480,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:14:11"
B07CTTW8HR,133485,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:20:11"
B07CTTW8HR,133486,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:21:45"
B07CTTW8HR,133488,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:24:31"
B07CTTW8HR,133489,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:20:53"
B07CTTW8HR,133490,"ThinkPad T440",Laptop,PC02NNKF,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:32:05"
B07CTTW8HR,133497,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:29:59"
B07CTTW8HR,133498,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:13:32"
B07CTTW8HR,133499,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:28:44"
B07CTTW8HR,133500,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:12:24"
B07CTTW8HR,133501,"ThinkPad T440",Laptop,PC047E27,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:31:25"
B07CTTW8HR,133502,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:17:44"
B07CTTW8HR,133507,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:12:20"
B07CTTW8HR,133510,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:19:26"
B07CTTW8HR,133511,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:15:00"
B07CTTW8HR,133513,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:18:29"
B07CTTW8HR,133514,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:23:51"
B07CTTW8HR,133515,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:17:05"
B07CTTW8HR,133517,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:26:09"
B07CTTW8HR,133519,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:22:26"
B07CTTW8HR,133520,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:26:58"
B07CTTW8HR,133521,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:25:27"
B07CTTW8HR,133522,"ThinkPad T440",Laptop,,"i5 4300U CPU @ 1.9GHz",289.99,"2019-05-09 21:28:00"
B07HHCGJSY,135448,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 22:25:13"
B07HHCGJSY,135454,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 22:23:32"
B07HHCGJSY,135460,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 20:50:40"
B07HHCGJSY,135462,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:41:21"
B07HHCGJSY,135463,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 20:58:55"
B07HHCGJSY,135466,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 18:59:51"
B07HHCGJSY,135468,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 22:35:47"
B07HHCGJSY,135469,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 20:49:47"
B07HHCGJSY,135471,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 20:57:26"
B07HHCGJSY,135472,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 20:59:51"
B07HHCGJSY,135475,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:08:40"
B07HHCGJSY,135482,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:05:46"
B07HHCGJSY,135483,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:17:45"
B07HHCGJSY,135484,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 22:25:52"
B07HHCGJSY,135485,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 22:02:56"
B07HHCGJSY,135486,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 22:24:37"
B07HHCGJSY,135487,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:18:54"
B07HHCGJSY,135490,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 22:49:35"
B07HHCGJSY,135494,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 20:10:38"
B07HHCGJSY,135495,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:41:15"
B07HHCGJSY,135497,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 22:29:47"
B07HHCGJSY,135498,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 20:08:33"
B07HHCGJSY,135499,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:41:52"
B07HHCGJSY,135500,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 20:51:20"
B07HHCGJSY,135501,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:44:48"
B07HHCGJSY,135502,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:41:42"
B07HHCGJSY,135503,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 20:52:11"
B07HHCGJSY,135505,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:43:09"
B07HHCGJSY,135506,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:46:57"
B07HHCGJSY,135508,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:41:08"
B07HHCGJSY,135537,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 22:33:25"
B07HHCGJSY,135538,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 20:56:43"
B07HHCGJSY,135539,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 20:54:21"
B07HHCGJSY,135540,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 20:42:07"
B07HHCGJSY,135543,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 20:07:16"
B07HHCGJSY,135544,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 21:59:14"
B07HHCGJSY,135545,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 20:58:08"
B07HHCGJSY,135546,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:41:30"
B07HHCGJSY,135550,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:10:56"
B07HHCGJSY,135551,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:02:08"
B07HHCGJSY,135552,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:11:57"
B07HHCGJSY,135556,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:16:20"
B07HHCGJSY,135557,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:14:51"
B07HHCGJSY,135559,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 22:03:43"
B07HHCGJSY,135561,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 22:49:42"
B07HHCGJSY,135585,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 20:53:33"
B07HHCGJSY,135588,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 22:26:32"
B07HHCGJSY,135590,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:41:47"
B07HHCGJSY,135591,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 20:43:46"
B07HHCGJSY,135592,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 21:00:36"
B07HHCGJSY,135594,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 20:55:14"
B07HHCGJSY,135596,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 22:34:06"
B07HHCGJSY,135615,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 18:57:05"
B07HHCGJSY,135616,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 22:27:13"
B07HHCGJSY,135617,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:48:15"
B07HHCGJSY,135618,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:51:58"
B07HHCGJSY,135620,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 20:48:12"
B07HHCGJSY,135621,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 22:28:34"
B07HHCGJSY,135622,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 22:38:40"
B07HHCGJSY,135623,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:41:00"
B07HHCGJSY,135628,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 18:57:22"
B07HHCGJSY,135735,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 20:09:48"
B07HHCGJSY,135738,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:01:02"
B07HHCGJSY,135740,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 20:39:48"
B07HHCGJSY,135741,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:13:49"
B07HHCGJSY,135742,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 20:52:52"
B07HHCGJSY,135743,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:41:35"
B07HHCGJSY,135744,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 20:55:59"
B07HHCGJSY,135745,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:45:59"
B07HHCGJSY,135746,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:42:10"
B07HHCGJSY,135747,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 22:00:52"
B07HHCGJSY,135749,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 22:01:46"
B07HHCGJSY,135752,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 22:36:31"
B07HHCGJSY,135753,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 22:22:14"
B07HHCGJSY,135756,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:05:03"
B07HHCGJSY,135757,"ThinkPad T450S",Laptop,,"i5 5300U CPU @ 2.3GHz",310.95,"2019-05-09 19:07:19"
