ASIN,Asset,Model,"Form Factor",CPU,Price,Added
B01LXCLDRI,269179,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",184.99,"2019-08-14 15:54:57"
B01LXCLDRI,269180,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",184.99,"2019-08-14 15:53:09"
B01LXCLDRI,269215,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",184.99,"2019-08-14 15:52:08"
B01LXCLDRI,269222,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",184.99,"2019-08-14 15:51:12"
B01LXCLDRI,269223,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",184.99,"2019-08-14 15:57:02"
B01LXCLDRI,269306,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",184.99,"2019-08-15 22:22:51"
B01LXCLDRI,269307,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",184.99,"2019-08-15 22:14:54"
B01LXCLDRI,269312,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",184.99,"2019-08-14 15:37:42"
B01LXCLDRI,269336,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",184.99,"2019-08-13 20:59:30"
B01LXCLDRI,269420,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",184.99,"2019-08-15 22:13:14"
B01LXCLDRI,269421,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",184.99,"2019-08-14 15:07:16"
B01LXCLDRI,269442,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",184.99,"2019-08-15 22:24:01"
B01LXCLDRI,269447,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",184.99,"2019-08-13 21:22:33"
