ASIN,Asset,Model,"Form Factor",S/N,CPU,Price,Added
B01LXCLDRI,,"Thinkpad T430",Notebook,,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,
B01FWJZ60C,,"Latitude E6420",Notebook,,"i5 Null CPU @ <2.5GHz",165.99,
