ASIN,Asset,Model,"Form Factor",CPU,Price,Added
B07116R1GY,531174,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",355.95,"2019-11-15 15:34:49"
B07116R1GY,531175,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",355.95,"2019-11-15 15:37:00"
B07116R1GY,531178,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",355.95,"2019-11-15 15:36:19"
B07116R1GY,531180,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",355.95,"2019-11-15 15:45:42"
B07116R1GY,531183,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",355.95,"2019-11-15 15:34:44"
B07116R1GY,531184,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",355.95,"2019-11-15 15:42:05"
B07CTSFCRR,535427,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",199.99,"2019-11-20 20:51:15"
B07CTSFCRR,536657,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",199.99,"2019-11-19 15:34:39"
B07CTSFCRR,536658,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",199.99,"2019-11-19 15:35:40"
B01M0XWPI5,532874,"ThinkCentre M72e","Small Form Factor","i3 3220 CPU @ 3.3GHz",116.99,"2019-11-14 19:32:04"
B073WVRDJT,518544,"ThinkPad T440",Notebook,"i5 4300U CPU @ 1.9GHz",224.19,"2019-11-21 15:15:52"
B073WVRDJT,518545,"ThinkPad T440",Notebook,"i5 4300U CPU @ 1.9GHz",224.19,"2019-11-21 15:23:41"
B073WVRDJT,518546,"ThinkPad T440",Notebook,"i5 4300U CPU @ 1.9GHz",224.19,"2019-11-21 15:52:15"
B073WVRDJT,518547,"ThinkPad T440",Notebook,"i5 4300U CPU @ 1.9GHz",224.19,"2019-11-21 15:19:10"
B073WVRDJT,518548,"ThinkPad T440",Notebook,"i5 4300U CPU @ 1.9GHz",224.19,"2019-11-21 15:11:34"
B073WVRDJT,518549,"ThinkPad T440",Notebook,"i5 4300U CPU @ 1.9GHz",224.19,"2019-11-21 15:25:59"
B073WVRDJT,518550,"ThinkPad T440",Notebook,"i5 4300U CPU @ 1.9GHz",224.19,"2019-11-21 15:21:38"
B073WVRDJT,518551,"ThinkPad T440",Notebook,"i5 4300U CPU @ 1.9GHz",224.19,"2019-11-21 15:49:14"
B073WVRDJT,518552,"ThinkPad T440",Notebook,"i5 4300U CPU @ 1.9GHz",224.19,"2019-11-22 17:16:26"
B073WVRDJT,518553,"ThinkPad T440",Notebook,"i5 4300U CPU @ 1.9GHz",224.19,"2019-11-22 17:10:36"
B073WVRDJT,518554,"ThinkPad T440",Notebook,"i5 4300U CPU @ 1.9GHz",224.19,"2019-11-22 17:09:30"
B073WVRDJT,518555,"ThinkPad T440",Notebook,"i5 4300U CPU @ 1.9GHz",224.19,"2019-11-21 15:37:50"
B073WVRDJT,518556,"ThinkPad T440",Notebook,"i5 4300U CPU @ 1.9GHz",224.19,"2019-11-21 15:22:37"
B073WVRDJT,518557,"ThinkPad T440",Notebook,"i5 4300U CPU @ 1.9GHz",224.19,"2019-11-21 15:24:44"
B073WVRDJT,518558,"ThinkPad T440",Notebook,"i5 4300U CPU @ 1.9GHz",224.19,"2019-11-21 15:16:40"
B073WVRDJT,518560,"ThinkPad T440",Notebook,"i5 4300U CPU @ 1.9GHz",224.19,"2019-11-21 15:53:04"
B073WVRDJT,518561,"ThinkPad T440",Notebook,"i5 4300U CPU @ 1.9GHz",224.19,"2019-11-20 14:56:53"
