ASIN,Asset,Model,"Form Factor",CPU,Price,Added
B01LXCLDRI,275297,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",189.89,"2019-09-13 16:45:19"
B01LXCLDRI,286139,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",189.89,"2019-09-17 21:38:38"
B07116R1GY,282969,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-12 14:26:36"
B07116R1GY,282972,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-13 15:28:14"
B07116R1GY,282974,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-12 14:25:31"
B07116R1GY,282975,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-12 14:27:52"
B07116R1GY,282981,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-13 15:30:21"
B07116R1GY,282986,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-12 14:30:06"
B07116R1GY,282987,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-12 14:30:54"
B07116R1GY,282989,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-12 14:28:34"
B07116R1GY,283141,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-13 15:07:56"
B07116R1GY,283143,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-13 15:05:11"
B07116R1GY,283144,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-13 14:57:52"
B07116R1GY,283145,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-13 15:02:14"
B07116R1GY,283149,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-13 15:00:28"
B07116R1GY,283150,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-13 15:03:45"
B07116R1GY,283151,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-13 14:55:14"
B07116R1GY,283154,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-13 15:24:11"
B07116R1GY,283155,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-12 17:09:11"
B07116R1GY,283156,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-12 17:07:50"
B07116R1GY,283158,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-12 17:10:03"
B07116R1GY,283167,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-12 16:28:09"
B07116R1GY,283168,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-12 16:26:51"
B07116R1GY,283180,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-12 16:23:16"
B07116R1GY,283181,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-12 16:25:21"
B07116R1GY,283195,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-12 19:57:19"
B07116R1GY,283204,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-12 16:21:55"
B07116R1GY,283207,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-12 20:00:58"
B07116R1GY,283672,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-16 18:30:19"
B07116R1GY,283675,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-16 22:14:34"
B07116R1GY,283676,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-13 21:47:56"
B07116R1GY,283677,"Latitude E7240",Notebook,"i7 4600U CPU @ 2.1GHz",329.99,"2019-09-13 16:21:43"
