Asset,S/N,"Old COA","New COA",WIN8,Model,CPU,Manufacturer,Added
12345,MJ00AABW,old987,new345,,"Latitude E6420",i5-2520M_2.5GHz,Dell,"2020-03-31 21:30:34"
142404,J1FK6V1,00196274748571,03307503452630,,"OptiPlex 390",i5-2400_3.1GHz,Dell,"2020-03-31 17:05:27"
516740,,,1234567890,Activated,,,,"2020-04-07 10:01:40"
