ASIN,Asset,Model,"Form Factor",S/N,CPU,Price,Added
B00VKL0I96,185993,"Latitude E6420",Notebook,DPR82Q1,"i5 2520M,2540M CPU @ <2.5GHz",230.00,"2019-08-15 16:26:38"
B07CTT3LK2,203669,"Optiplex 7020","Small Form Factor",JHJWG42,"i5 4590,4690 CPU @ 3.3GHz",174.99,"2019-08-15 15:10:12"
B01CV9G1BO,107187,"Compaq Elite 8300 ","Small Form Factor",000000,"i5 3570,3470 CPU @ 3.5GHz",145.50,"2019-08-15 15:54:20"
B01CV9G1BO,111553,"Compaq Elite 8300 ","Small Form Factor",2UA34622NQ,"i5 3570,3470 CPU @ 3.5GHz",145.50,"2019-08-15 15:43:10"
B01CV9G1BO,111556,"Compaq Elite 8300 ","Small Form Factor",000000,"i5 3570,3470 CPU @ 3.5GHz",145.50,"2019-08-15 15:44:47"
B01CV9G1BO,111560,"Compaq Elite 8300 ","Small Form Factor",000000,"i5 3570,3470 CPU @ 3.5GHz",145.50,"2019-08-15 15:41:22"
B01CV9G1BO,111561,"Compaq Elite 8300 ","Small Form Factor",000000,"i5 3570,3470 CPU @ 3.5GHz",145.50,"2019-08-15 15:53:44"
B01CV9G1BO,111562,"Compaq Elite 8300 ","Small Form Factor",000000,"i5 3570,3470 CPU @ 3.5GHz",145.50,"2019-08-15 15:55:30"
B01HSJ2O0Y,268145,"Compaq 8200 Elite","Small Form Factor",2UA2032HXD,"i5 2400,2500 CPU @ 3.4GHz",133.00,"2019-08-15 15:58:01"
B00W4AMWCI,133165,"Thinkpad T420",Notebook,R8W0KR9,"i5 2410M,2540M,2520M CPU @ 2.53GHz",199.99,"2019-08-15 16:49:25"
B01GU6HLH2,203214,"Elite 6300","Small Form Factor",2UA2510635,"i3 3220 CPU @ 3.3GHz",112.49,"2019-08-15 16:00:21"
B01GU6HLH2,203222,"Elite 6300","Small Form Factor",2UA251062Y,"i3 3220 CPU @ 3.3GHz",112.49,"2019-08-15 16:02:31"
B071F49Q2P,162574,"Latitude E7440",Notebook,C15TK12,"i5 4300U,4310U CPU @ 1.9GHz",263.89,"2019-08-15 16:48:02"
B071F49Q2P,162579,"Latitude E7440",Notebook,5TY2Q12,"i5 4300U,4310U CPU @ 1.9GHz",263.89,"2019-08-15 16:48:37"
B074YJQPNX,266952,"Optiplex 3010","Small Form Factor",2YGFFX1,"i3 3220 CPU @ 3.3GHz",109.95,"2019-08-15 15:27:06"
B074YJQPNX,266999,"Optiplex 3010","Small Form Factor",2YGGFX1,"i3 3220 CPU @ 3.3GHz",109.95,"2019-08-15 15:20:09"
B074YJQPNX,267035,"Optiplex 3010","Small Form Factor",8SD68Y1,"i3 3220 CPU @ 3.3GHz",109.95,"2019-08-15 15:27:46"
B074YJQPNX,267048,"Optiplex 3010","Small Form Factor",2YGHFX1,"i3 3220 CPU @ 3.3GHz",109.95,"2019-08-15 15:22:55"
B074YJQPNX,267085,"Optiplex 3010","Small Form Factor",2YFHFX1,"i3 3220 CPU @ 3.3GHz",109.95,"2019-08-15 15:18:11"
B074YJQPNX,267109,"Optiplex 3010","Small Form Factor",2YGJFX1,"i3 3220 CPU @ 3.3GHz",109.95,"2019-08-15 15:29:09"
B074YJQPNX,267113,"Optiplex 3010","Small Form Factor",8TY58Y1,"i3 3220 CPU @ 3.3GHz",109.95,"2019-08-15 15:32:42"
B074YJQPNX,267133,"Optiplex 3010","Small Form Factor",8TN68Y1,"i3 3220 CPU @ 3.3GHz",109.95,"2019-08-15 15:19:14"
B074YJQPNX,267135,"Optiplex 3010","Small Form Factor",8TX58Y1,"i3 3220 CPU @ 3.3GHz",109.95,"2019-08-15 15:24:24"
B074YJQPNX,267142,"Optiplex 3010","Small Form Factor",29CMHX1,"i3 3220 CPU @ 3.3GHz",109.95,"2019-08-15 15:22:07"
B074YJQPNX,267146,"Optiplex 3010","Small Form Factor",3T16HX1,"i3 3220 CPU @ 3.3GHz",109.95,"2019-08-15 15:28:26"
B074YJQPNX,267148,"Optiplex 3010","Small Form Factor",8TG78Y1,"i3 3220 CPU @ 3.3GHz",109.95,"2019-08-15 15:14:33"
B074YJQPNX,267152,"Optiplex 3010","Small Form Factor",8BP7HX1,"i3 3220 CPU @ 3.3GHz",109.95,"2019-08-15 15:31:29"
B074YJQPNX,267170,"Optiplex 3010","Small Form Factor",8TG88Y1,"i3 3220 CPU @ 3.3GHz",109.95,"2019-08-15 15:38:13"
B074YJQPNX,267174,"Optiplex 3010","Small Form Factor",8TK58Y1,"i3 3220 CPU @ 3.3GHz",109.95,"2019-08-15 15:34:37"
B0733P5MKM,203312,"EliteDesk 800 G1","Ultra Small Form Factor",MXL438200T,"i5 4570S,4590S,4690S CPU @ 2.9GHz",184.99,"2019-08-15 18:49:47"
B0733P5MKM,203313,"EliteDesk 800 G1","Ultra Small Form Factor",MXL52121MR,"i5 4570S,4590S,4690S CPU @ 2.9GHz",184.99,"2019-08-15 18:33:58"
B0733P5MKM,203314,"EliteDesk 800 G1","Ultra Small Form Factor",MXL438200Y,"i5 4570S,4590S,4690S CPU @ 2.9GHz",184.99,"2019-08-15 18:47:00"
B0733P5MKM,203316,"EliteDesk 800 G1","Ultra Small Form Factor",MXL438200Q,"i5 4570S,4590S,4690S CPU @ 2.9GHz",184.99,"2019-08-15 18:37:28"
B0733P5MKM,203317,"EliteDesk 800 G1","Ultra Small Form Factor",MXL5160V95,"i5 4570S,4590S,4690S CPU @ 2.9GHz",184.99,"2019-08-15 18:48:36"
B0733P5MKM,203318,"EliteDesk 800 G1","Ultra Small Form Factor",MXL4181239,"i5 4570S,4590S,4690S CPU @ 2.9GHz",184.99,"2019-08-15 18:43:12"
B0733P5MKM,203319,"EliteDesk 800 G1","Ultra Small Form Factor",MXL4290SKV,"i5 4570S,4590S,4690S CPU @ 2.9GHz",184.99,"2019-08-15 18:44:45"
B0733P5MKM,203320,"EliteDesk 800 G1","Ultra Small Form Factor",MXL52121ML,"i5 4570S,4590S,4690S CPU @ 2.9GHz",184.99,"2019-08-15 18:40:17"
B0733P5MKM,203321,"EliteDesk 800 G1","Ultra Small Form Factor",MXL438200P,"i5 4570S,4590S,4690S CPU @ 2.9GHz",184.99,"2019-08-15 18:43:57"
B0733P5MKM,203326,"EliteDesk 800 G1","Ultra Small Form Factor",MXL438200V,"i5 4570S,4590S,4690S CPU @ 2.9GHz",184.99,"2019-08-15 18:53:02"
B0733P5MKM,203327,"EliteDesk 800 G1","Ultra Small Form Factor",MXL438200X,"i5 4570S,4590S,4690S CPU @ 2.9GHz",184.99,"2019-08-15 18:36:33"
B0733P5MKM,203329,"EliteDesk 800 G1","Ultra Small Form Factor",MXL52121MN,"i5 4570S,4590S,4690S CPU @ 2.9GHz",184.99,"2019-08-15 18:45:47"
B0733P5MKM,203330,"EliteDesk 800 G1","Ultra Small Form Factor",MXL438200R,"i5 4570S,4590S,4690S CPU @ 2.9GHz",184.99,"2019-08-15 18:40:58"
B0733P5MKM,203333,"EliteDesk 800 G1","Ultra Small Form Factor",MXL52121MQ,"i5 4570S,4590S,4690S CPU @ 2.9GHz",184.99,"2019-08-15 18:50:48"
B07N1TJZBV,183190,"ProDesk 600 G2","Small Form Factor",,"i5 6500 CPU @ 3.2GHz",314.99,"2019-08-14 15:54:29"
B07N1TJZBV,183196,"ProDesk 600 G2","Small Form Factor",,"i5 6500 CPU @ 3.2GHz",314.99,"2019-08-14 15:53:34"
B07N1TJZBV,183197,"ProDesk 600 G2","Small Form Factor",,"i5 6500 CPU @ 3.2GHz",314.99,"2019-08-14 15:54:32"
B07N1TJZBV,183199,"ProDesk 600 G2","Small Form Factor",,"i5 6500 CPU @ 3.2GHz",314.99,"2019-08-14 15:53:54"
B07N1TJZBV,183201,"ProDesk 600 G2","Small Form Factor",,"i5 6500 CPU @ 3.2GHz",314.99,"2019-08-14 15:54:24"
B07N1TJZBV,183202,"ProDesk 600 G2","Small Form Factor",,"i5 6500 CPU @ 3.2GHz",314.99,"2019-08-14 15:54:36"
B07N1TJZBV,189768,"ProDesk 600 G2","Small Form Factor",,"i5 6500 CPU @ 3.2GHz",314.99,"2019-08-14 15:54:16"
B07N1TJZBV,189814,"ProDesk 600 G2","Small Form Factor",,"i5 6500 CPU @ 3.2GHz",314.99,"2019-08-14 15:53:43"
B07N1TJZBV,189815,"ProDesk 600 G2","Small Form Factor",,"i5 6500 CPU @ 3.2GHz",314.99,"2019-08-14 15:54:08"
B07N1TJZBV,189825,"ProDesk 600 G2","Small Form Factor",,"i5 6500 CPU @ 3.2GHz",314.99,"2019-08-14 15:54:40"
B07N1TJZBV,189826,"ProDesk 600 G2","Small Form Factor",,"i5 6500 CPU @ 3.2GHz",314.99,"2019-08-14 15:53:58"
B07N1TJZBV,189829,"ProDesk 600 G2","Small Form Factor",,"i5 6500 CPU @ 3.2GHz",314.99,"2019-08-14 15:53:50"
B07DVLGPS6,181834,"ThinkCentre M93p","Tiny Desktop",MJ02GLJQ,"i7 4765T CPU @ 3.0GHz",416.75,"2019-08-15 18:57:45"
B07DVLGPS6,181835,"ThinkCentre M93p","Tiny Desktop",,"i7 4765T CPU @ 3.0GHz",416.75,"2019-08-15 18:33:07"
B07DVLGPS6,181838,"ThinkCentre M93p","Tiny Desktop",MJ02MFWZ,"i7 4765T CPU @ 3.0GHz",416.75,"2019-08-15 18:29:08"
B07DVLGPS6,181839,"ThinkCentre M93p","Tiny Desktop",MJ02MF6W,"i7 4765T CPU @ 3.0GHz",416.75,"2019-08-15 18:28:43"
B07DVLGPS6,181840,"ThinkCentre M93p","Tiny Desktop",MJ02EHPG,"i7 4765T CPU @ 3.0GHz",416.75,"2019-08-15 18:57:08"
B07DVLGPS6,181843,"ThinkCentre M93p","Tiny Desktop",MJ02GLJP,"i7 4765T CPU @ 3.0GHz",416.75,"2019-08-15 18:28:56"
B07DVLGPS6,181844,"ThinkCentre M93p","Tiny Desktop",MJ02GLJL,"i7 4765T CPU @ 3.0GHz",416.75,"2019-08-15 18:55:23"
B07DVLGPS6,181845,"ThinkCentre M93p","Tiny Desktop",MJ028JRD,"i7 4765T CPU @ 3.0GHz",416.75,"2019-08-15 18:56:15"
