ASIN,Asset,Model,"Form Factor",CPU,Price,Added
B01HSDJFFM,148249,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",160.00,"2019-05-15 19:52:55"
B01HSDJFFM,148250,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",160.00,"2019-05-15 20:06:46"
B01HSDJFFM,148251,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",160.00,"2019-05-16 18:13:35"
B01HSDJFFM,148252,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",160.00,"2019-05-15 19:59:18"
B01HSDJFFM,148254,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",160.00,"2019-05-15 19:58:24"
B01HSDJFFM,148255,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",160.00,"2019-05-15 20:06:05"
B01HSDJFFM,148256,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",160.00,"2019-05-15 19:57:56"
B01HSDJFFM,148257,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",160.00,"2019-05-16 18:12:59"
B01HSDJFFM,148259,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",160.00,"2019-05-15 19:58:53"
B01HSDJFFM,148260,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",160.00,"2019-05-15 20:01:17"
B01HSDJFFM,148261,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",160.00,"2019-05-15 20:04:58"
B01HSDJFFM,148262,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",160.00,"2019-05-16 18:14:08"
B01HSDJFFM,148264,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",160.00,"2019-05-15 19:59:59"
B01HSDJFFM,148266,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",160.00,"2019-05-15 20:00:25"
B01HSDJFFM,162796,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",160.00,"2019-05-23 18:02:20"
B00VU1XDDO,161733,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 20:50:09"
B00VU1XDDO,161734,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 19:15:22"
B00VU1XDDO,161735,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 20:57:44"
B00VU1XDDO,161736,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 17:06:45"
B00VU1XDDO,161737,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 17:11:21"
B00VU1XDDO,161739,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 17:46:29"
B00VU1XDDO,161744,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 17:56:23"
B00VU1XDDO,161745,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 20:43:25"
B00VU1XDDO,161746,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 19:08:49"
B00VU1XDDO,161747,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 17:16:15"
B00VU1XDDO,161748,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 19:04:58"
B00VU1XDDO,161749,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 19:07:29"
B00VU1XDDO,161750,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 19:06:07"
B00VU1XDDO,161751,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 18:58:41"
B00VU1XDDO,161753,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 17:53:08"
B00VU1XDDO,161754,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 17:58:43"
B00VU1XDDO,161755,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 18:02:32"
B00VU1XDDO,161756,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 18:07:23"
B00VU1XDDO,161757,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 20:25:16"
B00VU1XDDO,161758,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 17:44:02"
B00VU1XDDO,161759,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 17:42:20"
B00VU1XDDO,161760,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 20:51:22"
B00VU1XDDO,161761,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 21:02:42"
B00VU1XDDO,161762,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 17:44:55"
B00VU1XDDO,161763,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 20:53:27"
B00VU1XDDO,161764,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 20:45:06"
B00VU1XDDO,161766,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 21:01:40"
B00VU1XDDO,161768,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 20:55:48"
B00VU1XDDO,161769,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 17:27:22"
B00VU1XDDO,161771,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 15:54:47"
B00VU1XDDO,161772,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 20:26:11"
B00VU1XDDO,161773,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 18:44:23"
B00VU1XDDO,161775,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 16:00:30"
B00VU1XDDO,161776,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 17:23:52"
B00VU1XDDO,161777,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 15:35:47"
B00VU1XDDO,161779,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 18:37:14"
B00VU1XDDO,161780,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 19:05:08"
B00VU1XDDO,161781,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 18:50:37"
B00VU1XDDO,161782,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 18:38:18"
B00VU1XDDO,161783,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 20:07:26"
B00VU1XDDO,161784,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 18:31:50"
B00VU1XDDO,161785,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 18:41:12"
B00VU1XDDO,161786,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 22:14:48"
B00VU1XDDO,161787,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 18:12:58"
B00VU1XDDO,161788,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 22:09:08"
B00VU1XDDO,161789,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 18:15:30"
B00VU1XDDO,161790,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 18:34:00"
B00VU1XDDO,161792,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 21:58:45"
B00VU1XDDO,161793,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 22:10:00"
B00VU1XDDO,161794,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 15:50:21"
B00VU1XDDO,161795,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 22:10:37"
B00VU1XDDO,161797,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 18:32:55"
B00VU1XDDO,161799,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 18:29:49"
B00VU1XDDO,161800,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 18:39:47"
B00VU1XDDO,161801,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 18:20:57"
B00VU1XDDO,161802,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 18:17:35"
B00VU1XDDO,161803,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 21:56:23"
B00VU1XDDO,161804,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 22:00:56"
B00VU1XDDO,161805,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 14:17:27"
B00VU1XDDO,161806,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 22:05:00"
B00VU1XDDO,161807,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 15:30:13"
B00VU1XDDO,161808,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 15:32:26"
B00VU1XDDO,161812,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 17:47:50"
B00VU1XDDO,161813,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 17:55:12"
B00VU1XDDO,161814,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 21:18:16"
B00VU1XDDO,161815,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 17:51:15"
B00VU1XDDO,161816,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 17:53:03"
B00VU1XDDO,161817,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 17:50:21"
B00VU1XDDO,161818,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 17:49:03"
B00VU1XDDO,161819,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 20:56:36"
B00VU1XDDO,161820,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 21:37:17"
B00VU1XDDO,161821,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 21:31:30"
B00VU1XDDO,161822,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 21:42:27"
B00VU1XDDO,161823,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 21:41:32"
B00VU1XDDO,161824,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 14:26:52"
B00VU1XDDO,161825,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 21:43:07"
B00VU1XDDO,161826,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 21:38:40"
B00VU1XDDO,161827,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 19:12:16"
B00VU1XDDO,161829,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 19:07:57"
B00VU1XDDO,161831,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 20:30:33"
B00VU1XDDO,161832,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-21 21:17:32"
B00VU1XDDO,161833,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 21:46:59"
B00VU1XDDO,161834,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 21:46:05"
B00VU1XDDO,161835,"Surface Pro 3",Tablet,"i5 4300U CPU @ 1.9GHz",429.99,"2019-05-20 21:52:03"
