ASIN,Asset,Model,"Form Factor",S/N,CPU,Price,Added
B07CTSFCRR,185072,"Optiplex 9020","Small Form Factor",C74QW12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",228.95,"2019-07-10 15:53:37"
B07CTSFCRR,185742,"Optiplex 9020","Small Form Factor",1DFWW12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",228.95,"2019-07-08 19:21:26"
B07CTSFCRR,185809,"Optiplex 9020","Small Form Factor",1XKCW12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",228.95,"2019-07-10 15:55:54"
B07CTSFCRR,185810,"Optiplex 9020","Small Form Factor",1XGBW12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",228.95,"2019-07-08 19:22:38"
B07CTSFCRR,186100,"Optiplex 9020","Small Form Factor",CLXBM02,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",228.95,"2019-07-08 19:18:20"
B00TUJ7WQW,188984,"Surface Pro 3",Tablet,005056542453,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 15:00:07"
B00TUJ7WQW,188985,"Surface Pro 3",Tablet,028702250753,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:43:34"
B00TUJ7WQW,188991,"Surface Pro 3",Tablet,027394342453,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 15:02:07"
B00TUJ7WQW,188992,"Surface Pro 3",Tablet,074769244453,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 15:01:12"
B00TUJ7WQW,189005,"Surface Pro 3",Tablet,014403244253,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:25:17"
B00TUJ7WQW,189007,"Surface Pro 3",Tablet,027345742453,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:29:03"
B00TUJ7WQW,189016,"Surface Pro 3",Tablet,064258345153,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:46:45"
B00TUJ7WQW,189023,"Surface Pro 3",Tablet,148478343553,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:23:02"
B00TUJ7WQW,189030,"Surface Pro 3",Tablet,061941744853,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:28:09"
B00TUJ7WQW,189047,"Surface Pro 3",Tablet,074747644453,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:53:23"
B00TUJ7WQW,189048,"Surface Pro 3",Tablet,042066351053,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:29:49"
B00TUJ7WQW,189073,"Surface Pro 3",Tablet,016445144553,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 15:10:05"
B00TUJ7WQW,189076,"Surface Pro 3",Tablet,006548542153,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 15:06:04"
B00TUJ7WQW,189085,"Surface Pro 3",Tablet,013712744953,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:20:34"
B00TUJ7WQW,189092,"Surface Pro 3",Tablet,002715644553,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:38:50"
B00TUJ7WQW,189094,"Surface Pro 3",Tablet,083279645153,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:33:44"
B00TUJ7WQW,189098,"Surface Pro 3",Tablet,039380550753,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:58:12"
B00TUJ7WQW,189101,"Surface Pro 3",Tablet,011749643253,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:56:04"
B00TUJ7WQW,189110,"Surface Pro 3",Tablet,016769644553,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:42:36"
B00TUJ7WQW,189116,"Surface Pro 3",Tablet,039280642553,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:15:08"
B00TUJ7WQW,189119,"Surface Pro 3",Tablet,078223644853,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:30:42"
B00TUJ7WQW,189120,"Surface Pro 3",Tablet,037600542553,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:31:37"
B00TUJ7WQW,189123,"Surface Pro 3",Tablet,152384543553,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:11:07"
B00TUJ7WQW,189135,"Surface Pro 3",Tablet,149257743553,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 15:09:05"
B00TUJ7WQW,189136,"Surface Pro 3",Tablet,152080543553,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:49:49"
B00TUJ7WQW,189137,"Surface Pro 3",Tablet,038054151953,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:44:40"
B00TUJ7WQW,189139,"Surface Pro 3",Tablet,028382553153,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:24:12"
B00TUJ7WQW,189141,"Surface Pro 3",Tablet,037724542553,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:32:50"
B00TUJ7WQW,189144,"Surface Pro 3",Tablet,082158444853,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:35:57"
B00TUJ7WQW,189150,"Surface Pro 3",Tablet,152077643553,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:54:15"
B00TUJ7WQW,189152,"Surface Pro 3",Tablet,002472642553,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 15:04:17"
B00TUJ7WQW,189159,"Surface Pro 3",Tablet,039278642253,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:45:43"
B00TUJ7WQW,189162,"Surface Pro 3",Tablet,018941550953,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:21:48"
B00TUJ7WQW,189165,"Surface Pro 3",Tablet,057295743353,"i5 4300U CPU @ 1.9GHz",389.49,"2019-07-10 14:16:52"
B00VU1XDDO,128322,"Surface Pro 3",Tablet,042543350353,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 22:17:24"
B00VU1XDDO,188983,"Surface Pro 3",Tablet,017584352353,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:08:47"
B00VU1XDDO,188986,"Surface Pro 3",Tablet,018772352653,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:48:41"
B00VU1XDDO,188989,"Surface Pro 3",Tablet,035438550353,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:52:27"
B00VU1XDDO,188990,"Surface Pro 3",Tablet,014527252753,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:28:42"
B00VU1XDDO,188993,"Surface Pro 3",Tablet,008718452653,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:48:44"
B00VU1XDDO,188994,"Surface Pro 3",Tablet,015808645053,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-10 14:00:50"
B00VU1XDDO,188997,"Surface Pro 3",Tablet,010168552753,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:56:16"
B00VU1XDDO,188998,"Surface Pro 3",Tablet,046338451953,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:59:53"
B00VU1XDDO,189000,"Surface Pro 3",Tablet,013915251053,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:04:20"
B00VU1XDDO,189002,"Surface Pro 3",Tablet,006435352753,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:26:11"
B00VU1XDDO,189006,"Surface Pro 3",Tablet,028894443653,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:36:35"
B00VU1XDDO,189009,"Surface Pro 3",Tablet,013891651053,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:27:50"
B00VU1XDDO,189019,"Surface Pro 3",Tablet,014996652653,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:48:02"
B00VU1XDDO,189020,"Surface Pro 3",Tablet,010215552753,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:58:39"
B00VU1XDDO,189021,"Surface Pro 3",Tablet,010192152753,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:07:43"
B00VU1XDDO,189026,"Surface Pro 3",Tablet,016365752653,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:54:46"
B00VU1XDDO,189027,"Surface Pro 3",Tablet,015910550353,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:39:25"
B00VU1XDDO,189028,"Surface Pro 3",Tablet,017171452353,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:53:34"
B00VU1XDDO,189029,"Surface Pro 3",Tablet,052568250253,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 22:09:13"
B00VU1XDDO,189032,"Surface Pro 3",Tablet,005909552753,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:43:05"
B00VU1XDDO,189033,"Surface Pro 3",Tablet,006367652753,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 22:00:54"
B00VU1XDDO,189034,"Surface Pro 3",Tablet,005270752553,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:35:40"
B00VU1XDDO,189035,"Surface Pro 3",Tablet,018061553953,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:07:00"
B00VU1XDDO,189036,"Surface Pro 3",Tablet,061095750453,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:32:07"
B00VU1XDDO,189039,"Surface Pro 3",Tablet,030339352353,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:40:58"
B00VU1XDDO,189040,"Surface Pro 3",Tablet,014100151053,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 22:06:27"
B00VU1XDDO,189041,"Surface Pro 3",Tablet,007663652553,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:28:56"
B00VU1XDDO,189043,"Surface Pro 3",Tablet,025509752253,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:58:20"
B00VU1XDDO,189044,"Surface Pro 3",Tablet,035523350353,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:25:19"
B00VU1XDDO,189045,"Surface Pro 3",Tablet,052745543653,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 22:00:14"
B00VU1XDDO,189046,"Surface Pro 3",Tablet,014847452753,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:13:52"
B00VU1XDDO,189049,"Surface Pro 3",Tablet,044845350453,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:49:22"
B00VU1XDDO,189050,"Surface Pro 3",Tablet,007643152553,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:54:20"
B00VU1XDDO,189051,"Surface Pro 3",Tablet,005937452753,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:12:19"
B00VU1XDDO,189053,"Surface Pro 3",Tablet,005014452553,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:44:51"
B00VU1XDDO,189057,"Surface Pro 3",Tablet,044787554753,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 22:05:05"
B00VU1XDDO,189067,"Surface Pro 3",Tablet,010214652753,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:49:35"
B00VU1XDDO,189068,"Surface Pro 3",Tablet,013901751053,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:51:30"
B00VU1XDDO,189070,"Surface Pro 3",Tablet,011064252753,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:53:18"
B00VU1XDDO,189078,"Surface Pro 3",Tablet,016147253453,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:47:07"
B00VU1XDDO,189084,"Surface Pro 3",Tablet,035549250353,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:26:59"
B00VU1XDDO,189086,"Surface Pro 3",Tablet,017073352353,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 22:01:37"
B00VU1XDDO,189087,"Surface Pro 3",Tablet,000421753253,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:57:27"
B00VU1XDDO,189088,"Surface Pro 3",Tablet,031885352253,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:46:23"
B00VU1XDDO,189089,"Surface Pro 3",Tablet,056171151953,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:13:11"
B00VU1XDDO,189090,"Surface Pro 3",Tablet,038430352653,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:35:42"
B00VU1XDDO,189091,"Surface Pro 3",Tablet,013866451053,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:02:54"
B00VU1XDDO,189096,"Surface Pro 3",Tablet,008780552653,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:00:41"
B00VU1XDDO,189102,"Surface Pro 3",Tablet,008646452653,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:42:03"
B00VU1XDDO,189106,"Surface Pro 3",Tablet,014533551053,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 22:04:23"
B00VU1XDDO,189107,"Surface Pro 3",Tablet,038750552653,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:41:12"
B00VU1XDDO,189111,"Surface Pro 3",Tablet,008749752653,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:57:14"
B00VU1XDDO,189112,"Surface Pro 3",Tablet,014128551053,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:42:02"
B00VU1XDDO,189113,"Surface Pro 3",Tablet,015894152653,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:01:43"
B00VU1XDDO,189114,"Surface Pro 3",Tablet,035464650253,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 22:09:54"
B00VU1XDDO,189117,"Surface Pro 3",Tablet,008866752653,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:10:15"
B00VU1XDDO,189121,"Surface Pro 3",Tablet,014530152753,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:50:38"
B00VU1XDDO,189122,"Surface Pro 3",Tablet,064401643653,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:52:28"
B00VU1XDDO,189125,"Surface Pro 3",Tablet,014495551053,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 22:08:26"
B00VU1XDDO,189126,"Surface Pro 3",Tablet,015917545053,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 22:11:05"
B00VU1XDDO,189129,"Surface Pro 3",Tablet,044615150453,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:43:22"
B00VU1XDDO,189130,"Surface Pro 3",Tablet,005214252553,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:05:59"
B00VU1XDDO,189132,"Surface Pro 3",Tablet,004813552553,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:37:03"
B00VU1XDDO,189134,"Surface Pro 3",Tablet,016232745053,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:14:48"
B00VU1XDDO,189140,"Surface Pro 3",Tablet,057570450453,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:15:58"
B00VU1XDDO,189143,"Surface Pro 3",Tablet,015953552353,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:50:02"
B00VU1XDDO,189145,"Surface Pro 3",Tablet,012003152653,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:32:58"
B00VU1XDDO,189146,"Surface Pro 3",Tablet,008851652653,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:32:28"
B00VU1XDDO,189148,"Surface Pro 3",Tablet,015935550353,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:38:06"
B00VU1XDDO,189151,"Surface Pro 3",Tablet,021259251053,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:56:43"
B00VU1XDDO,189153,"Surface Pro 3",Tablet,014537151053,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:17:09"
B00VU1XDDO,189156,"Surface Pro 3",Tablet,008815652653,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:55:26"
B00VU1XDDO,189157,"Surface Pro 3",Tablet,008910352653,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 20:59:06"
B00VU1XDDO,189158,"Surface Pro 3",Tablet,012203652653,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:30:55"
B00VU1XDDO,189160,"Surface Pro 3",Tablet,051905151953,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:54:09"
B00VU1XDDO,189161,"Surface Pro 3",Tablet,061641351953,"i5 4300U CPU @ 1.9GHz",399.99,"2019-07-09 21:47:16"
B07MKR39LS,87568,"ThinkPad T430S",Notebook,000000,"i5 3320 CPU @ 3.3GHz",265.40,"2019-07-08 17:59:09"
B073WVRDJT,183731,"ThinkPad T440",Notebook,PC01J79W,"i5 4300U CPU @ 1.9GHz",219.94,"2019-07-11 14:18:44"
B073WVRDJT,183736,"ThinkPad T440",Notebook,PF0262V4,"i5 4300U CPU @ 1.9GHz",219.94,"2019-07-11 14:29:31"
B073WVRDJT,183737,"ThinkPad T440",Notebook,PC009WXB,"i5 4300U CPU @ 1.9GHz",219.94,"2019-07-11 14:17:05"
B073WVRDJT,183738,"ThinkPad T440",Notebook,PF029PCM,"i5 4300U CPU @ 1.9GHz",219.94,"2019-07-11 14:28:38"
B073WVRDJT,183741,"ThinkPad T440",Notebook,PC01J7BP,"i5 4300U CPU @ 1.9GHz",219.94,"2019-07-11 14:22:08"
B073WVRDJT,183742,"ThinkPad T440",Notebook,PC01J7BH,"i5 4300U CPU @ 1.9GHz",219.94,"2019-07-11 14:20:59"
B073WVRDJT,183743,"ThinkPad T440",Notebook,PC00M4LQ,"i5 4300U CPU @ 1.9GHz",219.94,"2019-07-11 14:30:25"
B073WVRDJT,183744,"ThinkPad T440",Notebook,PF029U7D,"i5 4300U CPU @ 1.9GHz",219.94,"2019-07-11 14:27:48"
B073WVRDJT,183751,"ThinkPad T440",Notebook,PF029U5B,"i5 4300U CPU @ 1.9GHz",219.94,"2019-07-11 14:15:49"
B073WVRDJT,183752,"ThinkPad T440",Notebook,PF029RZN,"i5 4300U CPU @ 1.9GHz",219.94,"2019-07-11 14:31:34"
B073WVRDJT,183753,"ThinkPad T440",Notebook,PF00NP4K,"i5 4300U CPU @ 1.9GHz",219.94,"2019-07-11 14:19:43"
B00VKL0I96,177895,"Latitude E6420",Notebook,D0P9BS1,"i5 2520M,2540M CPU @ <2.5GHz",195.00,"2019-07-11 20:25:41"
B00VKL0I96,177931,"Latitude E6420",Notebook,50P9BS1,"i5 2520M,2540M CPU @ <2.5GHz",195.00,"2019-07-08 17:12:16"
B00VKL0I96,177935,"Latitude E6420",Notebook,60P9BS1,"i5 2520M,2540M CPU @ <2.5GHz",195.00,"2019-07-11 18:12:27"
B00VKL0I96,177972,"Latitude E6420",Notebook,CZN9BS1,"i5 2520M,2540M CPU @ <2.5GHz",195.00,"2019-07-11 20:31:49"
B00VKL0I96,186320,"Latitude E6420",Notebook,J63TDV1,"i5 2520M,2540M CPU @ <2.5GHz",195.00,"2019-07-11 20:32:51"
B00VKL0I96,89797,"Latitude E6420",Notebook,000000,"i5 2520M,2540M CPU @ <2.5GHz",195.00,"2019-07-08 17:08:32"
B01HTVADHW,185098,"Optiplex 990","Small Form Factor",FSCF7V1,"i5 2400,2500 CPU @ 3.1GHz",137.00,"2019-07-08 18:47:26"
B01HTVADHW,185101,"Optiplex 990","Small Form Factor",H4PVTV1,"i5 2400,2500 CPU @ 3.1GHz",137.00,"2019-07-08 18:42:44"
B01HTVADHW,185102,"Optiplex 990","Small Form Factor",BQM9HQ1,"i5 2400,2500 CPU @ 3.1GHz",137.00,"2019-07-08 18:38:44"
B01HTVADHW,185113,"Optiplex 990","Small Form Factor",89P80R1,"i5 2400,2500 CPU @ 3.1GHz",137.00,"2019-07-08 18:45:57"
B01HTVADHW,185114,"Optiplex 990","Small Form Factor",BQM8HQ1,"i5 2400,2500 CPU @ 3.1GHz",137.00,"2019-07-10 15:46:58"
B01HTVADHW,185136,"Optiplex 990","Small Form Factor",8GM2XQ1,"i5 2400,2500 CPU @ 3.1GHz",137.00,"2019-07-08 18:44:02"
B01HTVADHW,185162,"Optiplex 990","Small Form Factor",89P20R1,"i5 2400,2500 CPU @ 3.1GHz",137.00,"2019-07-08 18:49:43"
B01HTVADHW,185163,"Optiplex 990","Small Form Factor",8GX1XQ1,"i5 2400,2500 CPU @ 3.1GHz",137.00,"2019-07-08 18:56:38"
B01HTVADHW,185164,"Optiplex 990","Small Form Factor",89870R1,"i5 2400,2500 CPU @ 3.1GHz",137.00,"2019-07-08 18:37:03"
B01HTVADHW,185165,"Optiplex 990","Small Form Factor",FSC97V1,"i5 2400,2500 CPU @ 3.1GHz",137.00,"2019-07-08 18:57:56"
B00W4AMWCI,133031,"Thinkpad T420",Notebook,R8NT8PY,"i5 2410M,2540M,2520M CPU @ 2.53GHz",188.99,"2019-07-08 17:43:24"
B00W4AMWCI,133152,"Thinkpad T420",Notebook,R8W0LB5,"i5 2410M,2540M,2520M CPU @ 2.53GHz",188.99,"2019-07-08 17:52:41"
B00W4AMWCI,181710,"Thinkpad T420",Notebook,R8X4GXL,"i5 2410M,2540M,2520M CPU @ 2.53GHz",188.99,"2019-07-11 15:19:27"
B01GU6HLH2,182910,"Elite 6300","Small Form Factor",2UA31515LT,"i3 3220 CPU @ 3.3GHz",124.00,"2019-07-08 16:04:23"
B01GU6HLH2,184846,"Elite 6300","Small Form Factor",2UA2500ZMM,"i3 3220 CPU @ 3.3GHz",124.00,"2019-07-08 15:52:57"
B01GU6HLH2,184856,"Elite 6300","Small Form Factor",2UA2500ZMZ,"i3 3220 CPU @ 3.3GHz",124.00,"2019-07-08 16:00:33"
B01GU6HLH2,184857,"Elite 6300","Small Form Factor",MXL3041B5D,"i3 3220 CPU @ 3.3GHz",124.00,"2019-07-08 15:40:30"
B01GU6HLH2,186191,"Elite 6300","Small Form Factor",2UA32218CF,"i3 3220 CPU @ 3.3GHz",124.00,"2019-07-08 15:37:48"
