ASIN,Asset,Model,"Form Factor",S/N,CPU,Price,Added
B01HSDJFFM,275745,"Optiplex 7010","Small Form Factor",92CCCY1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",141.00,"2019-08-28 18:19:57"
B01HSDJFFM,275746,"Optiplex 7010","Small Form Factor",92HDCY1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",141.00,"2019-08-28 18:30:07"
B01HSDJFFM,275747,"Optiplex 7010","Small Form Factor",B3F0RW1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",141.00,"2019-08-28 18:27:50"
B01HSDJFFM,275750,"Optiplex 7010","Small Form Factor",8VZCCY1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",141.00,"2019-08-28 17:15:25"
B01HSDJFFM,275753,"Optiplex 7010","Small Form Factor",BH3W8Y1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",141.00,"2019-08-28 18:37:36"
B01HSDJFFM,275756,"Optiplex 7010","Small Form Factor",3B4RNW1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",141.00,"2019-08-28 17:12:36"
B01HSDJFFM,275757,"Optiplex 7010","Small Form Factor",92JBCY1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",141.00,"2019-08-28 17:41:09"
B01HSDJFFM,275759,"Optiplex 7010","Small Form Factor",3BBRNW1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",141.00,"2019-08-28 18:31:15"
B01HSDJFFM,275760,"Optiplex 7010","Small Form Factor",F3NFBZ1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",141.00,"2019-08-28 18:01:21"
B01HSDJFFM,275761,"Optiplex 7010","Small Form Factor",924CCY1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",141.00,"2019-08-28 17:47:22"
B01HSDJFFM,275762,"Optiplex 7010","Small Form Factor",2JWWDZ1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",141.00,"2019-08-28 18:40:52"
B01HSDJFFM,275763,"Optiplex 7010","Small Form Factor",63H8K02,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",141.00,"2019-08-28 17:21:59"
B01HSDJFFM,275764,"Optiplex 7010","Small Form Factor",DVS67Y1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",141.00,"2019-08-28 18:25:50"
B01HSDJFFM,275898,"Optiplex 7010","Small Form Factor",DVN67Y1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",141.00,"2019-08-28 17:44:48"
B01HSDJFFM,275900,"Optiplex 7010","Small Form Factor",HWD6K02,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",141.00,"2019-08-28 18:34:51"
B01HSDJFFM,275901,"Optiplex 7010","Small Form Factor",92MCCY1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",141.00,"2019-08-28 18:28:47"
B01HSDJFFM,275927,"Optiplex 7010","Small Form Factor",92NBCY1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",141.00,"2019-08-28 18:36:45"
B01M293O5P,197562,"Latitude E6430",Notebook,5PPRYW1,"i5 3320M CPU @ 2.6GHz",198.88,"2019-08-28 21:41:34"
B01M293O5P,200003,"Latitude E6430",Notebook,1BJTGV1,"i5 3320M CPU @ 2.6GHz",198.88,"2019-08-28 21:43:25"
B01M293O5P,97194,"Latitude E6430",Notebook,000000,"i5 3320M CPU @ 2.6GHz",198.88,"2019-08-28 21:38:52"
B07CTSFCRR,185808,"Optiplex 9020","Small Form Factor",1XM8W12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",213.50,"2019-08-28 19:06:36"
B07CTSFCRR,267030,"Optiplex 9020","Small Form Factor",DMS3M02,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",213.50,"2019-08-28 19:07:27"
B07CTSFCRR,268371,"Optiplex 9020","Small Form Factor",1XHBW12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",213.50,"2019-08-28 19:02:09"
B07CTSFCRR,268375,"Optiplex 9020","Small Form Factor",1XHCW12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",213.50,"2019-08-28 19:09:08"
B07CTSFCRR,269477,"Optiplex 9020","Small Form Factor",1XC9W12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",213.50,"2019-08-28 19:04:39"
B07CTSFCRR,269478,"Optiplex 9020","Small Form Factor",1X9CW12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",213.50,"2019-08-28 19:03:47"
B07CTSFCRR,269479,"Optiplex 9020","Small Form Factor",1XBCW12,"i5 4570,4590,4690,4670 CPU @ 3.2GHz",213.50,"2019-08-28 19:11:08"
B00VU1XDDO,161916,"Surface Pro 3",Tablet,014539651053,"i5 4300U CPU @ 1.9GHz",419.99,"2019-08-28 22:09:34"
B07CTTW8HR,198862,"ThinkPad T440",Notebook,PC009WSB,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 18:21:18"
B07CTTW8HR,198864,"ThinkPad T440",Notebook,PC01J7CF,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 18:42:41"
B07CTTW8HR,198865,"ThinkPad T440",Notebook,PF0260M0,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 18:12:26"
B07CTTW8HR,198867,"ThinkPad T440",Notebook,PC009XDS,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 18:57:52"
B07CTTW8HR,198882,"ThinkPad T440",Notebook,PC00M4J8,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 18:31:42"
B07CTTW8HR,198884,"ThinkPad T440",Notebook,PF00EY7A,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 18:19:54"
B07CTTW8HR,198967,"ThinkPad T440",Notebook,PC01U1MD,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 17:58:34"
B07CTTW8HR,198969,"ThinkPad T440",Notebook,PC00LZCW,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 18:03:12"
B07CTTW8HR,198972,"ThinkPad T440",Notebook,PC009WW3,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 17:55:00"
B07CTTW8HR,199026,"ThinkPad T440",Notebook,PF02XCKY,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 18:30:05"
B07CTTW8HR,199028,"ThinkPad T440",Notebook,PC01J78L,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 18:42:17"
B07CTTW8HR,199031,"ThinkPad T440",Notebook,PC01U1NE,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 18:11:51"
B07CTTW8HR,199048,"ThinkPad T440",Notebook,PF029QDR,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 18:06:33"
B07CTTW8HR,199208,"ThinkPad T440",Notebook,PF02XBN0,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 17:59:47"
B07CTTW8HR,199209,"ThinkPad T440",Notebook,PC0067M6,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 18:01:29"
B07CTTW8HR,199449,"ThinkPad T440",Notebook,PC01U2EF,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 18:05:09"
B07CTTW8HR,269150,"ThinkPad T440",Notebook,PC009XEA,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 18:17:47"
B07CTTW8HR,269154,"ThinkPad T440",Notebook,PC009WTA,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 18:32:43"
B07CTTW8HR,269162,"ThinkPad T440",Notebook,PF02XBMV,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 18:43:16"
B07CTTW8HR,269163,"ThinkPad T440",Notebook,PF02X9X6,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 18:37:34"
B07CTTW8HR,269227,"ThinkPad T440",Notebook,PC0067RB,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 18:41:49"
B07CTTW8HR,269240,"ThinkPad T440",Notebook,PF00NNUN,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 18:15:26"
B07CTTW8HR,269354,"ThinkPad T440",Notebook,PF01PT29,"i5 4300U CPU @ 1.9GHz",279.94,"2019-08-29 18:36:20"
B07MKR39LS,196399,"ThinkPad T430S",Notebook,PK1T44X,"i5 3320 CPU @ 3.3GHz",232.40,"2019-08-28 21:25:32"
B07MKR39LS,196400,"ThinkPad T430S",Notebook,R9YY0NP,"i5 3320 CPU @ 3.3GHz",232.40,"2019-08-28 21:34:22"
B07MKR39LS,196401,"ThinkPad T430S",Notebook,R9V6M7N,"i5 3320 CPU @ 3.3GHz",232.40,"2019-08-28 21:31:00"
B07MKR39LS,196535,"ThinkPad T430S",Notebook,R9RLLHK,"i5 3320 CPU @ 3.3GHz",232.40,"2019-08-28 21:32:31"
B073WVRDJT,269147,"ThinkPad T440",Notebook,PC0067NQ,"i5 4300U CPU @ 1.9GHz",199.99,"2019-08-29 19:05:14"
B073WVRDJT,269171,"ThinkPad T440",Notebook,PF029RY0,"i5 4300U CPU @ 1.9GHz",199.99,"2019-08-29 19:03:57"
B073WVRDJT,269176,"ThinkPad T440",Notebook,,"i5 4300U CPU @ 1.9GHz",199.99,"2019-08-29 19:23:23"
B073WVRDJT,269305,"ThinkPad T440",Notebook,PF029S11,"i5 4300U CPU @ 1.9GHz",199.99,"2019-08-29 18:53:40"
B073WVRDJT,269425,"ThinkPad T440",Notebook,PC009WWN,"i5 4300U CPU @ 1.9GHz",199.99,"2019-08-29 19:08:12"
B073WVRDJT,269454,"ThinkPad T440",Notebook,PF02XA3V,"i5 4300U CPU @ 1.9GHz",199.99,"2019-08-29 18:55:51"
B00VKL0I96,162676,"Latitude E6420",Notebook,2J27DS1,"i5 2520M,2540M CPU @ <2.5GHz",230.00,"2019-08-28 22:07:19"
B01HTVADHW,273099,"Optiplex 990","Small Form Factor",BB5DHQ1,"i5 2400,2500 CPU @ 3.1GHz",132.50,"2019-08-28 20:16:12"
B01HTVADHW,273101,"Optiplex 990","Small Form Factor",25J0YR1,"i5 2400,2500 CPU @ 3.1GHz",132.50,"2019-08-28 20:10:39"
B01HTVADHW,273102,"Optiplex 990","Small Form Factor",13H18V1,"i5 2400,2500 CPU @ 3.1GHz",132.50,"2019-08-28 20:12:10"
B077N73MKG,275621,"THINKCENTRE M700","Small Form Factor",MJ051694,"i3 6100 CPU @ 3.7Ghz",249.99,"2019-08-28 19:14:42"
B07CTT3LK2,203719,"Optiplex 7020","Small Form Factor",BJ4RG42,"i5 4590,4690 CPU @ 3.3GHz",147.99,"2019-08-28 19:17:29"
B07CTT3LK2,266965,"Optiplex 7020","Small Form Factor",BFNQD42,"i5 4590,4690 CPU @ 3.3GHz",147.99,"2019-08-28 19:35:44"
B07CTT3LK2,267005,"Optiplex 7020","Small Form Factor",C48KD42,"i5 4590,4690 CPU @ 3.3GHz",147.99,"2019-08-28 19:19:13"
B07CTT3LK2,267020,"Optiplex 7020","Small Form Factor",BFPJD42,"i5 4590,4690 CPU @ 3.3GHz",147.99,"2019-08-28 19:36:53"
B07CTT3LK2,267032,"Optiplex 7020","Small Form Factor",BFNLD42,"i5 4590,4690 CPU @ 3.3GHz",147.99,"2019-08-28 19:34:06"
B07CTT3LK2,267228,"Optiplex 7020","Small Form Factor",BFPPD42,"i5 4590,4690 CPU @ 3.3GHz",147.99,"2019-08-28 19:39:28"
B07CTT3LK2,267858,"Optiplex 7020","Small Form Factor",1MQSV52,"i5 4590,4690 CPU @ 3.3GHz",147.99,"2019-08-28 19:21:26"
B07CTT3LK2,274863,"Optiplex 7020","Small Form Factor",J7BHR52,"i5 4590,4690 CPU @ 3.3GHz",147.99,"2019-08-28 19:23:01"
B07CTT3LK2,274866,"Optiplex 7020","Small Form Factor",J7H8R52,"i5 4590,4690 CPU @ 3.3GHz",147.99,"2019-08-28 19:24:47"
B07CTT3LK2,275709,"Optiplex 7020","Small Form Factor",7FB0942,"i5 4590,4690 CPU @ 3.3GHz",147.99,"2019-08-28 19:40:21"
B01CV9G1BO,272290,"Compaq Elite 8300 ","Small Form Factor",2UA3471959,"i5 3570,3470 CPU @ 3.5GHz",151.00,"2019-08-28 20:43:12"
B01CV9G1BO,272292,"Compaq Elite 8300 ","Small Form Factor",2UA3471923,"i5 3570,3470 CPU @ 3.5GHz",151.00,"2019-08-28 20:48:34"
B01CV9G1BO,272293,"Compaq Elite 8300 ","Small Form Factor",2UA343190H,"i5 3570,3470 CPU @ 3.5GHz",151.00,"2019-08-28 20:54:10"
B01CV9G1BO,272297,"Compaq Elite 8300 ","Small Form Factor",MXL2520PJY,"i5 3570,3470 CPU @ 3.5GHz",151.00,"2019-08-28 20:35:31"
B01CV9G1BO,272304,"Compaq Elite 8300 ","Small Form Factor",2UA347195K,"i5 3570,3470 CPU @ 3.5GHz",151.00,"2019-08-28 20:36:36"
B01HSJ2O0Y,272294,"Compaq 8200 Elite","Small Form Factor",2UA23115Z9,"i5 2400,2500 CPU @ 3.4GHz",130.99,"2019-08-28 20:46:23"
B01HSJ2O0Y,272299,"Compaq 8200 Elite","Small Form Factor",2UA215056Y,"i5 2400,2500 CPU @ 3.4GHz",130.99,"2019-08-28 20:41:15"
B00W4AMWCI,269301,"Thinkpad T420",Notebook,R8MD8Z3,"i5 2410M,2540M,2520M CPU @ 2.53GHz",205.64,"2019-08-28 20:58:21"
B01LOSQWBC,132134,"Optiplex 390","Small Form Factor",53PRWV1,"i5 2400 CPU @ 3.4GHz",146.98,"2019-08-29 20:07:55"
B01LOSQWBC,267161,"Optiplex 390","Small Form Factor",9M0NWV1,"i5 2400 CPU @ 3.4GHz",146.98,"2019-08-29 20:06:33"
B01LOSQWBC,267173,"Optiplex 390","Small Form Factor",9KRNWV1,"i5 2400 CPU @ 3.4GHz",146.98,"2019-08-29 20:01:10"
B01LOSQWBC,267179,"Optiplex 390","Small Form Factor",9JBNWV1,"i5 2400 CPU @ 3.4GHz",146.98,"2019-08-29 20:02:54"
B01LOSQWBC,267181,"Optiplex 390","Small Form Factor",9LXNWV1,"i5 2400 CPU @ 3.4GHz",146.98,"2019-08-29 20:05:51"
B076X6QRTD,273096,"Optiplex 9020","Small Form Factor",1G7DV12,"i7 4790,4770 CPU @ 3.6GHz",351.46,"2019-08-28 18:59:46"
B076X6QRTD,273100,"Optiplex 9020","Small Form Factor",FQYQ8Y1,"i7 4790,4770 CPU @ 3.6GHz",351.46,"2019-08-28 18:55:14"
B07C1DK3SS,269287,"Latitude E6440",Notebook,GTCZQ32,"i5 4300M,4310M CPU @ 2.6GHz",304.92,"2019-08-28 21:53:50"
B07C1DK3SS,273074,"Latitude E6440",Notebook,81ZYK32,"i5 4300M,4310M CPU @ 2.6GHz",304.92,"2019-08-28 21:46:42"
B07C1DK3SS,274362,"Latitude E6440",Notebook,H1TPJ12,"i5 4300M,4310M CPU @ 2.6GHz",304.92,"2019-08-28 21:51:33"
B07C1DK3SS,274415,"Latitude E6440",Notebook,5XMSK12,"i5 4300M,4310M CPU @ 2.6GHz",304.92,"2019-08-28 21:49:33"
B074YJQPNX,274023,"Optiplex 3010","Small Form Factor",CPJSPV1,"i3 3220 CPU @ 3.3GHz",104.46,"2019-08-28 19:59:39"
B074YJQPNX,274029,"Optiplex 3010","Small Form Factor",4NJSPV1,"i3 3220 CPU @ 3.3GHz",104.46,"2019-08-28 20:01:16"
B074YJQPNX,274049,"Optiplex 3010","Small Form Factor",7NJSPV1,"i3 3220 CPU @ 3.3GHz",104.46,"2019-08-28 19:58:24"
B074YJQPNX,274050,"Optiplex 3010","Small Form Factor",6NJSPV1,"i3 3220 CPU @ 3.3GHz",104.46,"2019-08-28 19:43:23"
B074YJQPNX,274072,"Optiplex 3010","Small Form Factor",DNJSPV1,"i3 3220 CPU @ 3.3GHz",104.46,"2019-08-28 20:03:25"
B074YJQPNX,274612,"Optiplex 3010","Small Form Factor",CNJSPV1,"i3 3220 CPU @ 3.3GHz",104.46,"2019-08-28 20:05:43"
B074YJQPNX,274619,"Optiplex 3010","Small Form Factor",JPJSPV1,"i3 3220 CPU @ 3.3GHz",104.46,"2019-08-28 20:04:35"
B074YJQPNX,274623,"Optiplex 3010","Small Form Factor",DPJSPV1,"i3 3220 CPU @ 3.3GHz",104.46,"2019-08-28 20:02:15"
B0733P5MKM,203331,"EliteDesk 800 G1","Ultra Small Form Factor",MXL438200W,"i5 4570S,4590S,4690S CPU @ 2.9GHz",179.49,"2019-08-29 20:59:42"
B07FCTD4H2,193901,"EliteBook 820 G1",Notebook,5CG4464RD3,"i7 4600U CPU @ 2.1GHz",249.99,"2019-08-29 19:38:16"
B06Y3H72QB,193876," EliteBook 840 G1",Notebook,CNU434CBTQ,"i7 4600U CPU @ 2.1GHz",405.92,"2019-08-29 19:39:09"
