ASIN,Asset,Model,"Form Factor",S/N,CPU,Price,Added
B01LXCLDRI,,"Thinkpad T430",Notebook,,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,
B01HSDJFFM,,"Optiplex 7010","Small Form Factor",,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",143.89,
