ASIN,Asset,Model,"Form Factor",CPU,Price,Added
B01LXCLDRI,518805,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2019-12-16 20:31:16"
B01LXCLDRI,518815,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2019-12-19 22:14:28"
B01LXCLDRI,518824,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2019-12-18 20:12:13"
B01LXCLDRI,518827,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2019-12-16 20:06:12"
B01LXCLDRI,518830,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2019-12-16 20:07:27"
B01LXCLDRI,518837,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2019-12-18 20:16:18"
B01LXCLDRI,522643,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2020-01-14 16:45:58"
B01LXCLDRI,522647,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2020-01-16 15:38:12"
B01LXCLDRI,522656,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2020-01-14 14:42:06"
B01LXCLDRI,534285,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2019-12-27 18:40:09"
B01LXCLDRI,542584,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2019-12-04 16:48:22"
B01LXCLDRI,542587,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2019-12-12 17:06:31"
B01LXCLDRI,542590,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2019-12-04 15:18:29"
B01LXCLDRI,546607,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2019-12-18 17:33:13"
B01LXCLDRI,560111,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2020-01-14 20:21:55"
B01LXCLDRI,561676,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2020-01-13 16:41:55"
B01LXCLDRI,561678,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2020-01-13 15:50:14"
B01LXCLDRI,561685,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2020-01-15 16:17:47"
B01LXCLDRI,561689,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2020-01-15 16:19:39"
B01LXCLDRI,561693,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2020-01-15 16:20:52"
B01LXCLDRI,561899,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2020-01-15 18:00:39"
B01LXCLDRI,561915,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2020-01-15 18:44:04"
B01LXCLDRI,561931,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2020-01-15 18:28:56"
B01LXCLDRI,561946,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2020-01-15 16:16:31"
B01LXCLDRI,561951,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2020-01-15 16:15:43"
B01LXCLDRI,561956,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2020-01-15 18:18:50"
B01LXCLDRI,561988,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2020-01-15 18:58:17"
B01LXCLDRI,562025,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2020-01-15 18:24:27"
B01LXCLDRI,565050,"Thinkpad T430",Notebook,"i5 3230M,3210M,3320M CPU @ 3.3GHz",209.49,"2020-01-15 15:26:54"
B01LY0JRKV,512367,"Elite 8300","Ultra Small Form Factor","i5 3470S CPU @ 2.9GHz",130.99,"2020-01-17 18:54:53"
B01LY0JRKV,512456,"Elite 8300","Ultra Small Form Factor","i5 3470S CPU @ 2.9GHz",130.99,"2020-01-17 17:39:45"
B01LY0JRKV,514653,"Elite 8300","Ultra Small Form Factor","i5 3470S CPU @ 2.9GHz",130.99,"2019-12-27 14:57:40"
B01M293O5P,538428,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-11-27 16:01:31"
B01M293O5P,546840,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-09 17:46:59"
B01M293O5P,552660,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 16:09:54"
B01M293O5P,552662,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 18:45:36"
B01M293O5P,552663,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-16 14:04:00"
B01M293O5P,552664,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 18:43:19"
B01M293O5P,552665,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 16:20:00"
B01M293O5P,552666,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 18:38:45"
B01M293O5P,552667,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 19:41:50"
B01M293O5P,552668,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 19:44:23"
B01M293O5P,552673,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 19:40:23"
B01M293O5P,552676,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-16 14:07:45"
B01M293O5P,552677,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 16:13:39"
B01M293O5P,552678,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 16:17:09"
B01M293O5P,552679,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 16:15:21"
B01M293O5P,552681,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-16 14:13:10"
B01M293O5P,552688,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 19:47:53"
B01M293O5P,552690,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 19:46:37"
B01M293O5P,552692,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 19:51:41"
B01M293O5P,552695,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-16 14:09:27"
B01M293O5P,552696,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-16 14:14:35"
B01M293O5P,552704,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-16 14:11:26"
B01M293O5P,552706,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 16:14:23"
B01M293O5P,552708,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 16:12:48"
B01M293O5P,552711,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 16:16:18"
B01M293O5P,552712,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 19:39:05"
B01M293O5P,552714,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 16:21:46"
B01M293O5P,552716,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 16:22:38"
B01M293O5P,552717,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-16 14:06:14"
B01M293O5P,552718,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-16 14:02:54"
B01M293O5P,552720,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 19:50:52"
B01M293O5P,552722,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 16:23:27"
B01M293O5P,552723,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 16:11:42"
B01M293O5P,552728,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 16:10:49"
B01M293O5P,552731,"Latitude E6430",Notebook,"i5 3320M CPU @ 2.6GHz",230.98,"2019-12-13 16:20:58"
B07CTSFCRR,539305,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",199.99,"2019-12-17 14:47:14"
B07CTSFCRR,539307,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",199.99,"2019-12-17 14:50:28"
B07CTSFCRR,539308,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",199.99,"2019-12-17 14:45:24"
B07CTSFCRR,545056,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",199.99,"2020-01-13 14:44:10"
B07CTSFCRR,545057,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",199.99,"2020-01-13 14:54:37"
B07CTSFCRR,545059,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",199.99,"2020-01-13 14:49:45"
B07CTSFCRR,545060,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",199.99,"2020-01-13 14:48:22"
B07CTSFCRR,545061,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",199.99,"2020-01-13 14:46:03"
B07CTSFCRR,545064,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",199.99,"2020-01-13 14:45:13"
B07CTSFCRR,545135,"Optiplex 9020","Small Form Factor","i5 4570,4590,4690,4670 CPU @ 3.2GHz",199.99,"2019-12-19 19:37:47"
B01CV9G1BO,514733,"Elite 8300","Small Form Factor","i5 3470,3570 CPU @ 3.2GHz",151.49,"2019-12-27 15:00:48"
