Asset,S/N,"Old COA","New COA",WIN8,Model,CPU,Manufacturer,Added
545430,000781564757,,,Activated,"Surface Book","i5-6300U_2.4 GHz",Microsoft,"2019-12-13 16:25:02"
545294,061076150453,,,Activated,"Surface Pro 3","i5-4300U_1.9 GHz",Microsoft,"2019-12-13 16:26:07"
545291,015601143453,,,Activated,"Surface Pro 3","i5-4300U_1.9 GHz",Microsoft,"2019-12-13 16:26:48"
545288,040727152353,,,Activated,"Surface Pro 3","i5-4300U_1.9 GHz",Microsoft,"2019-12-13 16:27:28"
545288,040727152353,,,Activated,"Surface Pro 3","i5-4300U_1.9 GHz",Microsoft,"2019-12-13 16:29:39"
545298,010289152753,,,Activated,"Surface Pro 3","i5-4300U_1.9 GHz",Microsoft,"2019-12-13 16:39:17"
545298,010289152753,,,Activated,"Surface Pro 3","i5-4300U_1.9 GHz",Microsoft,"2019-12-13 16:40:01"
545298,010289152753,,,Activated,"Surface Pro 3","i5-4300U_1.9 GHz",Microsoft,"2019-12-13 16:40:19"
531197,5WKM942,,03307504798844,Activated,"OptiPlex 9020","i7-4790_3.5 GHz",Dell,"2019-12-13 17:37:46"
520607,F4L2W12,00186248207764,03307504798820,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-12-13 20:02:13"
552711,3DW3VY1,00186226911828,03307504798496,,"Latitude E6430","i5-3340M_2.7 GHz",Dell,"2019-12-13 20:13:13"
535620,70F0PX1,00186224815647,03307504798495,,"Latitude E6430","i7-3740QM_2.7 GHz",Dell,"2019-12-13 20:20:32"
552706,F5T1LX1,00186214453743,03307504798491,,"Latitude E6430","i5-3340M_2.7 GHz",Dell,"2019-12-13 20:26:38"
552665,BGS1LX1,00186214453667,03307504798502,,"Latitude E6430","i5-3340M_2.7 GHz",Dell,"2019-12-13 20:40:37"
552706,F5T1LX1,00186214453743,03307504798491,,"Latitude E6430","i5-3340M_2.7 GHz",Dell,"2019-12-13 20:41:19"
552708,GSNGWW1,00186191601101,03307504798497,,"Latitude E6430","i5-3320M_2.6 GHz",Dell,"2019-12-13 20:42:47"
552679,H0V3VY1,00186234890401,03307504798492,,"Latitude E6430","i5-3340M_2.7 GHz",Dell,"2019-12-13 20:43:34"
552728,8ZS3VY1,00186226911829,03307504798494,,"Latitude E6430","i5-3340M_2.7 GHz",Dell,"2019-12-13 20:59:42"
552731,CRT3VY1,00186226911780,03307504798501,,"Latitude E6430","i5-3340M_2.7 GHz",Dell,"2019-12-13 21:08:32"
552660,D43CJX1,00186215054507,03307504798499,,"Latitude E6430","i5-3340M_2.7 GHz",Dell,"2019-12-13 21:10:14"
552714,7SV3VY1,00186226911820,03307504798500,,"Latitude E6430","i5-3340M_2.7 GHz",Dell,"2019-12-13 21:13:49"
552731,CRT3VY1,00186226911780,03307504798501,,"Latitude E6430","i5-3340M_2.7 GHz",Dell,"2019-12-13 21:18:31"
552723,1N54VY1,00186234851076,03307504798498,,"Latitude E6430","i5-3340M_2.7 GHz",Dell,"2019-12-13 21:50:10"
519911,1N47FZ1,00186239987075,03307504798826,,"OptiPlex 9020","i5-4570_3.2 GHz",Dell,"2019-12-16 14:19:13"
520539,FKV3Y12,00186252516964,03307504798910,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-12-16 15:10:40"
520664,341FM02,00186248770531,03307504798840,,"OptiPlex 9020","i5-4670_3.4 GHz",Dell,"2019-12-16 15:56:22"
295290,6TRRP22,00186255693019,03307504798493,,"OptiPlex 7010","i5-3470_3.2 GHz",Dell,"2019-12-16 18:57:08"
294824,63B7K02,00186247770186,03307504798503,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-12-16 19:05:29"
520657,93S3HX1,00186217644866,03307504798504,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-16 19:22:51"
296830,D3B9HX1,00186217678809,03307504798507,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-16 19:37:22"
295291,5YNY7Y1,00196274590238,03307504798505,,"OptiPlex 7010","i5-3470_3.2 GHz",Dell,"2019-12-16 20:26:05"
295311,2YYCW12,00196287917352,03307504798506,,"OptiPlex 7010","i5-3470_3.2 GHz",Dell,"2019-12-16 20:49:58"
295311,2YYCW12,00196287917352,03307504798506,,"OptiPlex 7010","i5-3470_3.2 GHz",Dell,"2019-12-16 20:50:12"
520548,93G5HX1,00186217644741,03307504798510,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-16 21:03:43"
296735,DG99FX1,00186214649909,03307504798511,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-16 21:18:52"
296778,DH47FX1,00186215228540,03307504798512,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-16 21:19:31"
296720,DHZ9FX1,00186215228408,03307504798513,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-16 21:33:54"
297293,HMT47Y1,00186223896713,03307504798514,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-16 21:49:52"
296737,DFT9FX1,00186-214937492,03307504798515,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-16 21:52:37"
294829,63C5K02,00186247563581,03307504798569,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-12-16 21:56:13"
297130,HMZ57Y1,00186223896660,03307504798563,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-16 22:05:51"
296326,DH89FX1,00186215228400,03307504798568,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-16 22:17:47"
296737,DFT9FX1,00186-214937492,03307504798515,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-16 22:18:17"
520507,93X3HX1,00186217637695,03307504798516,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-16 22:20:03"
296752,17HTWV1,00186188761677,03307504798564,,"OptiPlex 7010","i5-3550_3.3 GHz",Dell,"2019-12-17 14:06:53"
520496,93B6HX1,00186217637748,03307504798570,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 14:26:17"
295326,2YXDW12,00196287917336,03307504798536,,"OptiPlex 7010","i5-3470_3.2 GHz",Dell,"2019-12-17 14:27:29"
520507,93X3HX1,00186217637695,03307504798516,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 14:28:18"
520624,9425HX1,00186217644879,03307504798567,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 14:28:22"
296776,DFW9FX1,00186214936041,03307504798565,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 14:30:27"
520517,93N5HX1,00186217644864,03307504798571,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 14:34:13"
296335,D3V8HX1,00186217678751,03307504798572,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 14:41:36"
296335,D3V8HX1,00186217678751,03307504798572,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 14:42:16"
296826,D378HX1,00186217679905,03307504798573,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 14:43:28"
296776,DFW9FX1,00186214936041,03307504798565,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 14:49:40"
520627,9414HX1,00186217644792,03307504798566,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 14:49:58"
297298,HMY27Y1,00186223934766,03307504798574,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 14:50:33"
296747,DG58FX1,00186214649816,03307504798562,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 14:51:08"
296826,D378HX1,00186217679905,03307504798573,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 14:54:37"
294645,3B1SNW1,00186201132349,03307504798579,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-12-17 14:55:08"
296780,DFQ8FX1,00186214937445,03307504798575,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 14:58:57"
296303,DG28FX1,,03307504798578,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 15:01:43"
294836,HPR1SW1,00186203728387,03307504798577,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-12-17 15:09:20"
296746,1CYM9Y1,00186225867521,03307504798576,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 15:14:54"
297300,HMP47Y1,00186223896658,03307504798547,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 15:16:31"
295306,2YZCW12,00196287955716,03307504798535,,"OptiPlex 7010","i5-3470_3.2 GHz",Dell,"2019-12-17 15:17:21"
296832,1CZQ9Y1,00186225867490,03307504798548,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 15:23:14"
294807,929CCY1,00186233709717,03307504798556,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-12-17 15:26:14"
297125,HMQ47Y1,00186223934741,03307504798517,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 15:33:14"
294838,926CCY1,00186233709750,03307504798561,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-12-17 15:33:30"
294807,929CCY1,00186233709717,03307504798556,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-12-17 15:34:30"
294807,929CCY1,00186233709717,03307504798556,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-12-17 15:34:43"
294812,5XB2H02,00186242957335,03307504798555,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-12-17 15:34:54"
291542,3LSGCZ1,00196287197741,03307504798554,,"OptiPlex 7010","i5-3470_3.2 GHz",Dell,"2019-12-17 15:36:51"
297129,HMT67Y1,00186223896639,03307504798549,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 15:40:45"
291531,6TQSP22,00186255254628,03307504798553,,"OptiPlex 7010","i5-3470_3.2 GHz",Dell,"2019-12-17 15:46:41"
294814,8QGLBZ1,00186235283697,03307504798552,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-12-17 15:48:00"
294595,92KDCY1,00186233811328,03307504798537,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-12-17 15:53:22"
520626,3GSWNW1,00186201145684,03307504798550,,"OptiPlex 7010","i5-3550_3.3 GHz",Dell,"2019-12-17 15:55:49"
520665,93H6HX1,00186217644868,03307504798551,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 15:56:59"
294835,1DYS9Z1,00186234788513,03307504798538,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-12-17 16:02:13"
294801,5X72H02,00186242866015,03307504798539,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-12-17 16:03:21"
294635,2N8NZV1,00186209542960,03307504798518,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-12-17 16:09:50"
296310,D2V6HX1,00186217679953,03307504798519,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 16:20:31"
294595,92KDCY1,00186233811328,03307504798537,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-12-17 16:26:31"
520545,93L3HX1,00186217637735,03307504798560,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 16:28:25"
295293,8WM1Z12,00196288486002,03307504798557,,"OptiPlex 7010","i5-3470_3.2 GHz",Dell,"2019-12-17 16:29:41"
295293,8WM1Z12,00196288486002,03307504798557,,"OptiPlex 7010","i5-3470_3.2 GHz",Dell,"2019-12-17 16:30:34"
520606,93R4HX1,00186217644861,03307504798530,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 16:34:53"
291543,9B8RN22,00186255839824,03307504798493,,"OptiPlex 7010","i5-3470_3.2 GHz",Dell,"2019-12-17 16:38:47"
294585,33YT7Y1,00186222065037,03307504798520,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-12-17 16:44:54"
295316,2Z5HW12,00196287955714,03307504798521,,"OptiPlex 7010","i5-3470_3.2 GHz",Dell,"2019-12-17 16:54:11"
520637,93K3HX1,00186217637838,03307504798522,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 16:57:27"
520500,3GSTNW1,00186201145691,03307504798559,,"OptiPlex 7010","i5-3550_3.3 GHz",Dell,"2019-12-17 17:02:43"
291544,CFKGS22,00186250173090,03307504798529,,"OptiPlex 7010","i5-3470_3.2 GHz",Dell,"2019-12-17 17:07:01"
520647,93C5HX1,00186217644814,03307504798531,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 17:10:19"
294596,2179BY1,00186226116644,03307504798558,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-12-17 17:14:39"
296360,DN2JYV1,00186193287234,03307504798528,,"OptiPlex 7010","i5-3550_3.3 GHz",Dell,"2019-12-17 17:19:02"
520655,9404HX1,00186217644722,03307504798540,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 17:25:47"
294654,5XC2H02,00186242957462,03307504798541,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-12-17 17:30:08"
181130,580KCX1,03307503683292,03307504798542,,"OptiPlex 7010",i5-3570_3.4GHz,Dell,"2019-12-17 17:38:10"
294646,C3V7M02,00186248633526,03307504798543,,"OptiPlex 7010","i5-3475S_2.9 GHz",Dell,"2019-12-17 17:42:05"
296768,DJ39FX1,00186214990428,03307504798532,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-17 17:45:32"
507651,2UA4191J9K,,03307504798527,Activated,"EliteDesk 800 G1 ","i5-4570_3.2 GHz",HP,"2019-12-18 17:42:15"
507676,2UA52328DD,,03307504798526,Activated,"EliteDesk 800 G1 ","i5-4590_3.2 GHz",HP,"2019-12-18 17:58:14"
507657,2UA4191JGL,,03307504798523,Activated,"EliteDesk 800 G1 ","i5-4570_3.2 GHz",HP,"2019-12-18 18:18:12"
507672,MXL41107BM,,03307504798524,Activated,"EliteDesk 800 G1 ","i5-4570_3.2 GHz",HP,"2019-12-18 18:41:17"
507677,2UA40923WW,,03307504798524,Activated,"EliteDesk 800 G1 ","i5-4570_3.2 GHz",HP,"2019-12-18 18:47:38"
507635,2UA4122FFW,,03307504798525,Activated,"EliteDesk 800 G1 ","i5-4570_3.2 GHz",HP,"2019-12-18 19:06:54"
284458,J3JKL32,,03307504798509,Activated,"Latitude E7440",i5-4310U_2.00GHz,Dell,"2019-12-18 19:12:21"
507643,2UA5260YYH,,03307504798546,Activated,"EliteDesk 800 G1 ","i5-4590_3.2 GHz",HP,"2019-12-18 19:25:27"
507673,2UA4122JR8,,03307504798544,Activated,"EliteDesk 800 G1 ","i5-4570_3.2 GHz",HP,"2019-12-18 20:25:10"
297771,2UA4270Q32,,03307504798545,Activated,"EliteDesk 800 G1 ","i5-4570_3.2 GHz",HP,"2019-12-18 20:43:09"
507614,2UA4381HJ2,,03307504798629,Activated,"EliteDesk 800 G1 ","i5-4590_3.2 GHz",HP,"2019-12-18 20:59:28"
507617,2UA6011CZJ,,03307504798628,Activated,"EliteDesk 800 G1 ","i5-4590_3.2 GHz",HP,"2019-12-18 21:16:10"
507616,2UA5260YYN,,03307504798620,Activated,"EliteDesk 800 G1 ","i5-4590_3.2 GHz",HP,"2019-12-18 21:41:06"
507642,MXL41107BP,,03307504798508,Activated,"EliteDesk 800 G1 ","i5-4570_3.2 GHz",HP,"2019-12-18 22:05:36"
507609,2UA4381H7X,,03307504798621,Activated,"EliteDesk 800 G1 ","i5-4590_3.2 GHz",HP,"2019-12-18 22:12:23"
507611,MXL4161J83,,,Activated,"EliteDesk 800 G1 ","i5-4570_3.2 GHz",HP,"2019-12-18 22:22:00"
507611,MXL4161J83,,03307504798627,Activated,"EliteDesk 800 G1 ","i5-4570_3.2 GHz",HP,"2019-12-18 22:22:15"
507611,MXL4161J83,,03307504798627,Activated,"EliteDesk 800 G1 ","i5-4570_3.2 GHz",HP,"2019-12-19 14:02:35"
507668,2UA6011D1R,,03307504798614,Activated,"EliteDesk 800 G1 ","i5-4590_3.2 GHz",HP,"2019-12-19 14:22:16"
507626,2UA6011CZ8,,03307504798622,Activated,"EliteDesk 800 G1 ","i5-4590_3.2 GHz",HP,"2019-12-19 14:32:05"
297094,BFLRD42,,03307504798615,Activated,"OptiPlex 7020","i5-4590_3.2 GHz",Dell,"2019-12-19 14:48:14"
266960,5M80Y12,,03307504798616,Activated,"OptiPlex 9020",i5-4670_3.4GHz,Dell,"2019-12-19 15:04:00"
287288,6TXGXW1,00186199207413,03307504798617,,"Latitude E6430","i5-3320M_2.6 GHz",Dell,"2019-12-19 15:10:08"
287290,4H1R1Q1,00186104771317,03307504798613,,"Latitude E6420","i5-2520M_2.5 GHz",Dell,"2019-12-19 15:22:34"
552678,FSW3VY1,00186234851271,03307504798618,,"Latitude E6430","i5-3340M_2.7 GHz",Dell,"2019-12-19 15:23:36"
552722,90T3VY1,,03307504798619,Activated,"Latitude E6430","i5-3340M_2.7 GHz",Dell,"2019-12-19 15:35:02"
530325,63B7FV1,00186175553597,03307504798623,,"Latitude E6420","i5-2520M_2.5 GHz",Dell,"2019-12-19 15:53:44"
284770,JT9YH12,,03307504798626,Activated,"Latitude E7240","i7-4600U_2.1 GHz",Dell,"2019-12-19 16:05:06"
506578,PBN2TMG,,03307504798625,,"THINKPAD T430","i5-3320M_2.6 GHz",Lenovo,"2019-12-19 16:14:23"
519795,JMVDVY1,,03307504798612,Activated,"Latitude E7240","i5-4200U_1.6 GHz",Lenovo,"2019-12-19 16:35:26"
519795,JMVDVY1,,03307504798612,Activated,"Latitude E7240","i5-4200U_1.6 GHz",Lenovo,"2019-12-19 16:35:27"
531178,GYJPN32,,03307504798611,Activated,"Latitude E7240","i7-4600U_2.1 GHz",Dell,"2019-12-19 16:49:09"
531184,2HY9XZ1,,03307504798610,Activated,"Latitude E7240","i7-4600U_2.1 GHz",Dell,"2019-12-19 17:07:25"
531183,540NP12,,03307504798624,Activated,"Latitude E7240","i7-4600U_2.1 GHz",Dell,"2019-12-19 17:15:22"
519809,JHLCVZ1,,03307504798609,Activated,"Latitude E7240","i5-4200U_1.6 GHz",Dell,"2019-12-19 17:28:14"
295737,004590342953,,,Activated,"Surface Pro 3","i5-4300U_1.9 GHz",Microsoft,"2019-12-19 17:42:51"
288740,010385452753,,,Activated,"Surface Pro 3","i5-4300U_1.9 GHz",Microsoft,"2019-12-19 17:43:14"
196448,R9YWMEW,,03307504798600,Activated,"THINKPAD T430S",i5-3320M_2.6GHz,Lenovo,"2019-12-19 17:48:02"
297750,2UA1280GZX,00186107679962,03307504798608,,"Compaq 8200 Elite  ","i5-2400_3.1 GHz",HP,"2019-12-19 17:58:17"
296218,2UA1281HB4,00186106206560,03307504798607,,"Compaq 8200 Elite  ","i5-2400_3.1 GHz",HP,"2019-12-19 18:07:07"
296262,2UA22805C1,00186173838223,03307504798601,,"Compaq 8200 Elite  ","i5-2400_3.1 GHz",HP,"2019-12-19 18:27:22"
531186,R8KL7CR,00186135321108,03307504798601,,"THINKPAD T420","i5-2520M_2.5 GHz",Lenovo,"2019-12-19 18:40:31"
292168,R8RCZ0C,00186145431914,03307504798605,,"THINKPAD T420","i5-2520M_2.5 GHz",Lenovo,"2019-12-19 18:42:23"
552732,45VYYZ1,00186247797381,03307504798605,,"Latitude E7440","i5-4300U_1.9 GHz",Dell,"2019-12-19 19:03:51"
552732,45VYYZ1,00186247797381,03307504798605,,"Latitude E7440","i5-4300U_1.9 GHz",Dell,"2019-12-19 19:03:54"
552693,B1HKM12,,03307504798604,Activated,"Latitude E7440",i5-4310U_2.00GHz,Dell,"2019-12-19 19:32:48"
552725,DP6LN12,00186250469061,03307504798603,,"Latitude E7440",i5-4310U_2.00GHz,Dell,"2019-12-19 19:37:26"
552689,DRSYYZ1,00186247797387,03307504798599,,"Latitude E7440","i5-4300U_1.9 GHz",Dell,"2019-12-19 20:10:53"
295509,JSMNP22,,03307504798602,Activated,"OptiPlex 9020","i7-4770_3.4 GHz",Dell,"2019-12-19 20:57:36"
288740,010385452753,,,Activated,"Surface Pro 3","i5-4300U_1.9 GHz",Microsoft,"2019-12-19 21:01:13"
296404,2JCKF12,00186251553499,03307504798593,,"Latitude E7240","i5-4300U_1.9 GHz",Lenovo,"2019-12-19 21:24:04"
283131,FQPBF72,,03307504798596,Activated,"Latitude E7250","i7-5600U_2.6 GHz",Lenovo,"2019-12-19 21:47:10"
552689,DRSYYZ1,00186247797387,03307504798595,,"Latitude E7440","i5-4300U_1.9 GHz",Dell,"2019-12-19 21:48:22"
135667,R90MDS8U,,03307504798598,Activated,"THINKPAD X1 CARBON 4TH GEN",i7-6600U_2.6GHz,Lenovo,"2019-12-19 22:07:29"
283159,82YB362,,03307504798597,Activated,"Latitude E7250","i7-5600U_2.6 GHz",Lenovo,"2019-12-19 22:16:48"
296824,DJH7FX1,00186215228588,03307504798592,,"OptiPlex 7010","i5-3570_3.4 GHz",Dell,"2019-12-20 14:08:55"
296827,CSNJFX1,00186215452754,03307504798590,,"OptiPlex 3010","i3-3220_3.3 GHz",Dell,"2019-12-20 20:40:44"
