Asset,S/N,"Old COA","New COA",WIN8,Model,CPU,Manufacturer,Added
295297,3M2GCZ1,00196287197742,03307504608369,,,,,"2019-10-11 21:20:01"
295297,3M2GCZ1,00196287197742,03307504608369,,,,,"2019-10-11 21:20:06"
295294,5YFY7Y1,00196274590235,03307504608145,,,,,"2019-10-11 21:29:06"
295319,6703V12,00196288140243,03307504608127,,,,,"2019-10-11 21:34:20"
294600,2NHLZV1,00186209408696,03307504608136,,,,,"2019-10-11 21:53:56"
294658,5X84H02,00186242957665,03307504608144,,,,,"2019-10-11 22:04:14"
294832,2JTXDZ1,00186240230036,03307504608135,,,,,"2019-10-11 22:09:26"
295294,5YFY7Y1,00196274590235,03307504608145,,,,,"2019-10-11 22:13:03"
291562,2Z0HW12,,03307504608143,,,,,"2019-10-11 22:19:08"
294809,5X52H02,00186242867469,03307504608404,,,,,"2019-10-14 14:17:58"
294808,5XD2H02,00186242957583,03307504608397,,,,,"2019-10-14 14:22:14"
294808,5XD2H02,00186242957583,03307504608397,,,,,"2019-10-14 14:22:28"
294839,5X73H02,00186240352230,03307504608382,,,,,"2019-10-14 14:30:13"
294660,211CBY1,00186226115153,03307504608411,,,,,"2019-10-14 14:31:40"
294591,215CBY1,00186226116617,03307504608410,,,,,"2019-10-14 14:48:32"
294830,J5MDQW1,00186202574466,03307504608396,,,,,"2019-10-14 15:08:58"
294597,928BCY1,00186233709738,03307504608384,,,,,"2019-10-14 15:39:26"
267041,3GKVNW1,00186194683893,03307504608392,,,,,"2019-10-14 15:48:27"
294597,928BCY1,00186233709738,03307504608384,,,,,"2019-10-14 16:32:08"
294637,2JKWDZ1,00186242896941,03307504608393,,,,,"2019-10-14 16:48:02"
295314,66W2V12,00196288140388,03307504608408,,,,,"2019-10-14 17:01:04"
296180,2UA4270Q16,00039690432383,03307504608391,,,,,"2019-10-14 18:45:28"
296180,2UA4270Q16,00039690432383,03307504608391,,,,,"2019-10-14 18:47:46"
297753,2UA1280GWX,00186107773859,03307504608385,,,,,"2019-10-14 19:38:34"
297721,2UA1280GYC,00186107773707,03307504608394,,,,,"2019-10-14 19:47:28"
297721,2UA1280GYC,00186107773707,03307504608394,,,,,"2019-10-14 19:47:46"
297753,2UA1280GWX,00186107773859,03307504608385,,,,,"2019-10-14 20:22:21"
296210,2UA22805D8,00186173838087,03307504608386,,,,,"2019-10-14 20:23:36"
297773,2UA1280GY2,00186107773692,03307504608409,,,,,"2019-10-14 20:24:52"
297738,2UA2280560,00186173838546,03307504608395,,,,,"2019-10-14 20:45:24"
296210,2UA22805D8,00186173838087,03307504608386,,,,,"2019-10-14 20:57:08"
296263,2UA228058S,00186173837830,03307504608387,,,,,"2019-10-14 21:05:45"
294649,HPS8SW1,00186203727973,03307504608405,,,,,"2019-10-14 21:18:24"
296242,2UA22805BP,00186173838477,03307504608407,,,,,"2019-10-14 21:31:51"
296188,2UA12720TJ,00186107720007,03307504608390,,,,,"2019-10-14 22:01:46"
297766,2UA1280GWJ,00186107773822,03307504608406,,,,,"2019-10-14 22:10:08"
296200,2UA12720VP,00186107720058,03307504608388,,,,,"2019-10-15 14:02:06"
296200,2UA12720VP,00186107720058,03307504608388,,,,,"2019-10-15 14:02:18"
297745,2UA1281HB2,00186109060325,03307504608134,,,,,"2019-10-15 14:13:00"
297745,2UA1281HB2,00186109060325,03307504608134,,,,,"2019-10-15 14:13:46"
297737,2UA22805DH,00186173838262,03307504608389,,,,,"2019-10-15 14:34:02"
297727,2UA1280GXF,00186107773826,03307504608389,,,,,"2019-10-15 14:43:42"
277415,PC016Q2Z,,03307504608329,Activated,,,,"2019-10-15 14:56:23"
170421,PC02NP67,,03307504608137,Activated,,,,"2019-10-15 15:05:40"
169558,PC009XCT,,03307504608139,Activated,,,,"2019-10-15 15:14:03"
509179,,,03307504608412,Activated,,,,"2019-10-15 15:18:38"
509184,,,03307504608138,Activated,,,,"2019-10-15 15:23:25"
97194,000000,00186192915514,03307504133294,,,,,"2019-10-15 15:30:38"
97194,000000,00186192915514,03307504133294,,,,,"2019-10-15 15:30:47"
296218,2UA1281HB4,00186106206560,03307504608403,,,,,"2019-10-15 15:47:40"
296229,2UA22805D3,00186173838355,03307504608402,,,,,"2019-10-15 16:28:01"
297758,2UA1280GYV,00186107773780,03307504608134,,,,,"2019-10-15 16:48:27"
297749,2UA1280GYT,00186107720047,03307504608398,,,,,"2019-10-15 17:10:56"
297749,2UA1280GYT,00186107720047,03307504608398,,,,,"2019-10-15 17:10:58"
296268,2UA22805DJ,00186173838344,03307504608399,,,,,"2019-10-15 17:13:31"
296194,2UA1281H9C,00186109060370,03307504608400,,,,,"2019-10-15 17:43:09"
296199,2UA22805CF,00186173838136,03307504608133,,,,,"2019-10-15 17:48:44"
512943,,,03307504608417,Activated,,,,"2019-10-15 17:53:05"
296238,2UA22805FK,00186173837987,03307504608401,,,,,"2019-10-15 18:18:40"
512939,,,03307504608413,Activated,,,,"2019-10-15 18:38:26"
296228,2UA22805FJ,00186173838015,03307504608132,,,,,"2019-10-15 18:40:41"
296228,2UA22805FJ,00186173838015,03307504608132,,,,,"2019-10-15 18:40:49"
296195,2UA12720TL,00186107720078,03307504608414,,,,,"2019-10-15 18:43:15"
295318,2Z5KW12,00196287955754,03307504608131,,,,,"2019-10-15 18:47:17"
295318,2Z5KW12,00196287955754,03307504608131,,,,,"2019-10-15 18:47:21"
294657,2NHMZV1,00186209408677,03307504608416,,,,,"2019-10-15 19:17:52"
291539,DLVZY12,00196288299646,03307504608415,,,,,"2019-10-15 19:32:05"
291539,DLVZY12,00196288299646,03307504608415,,,,,"2019-10-15 19:32:50"
291547,6TQQP22,00186255254612,03307504608327,,,,,"2019-10-15 19:42:58"
291539,DLVZY12,00196288299646,03307504608415,,,,,"2019-10-15 20:07:24"
192403,MXL3361Q10,,03307504608326,Activated,,,,"2019-10-15 20:12:45"
296207,2UA22805F6,00186173838385,03307504608130,,,,,"2019-10-15 20:35:40"
297750,2UA1280GZX,00186107679962,03307504608130,,,,,"2019-10-15 21:03:29"
297770,2UA228058F,00186173837786,03307504608325,,,,,"2019-10-15 21:19:09"
297770,2UA228058F,00186173837786,03307504608325,,,,,"2019-10-15 21:22:10"
296197,2UA22805C3,00186173838242,03307504608324,,,,,"2019-10-15 21:44:22"
297749,2UA1280GYT,00186107720047,03307504608398,,,,,"2019-10-15 21:53:56"
512936,,,03307504608323,Activated,,,,"2019-10-15 22:14:21"
296237,2UA22805DP,00186173838141,03307503982126,,,,,"2019-10-16 14:02:15"
296262,2UA22805C1,00186173838223,03307504133216,,,,,"2019-10-16 14:15:36"
296192,2UA22805DK,00186173838288,03307504133207,,,,,"2019-10-16 14:20:46"
297762,2UA1280GY4,00186107773858,03307504133217,,,,,"2019-10-16 14:52:31"
297762,2UA1280GY4,00186107773858,03307504133217,,,,,"2019-10-16 15:02:16"
284521,81MRD12,,,Activated,,,,"2019-10-16 15:03:11"
296202,2UA12720TZ,00186107720057,03307503683178,,,,,"2019-10-16 15:05:24"
284521,81MRD12,,03307504133254,Activated,,,,"2019-10-16 15:07:33"
284521,81MRD12,,03307504133254,Activated,,,,"2019-10-16 15:08:12"
284521,81MRD12,,,Activated,,,,"2019-10-16 15:08:16"
296208,2UA22805DM,00186173838297,03307504133222,,,,,"2019-10-16 15:33:28"
296227,2UA22805CZ,00186173838371,03307504133215,,,,,"2019-10-16 15:37:39"
296205,2UA22805DT,00186173838177,03307504608305,,,,,"2019-10-16 15:39:24"
284513,6L13YY1,,03307504608291,Activated,,,,"2019-10-16 15:39:57"
284513,6L13YY1,,03307504608291,Activated,,,,"2019-10-16 15:40:05"
297733,2UA1280GX1,00186107773831,03307504133220,,,,,"2019-10-16 15:42:25"
297736,2UA1281J54,00186109060994,03307504608288,,,,,"2019-10-16 15:42:28"
284513,6L13YY1,,03307504608291,Activated,,,,"2019-10-16 15:43:30"
297769,2UA1280GX7,00186107773786,03307504608322,,,,,"2019-10-16 15:44:55"
297746,2UA1280GXG,00186107679856,03307504608289,,,,,"2019-10-16 16:07:59"
297739,2UA1280GZH,00186107773827,03307504608306,,,,,"2019-10-16 16:17:05"
297743,2UA1280GZS,00186107773941,03307504608292,,,,,"2019-10-16 16:20:26"
296187,2UA22805C7,00186173838250,03307504608321,,,,,"2019-10-16 16:45:51"
297743,2UA1280GZS,00186107773941,03307504608292,,,,,"2019-10-16 17:13:19"
296201,2UA22805C0,00186173838379,03307504608293,,,,,"2019-10-16 17:15:45"
296252,2UA1281H9X,00186106206562,03307504608307,,,,,"2019-10-16 17:30:06"
284611,D7YCS32,,03307504608297,Activated,,,,"2019-10-16 17:48:18"
284611,D7YCS32,,03307504608297,Activated,,,,"2019-10-16 17:48:29"
297754,2UA1280GWG,00186107679909,03307504608298,,,,,"2019-10-16 17:55:17"
284459,BV40L12,,03307504608290,Activated,,,,"2019-10-16 17:57:49"
297734,2UA1280GWZ,00186107773874,03307504608308,,,,,"2019-10-16 18:06:33"
297775,2UA228056J,00186173838602,03307504608320,,,,,"2019-10-16 18:17:25"
284611,D7YCS32,,,Activated,,,,"2019-10-16 18:29:23"
296201,2UA22805C0,00186173838379,03307504608293,,,,,"2019-10-16 18:29:35"
297768,2UA1280GXH,00186107773873,03307504608294,,,,,"2019-10-16 18:33:00"
266964,HMN17Y1,00186223896637,03307504133366,,,,,"2019-10-16 18:43:08"
294810,5X63H02,00186242867520,03307504608309,,,,,"2019-10-16 19:17:53"
294840,5X42H02,00186242957327,03307504608309,,,,,"2019-10-16 19:30:07"
295325,5YNV7Y1,00196274590210,03307504608319,,,,,"2019-10-16 19:42:18"
295330,66V0V12,00196288140436,03307504608296,,,,,"2019-10-16 20:01:19"
282963,HH1GF72,,03307504608297,Activated,,,,"2019-10-16 20:12:36"
282963,HH1GF72,,,Activated,,,,"2019-10-16 20:15:49"
295330,66V0V12,00196288140436,03307504608296,,,,,"2019-10-16 20:25:28"
282963,HH1GF72,,03307504608297,Activated,,,,"2019-10-16 20:28:14"
274623,DPJSPV1,00186216777362,03307504133048,,,,,"2019-10-16 20:43:58"
274623,DPJSPV1,03307504133048,03307504608318,,,,,"2019-10-16 20:47:00"
282963,HH1GF72,,03307504608297,Activated,,,,"2019-10-16 20:58:46"
142424,GHTL6V1,03307503452671,03307504608295,,,,,"2019-10-16 21:25:48"
162600,39SF5Q1,00186105049454,03307504608317,,,,,"2019-10-16 21:29:09"
514180,,,03307504608299,Activated,,,,"2019-10-16 21:53:02"
282332,2VY1J12,00186252705571,03307504608423,,,,,"2019-10-17 14:31:27"
282988,FWWXVZ1,,03307504608419,Activated,,,,"2019-10-17 15:01:10"
297761,,,03307504608363,,,,,"2019-10-17 15:16:37"
275464,9Q5TS32,,03307504608304,Activated,,,,"2019-10-17 15:24:27"
297725,,,03307504608372,,,,,"2019-10-17 15:35:13"
282988,FWWXVZ1,00186130137256,03307504608420,,,,,"2019-10-17 15:42:29"
284455,BCKNN32,,03307504608422,Activated,,,,"2019-10-17 16:51:47"
284748,6WY9CS1,00186160914055,03307504608310,,,,,"2019-10-17 17:26:10"
284748,6WY9CS1,00186160914055,03307504608310,,,,,"2019-10-17 17:26:12"
284748,6WY9CS1,00186160914055,03307504608310,,,,,"2019-10-17 17:30:52"
275297,PBX12RY,,03307504608311,,,,,"2019-10-17 17:36:20"
284742,991W2Q1,00186138222838,03307504608312,,,,,"2019-10-17 17:42:30"
284748,6WY9CS1,00186160914055,03307504608310,,,,,"2019-10-17 20:04:07"
162321,MXL2462B6G,,03307504608303,Activated,,,,"2019-10-17 20:30:35"
162321,MXL2462B6G,,03307504608303,Activated,,,,"2019-10-17 20:30:47"
283627,1KZH082,,03307504608300,Activated,,,,"2019-10-17 21:40:52"
283627,1KZH082,,03307504608300,Activated,,,,"2019-10-17 21:41:00"
296271,2UA4270PW7,00039690432390,03307504608380,,,,,"2019-10-18 17:40:27"
296265,2UA4270Q1D,00039690432396,03307504608421,,,,,"2019-10-18 19:20:21"
297771,2UA4270Q32,00039690432369,03307504608302,,,,,"2019-10-18 19:31:08"
297724,2UA4270Q2S,00039690432416,03307504608313,,,,,"2019-10-18 19:35:48"
296190,2UA4270Q0X,00039690432381,03307504608314,,,,,"2019-10-18 19:40:59"
296176,2UA4270PY0,00039690432259,03307504608302,,,,,"2019-10-18 19:43:48"
297728,2UA4270PYK,2UA4270PYK,03307504608315,,,,,"2019-10-18 19:45:20"
512920,PC030S9N,,03307504608316,Activated,,,,"2019-10-18 20:18:16"
296178,2UA4270Q18,00039690432399,03307504608301,,,,,"2019-10-18 20:37:09"
297722,,,03307504608188,,,,,"2019-10-18 20:38:56"
296178,2UA4270Q18,00039690432399,03307504608301,,,,,"2019-10-18 20:50:52"
