ASIN,Asset,Model,"Form Factor",S/N,CPU,Price,Added
B0786HSGW7,141747,"ThinkCentre M91p","Small Form Factor",MJMDLYX,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 18:29:48"
B0786HSGW7,141748,"ThinkCentre M91p","Small Form Factor",MJKHLZZ,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 14:53:21"
B0786HSGW7,141749,"ThinkCentre M91p","Small Form Factor",MJKGDPV,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 14:47:46"
B0786HSGW7,141750,"ThinkCentre M91p","Small Form Factor",MJPBRXN,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 19:07:03"
B0786HSGW7,141751,"ThinkCentre M91p","Small Form Factor",MJMDLZK,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 15:30:19"
B0786HSGW7,141752,"ThinkCentre M91p","Small Form Factor",MJPBRWB,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 15:28:23"
B0786HSGW7,141753,"ThinkCentre M91p","Small Form Factor",MJMAGLX,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 18:36:38"
B0786HSGW7,141754,"ThinkCentre M91p","Small Form Factor",MJKWLWA,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 18:09:20"
B0786HSGW7,141755,"ThinkCentre M91p","Small Form Factor",MJMDLZC,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 18:33:01"
B0786HSGW7,141756,"ThinkCentre M91p","Small Form Factor",MJMDLVT,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 15:22:31"
B0786HSGW7,141757,"ThinkCentre M91p","Small Form Factor",MJPBRPH,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 15:18:59"
B0786HSGW7,141758,"ThinkCentre M91p","Small Form Factor",MJPBTAC,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 15:41:14"
B0786HSGW7,141759,"ThinkCentre M91p","Small Form Factor",MJNRWHD,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 15:10:42"
B0786HSGW7,141760,"ThinkCentre M91p","Small Form Factor",MJPBRPW,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 18:02:51"
B0786HSGW7,141761,"ThinkCentre M91p","Small Form Factor",MJPBRPK,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 17:52:42"
B0786HSGW7,141762,"ThinkCentre M91p","Small Form Factor",MJPBRTR,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 15:53:02"
B0786HSGW7,141763,"ThinkCentre M91p","Small Form Factor",MJHMEXR,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 14:50:47"
B0786HSGW7,141764,"ThinkCentre M91p","Small Form Factor",MJPBRYY,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 18:34:59"
B0786HSGW7,142311,"ThinkCentre M91p","Small Form Factor",MJMAGPL,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 15:13:42"
B0786HSGW7,142312,"ThinkCentre M91p","Small Form Factor",MJMDLXA,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 18:01:19"
B0786HSGW7,142313,"ThinkCentre M91p","Small Form Factor",MJFYVWN,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 14:46:22"
B0786HSGW7,142314,"ThinkCentre M91p","Small Form Factor",MJMAGKW,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 15:02:03"
B0786HSGW7,142315,"ThinkCentre M91p","Small Form Factor",MJMDLYP,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 15:36:59"
B0786HSGW7,142316,"ThinkCentre M91p","Small Form Factor",MJPBRXT,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 18:25:10"
B0786HSGW7,142317,"ThinkCentre M91p","Small Form Factor",MJPBRTK,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 15:21:07"
B0786HSGW7,142318,"ThinkCentre M91p","Small Form Factor",MJPBRTM,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 15:06:11"
B0786HSGW7,142319,"ThinkCentre M91p","Small Form Factor",MJMAGKC,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 19:04:08"
B0786HSGW7,142320,"ThinkCentre M91p","Small Form Factor",MJPBRWG,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 15:50:23"
B0786HSGW7,142321,"ThinkCentre M91p","Small Form Factor",MJPBRNR,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 18:41:45"
B0786HSGW7,142322,"ThinkCentre M91p","Small Form Factor",MJKHMAD,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 15:15:32"
B0786HSGW7,142324,"ThinkCentre M91p","Small Form Factor",MJKWLPB,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 18:22:20"
B0786HSGW7,142325,"ThinkCentre M91p","Small Form Factor",MJPBTAV,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 15:12:16"
B0786HSGW7,142326,"ThinkCentre M91p","Small Form Factor",MJPBRZD,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 19:00:53"
B0786HSGW7,142327,"ThinkCentre M91p","Small Form Factor",MJPBRNX,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 14:49:15"
B0786HSGW7,142328,"ThinkCentre M91p","Small Form Factor",MJPBRZB,"i7 2600 CPU @ 3.4GHz",258.92,"2019-05-16 14:44:36"
B01GU6HLH2,141565,"Elite 6300","Small Form Factor",MXL32428G9,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-15 18:19:51"
B01GU6HLH2,141567,"Elite 6300","Small Form Factor",MXL32428J2,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-15 18:28:16"
B01GU6HLH2,141570,"Elite 6300","Small Form Factor",MXL32428H6,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-15 18:04:09"
B01GU6HLH2,141571,"Elite 6300","Small Form Factor",MXL32428H3,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-15 17:13:41"
B01GU6HLH2,141573,"Elite 6300","Small Form Factor",MXL32428G7,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-15 17:32:38"
B01GU6HLH2,142462,"Elite 6300","Small Form Factor",MXL2462P6B,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-15 17:45:18"
B01GU6HLH2,142466,"Elite 6300","Small Form Factor",MXL2462P56,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-15 18:16:26"
B01GU6HLH2,142467,"Elite 6300","Small Form Factor",MXL2462P1X,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-15 17:41:09"
B01GU6HLH2,142468,"Elite 6300","Small Form Factor",MXL2462P52,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-15 17:16:25"
B01GU6HLH2,142473,"Elite 6300","Small Form Factor",MXL2462P3J,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-15 17:10:21"
B01GU6HLH2,142481,"Elite 6300","Small Form Factor",2UA31515MG,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-15 18:37:52"
B01GU6HLH2,142482,"Elite 6300","Small Form Factor",MXL2462P6D,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-15 18:23:18"
B01GU6HLH2,142483,"Elite 6300","Small Form Factor",MXL2462P57,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-15 17:29:22"
B01GU6HLH2,142509,"Elite 6300","Small Form Factor",MXL32428GT,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-15 18:07:46"
B01GU6HLH2,142510,"Elite 6300","Small Form Factor",MXL32428GS,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-15 17:36:23"
B01GU6HLH2,142511,"Elite 6300","Small Form Factor",MXL32428GZ,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-15 17:18:30"
B01GU6HLH2,142514,"Elite 6300","Small Form Factor",MXL32428GP,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-15 17:38:53"
B01GU6HLH2,142517,"Elite 6300","Small Form Factor",MXL32428GW,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-15 17:01:39"
B01GU6HLH2,142521,"Elite 6300","Small Form Factor",MXL32428GQ,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-15 17:51:14"
B01GU6HLH2,142523,"Elite 6300","Small Form Factor",MXL32428G4,"i3 3220 CPU @ 3.3GHz",135.00,"2019-05-15 18:32:32"
B077MSZ9P3,142210,"ProDesk 600 G1","Small Form Factor",2UA4342055,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 16:04:47"
B077MSZ9P3,142211,"ProDesk 600 G1","Small Form Factor",MXL4372H24,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 16:57:23"
B077MSZ9P3,142212,"ProDesk 600 G1","Small Form Factor",2UA4310JZG,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 21:08:01"
B077MSZ9P3,142213,"ProDesk 600 G1","Small Form Factor",2UA43420ZW,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 17:21:59"
B077MSZ9P3,142214,"ProDesk 600 G1","Small Form Factor",2UA43422X2,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 15:48:42"
B077MSZ9P3,142215,"ProDesk 600 G1","Small Form Factor",2UA4342049,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 17:30:34"
B077MSZ9P3,142216,"ProDesk 600 G1","Small Form Factor",2UA434205F,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 17:15:21"
B077MSZ9P3,142217,"ProDesk 600 G1","Small Form Factor",2UA434204G,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 15:43:40"
B077MSZ9P3,142218,"ProDesk 600 G1","Small Form Factor",2UA434204S,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 16:55:44"
B077MSZ9P3,142219,"ProDesk 600 G1","Small Form Factor",2UA434206G,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 17:35:29"
B077MSZ9P3,142220,"ProDesk 600 G1","Small Form Factor",2UA434200Y,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 16:51:39"
B077MSZ9P3,142221,"ProDesk 600 G1","Small Form Factor",2UA4342062,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 17:11:02"
B077MSZ9P3,142222,"ProDesk 600 G1","Small Form Factor",2UA434206K,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 16:03:08"
B077MSZ9P3,142223,"ProDesk 600 G1","Small Form Factor",2UA434203G,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 17:37:11"
B077MSZ9P3,142224,"ProDesk 600 G1","Small Form Factor",2UA4342037,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 16:07:16"
B077MSZ9P3,142225,"ProDesk 600 G1","Small Form Factor",2UA434203D,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 17:23:56"
B077MSZ9P3,142226,"ProDesk 600 G1","Small Form Factor",2UA434206Q,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 16:11:03"
B077MSZ9P3,142227,"ProDesk 600 G1","Small Form Factor",MXL4372H2Q,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 16:19:42"
B077MSZ9P3,142228,"ProDesk 600 G1","Small Form Factor",2UA434202F,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 15:37:04"
B077MSZ9P3,142229,"ProDesk 600 G1","Small Form Factor",2UA434202S,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 15:58:49"
B077MSZ9P3,142230,"ProDesk 600 G1","Small Form Factor",2UA434203Q,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 17:40:37"
B077MSZ9P3,142231,"ProDesk 600 G1","Small Form Factor",2UA434204F,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 17:39:01"
B077MSZ9P3,142232,"ProDesk 600 G1","Small Form Factor",2UA43422WT,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 16:14:06"
B077MSZ9P3,142233,"ProDesk 600 G1","Small Form Factor",2UA434200Z,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 17:30:13"
B077MSZ9P3,142463,"ProDesk 600 G1","Small Form Factor",2UA5242DHJ,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 15:55:03"
B077MSZ9P3,142465,"ProDesk 600 G1","Small Form Factor",2UA6050VPZ,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 15:44:56"
B077MSZ9P3,142516,"ProDesk 600 G1","Small Form Factor",MXL515120H,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 16:01:08"
B077MSZ9P3,142518,"ProDesk 600 G1","Small Form Factor",MXL52934Z1,"i3 4130,4160 CPU @ 3.4GHz",209.99,"2019-05-14 16:28:34"
