"Shipment ID",Asset,S/N,"Old COA","New COA",WIN8,Model,CPU,Added
29,282991,49K0M12,"Windows 8",03307504183465,,"Latitude E7240","i7 4600U CPU @2.1GHz","2020-01-17 17:58:31"
29,283184,25M0M12,"Windows 8",03307504183439,,"Latitude E7240","i7 4600U CPU @2.1GHz","2020-01-17 17:54:51"
29,283677,CK0CYZ1,00186248069129,03307505299630,,"Latitude E7240","i7 4600U CPU @2.1GHz","2020-01-17 17:48:29"
29,284669,43Q0M12,,,"WIN8 Activated","Latitude E7240","i7 4600U CPU @2.1GHz","2020-01-17 18:03:10"
29,273080,2F9VV32,,03307504798711,"WIN8 Activated","Latitude E7250","i5 5300U CPU @2.3GHz","2020-01-17 17:38:19"
29,273081,G00WDC2,,03307504798732,"WIN8 Activated","Latitude E7250","i5 5300U CPU @2.3GHz","2020-01-17 17:24:26"
29,519811,76JBR32,,03307505299511,"WIN8 Activated","Latitude E7250","i5 5300U CPU @2.3GHz","2020-01-17 17:35:50"
29,519815,DJR8262,,03307505299520,"WIN8 Activated","Latitude E7250","i5 5300U CPU @2.3GHz","2020-01-17 17:39:56"
