ASIN,Asset,Model,"Form Factor",S/N,CPU,Price,Added
B07CTSFCRR,167568,"Optiplex 9020","Small Form Factor",8NBGW52,"i5 4570,4590,4690 CPU @ 3.2GHz",199.50,"2019-06-11 18:55:50"
B07CTSFCRR,167570,"Optiplex 9020","Small Form Factor",7664382,"i5 4570,4590,4690 CPU @ 3.2GHz",199.50,"2019-06-11 18:51:22"
B07CTSFCRR,167571,"Optiplex 9020","Small Form Factor",8T1YZ72,"i5 4570,4590,4690 CPU @ 3.2GHz",199.50,"2019-06-11 18:53:28"
B07CTSFCRR,168937,"Optiplex 9020","Small Form Factor",BXZHV12,"i5 4570,4590,4690 CPU @ 3.2GHz",199.50,"2019-06-11 17:14:04"
B07CTSFCRR,168944,"Optiplex 9020","Small Form Factor",71HFFZ1,"i5 4570,4590,4690 CPU @ 3.2GHz",199.50,"2019-06-11 18:47:50"
B00TUJ7WQW,108739,"Surface Pro 3",Tablet,000000,"i5 4300U CPU @ 1.9GHz",379.99,"2019-06-11 20:32:44"
B00TUJ7WQW,108755,"Surface Pro 3",Tablet,000000,"i5 4300U CPU @ 1.9GHz",379.99,"2019-06-10 17:07:11"
B076VMW9D6,111696,"ThinkCentre M93P","Small Form Factor",,"i5 4570 CPU @ 3.2GHz",204.88,"2019-06-11 21:19:14"
B07MKR39LS,141267,"ThinkPad T430S",Notebook,2355DQ4PK1ZPLR,"i5 3320 CPU @ 3.3GHz",267.90,"2019-06-11 18:39:49"
B07MKR39LS,141268,"ThinkPad T430S",Notebook,2355DQ4PK129CT,"i5 3320 CPU @ 3.3GHz",267.90,"2019-06-11 18:41:34"
B07MKR39LS,72268,"ThinkPad T430S",Notebook,,"i5 3320 CPU @ 3.3GHz",267.90,"2019-06-10 15:54:04"
B07MKR39LS,72319,"ThinkPad T430S",Notebook,,"i5 3320 CPU @ 3.3GHz",267.90,"2019-06-10 15:55:51"
B07MKR39LS,72421,"ThinkPad T430S",Notebook,,"i5 3320 CPU @ 3.3GHz",267.90,"2019-06-11 20:24:52"
B07MKR39LS,72855,"ThinkPad T430S",Notebook,,"i5 3320 CPU @ 3.3GHz",267.90,"2019-06-10 15:37:15"
B07MKR39LS,72867,"ThinkPad T430S",Notebook,,"i5 3320 CPU @ 3.3GHz",267.90,"2019-06-10 15:37:15"
B07MKR39LS,72874,"ThinkPad T430S",Notebook,,"i5 3320 CPU @ 3.3GHz",267.90,"2019-06-10 15:57:56"
B07MKR39LS,87263,"ThinkPad T430S",Notebook,000000,"i5 3320 CPU @ 3.3GHz",267.90,"2019-06-10 15:52:04"
B07MKR39LS,87323,"ThinkPad T430S",Notebook,000000,"i5 3320 CPU @ 3.3GHz",267.90,"2019-06-10 15:18:50"
B07MKR39LS,87373,"ThinkPad T430S",Notebook,000000,"i5 3320 CPU @ 3.3GHz",267.90,"2019-06-10 15:08:27"
B07MKR39LS,87395,"ThinkPad T430S",Notebook,000000,"i5 3320 CPU @ 3.3GHz",267.90,"2019-06-10 15:06:12"
B07MKR39LS,87438,"ThinkPad T430S",Notebook,000000,"i5 3320 CPU @ 3.3GHz",267.90,"2019-06-10 15:03:32"
B07MKR39LS,87560,"ThinkPad T430S",Notebook,000000,"i5 3320 CPU @ 3.3GHz",267.90,"2019-06-10 15:23:04"
B07MKR39LS,87565,"ThinkPad T430S",Notebook,000000,"i5 3320 CPU @ 3.3GHz",267.90,"2019-06-10 15:17:42"
B07HHCGJSY,102392,"ThinkPad T450S",Notebook,000000,"i5 5300U CPU @ 2.3GHz",305.94,"2019-06-07 20:21:59"
B07HHCGJSY,144134,"ThinkPad T450S",Notebook,PC04UB7M,"i5 5300U CPU @ 2.3GHz",305.94,"2019-06-10 18:58:10"
B07HHCGJSY,144139,"ThinkPad T450S",Notebook,PC04UASB,"i5 5300U CPU @ 2.3GHz",305.94,"2019-06-07 20:23:19"
B07HHCGJSY,144140,"ThinkPad T450S",Notebook,PC04UASL,"i5 5300U CPU @ 2.3GHz",305.94,"2019-06-07 20:24:22"
B07HHCGJSY,144142,"ThinkPad T450S",Notebook,PC04UB7S,"i5 5300U CPU @ 2.3GHz",305.94,"2019-06-07 20:25:49"
B073WVRDJT,133508,"ThinkPad T440",Notebook,PC02NNXJ,"i5 4300U CPU @ 1.9GHz",221.99,"2019-06-12 21:11:20"
B073WVRDJT,168637,"ThinkPad T440",Notebook,PC00M4KZ,"i5 4300U CPU @ 1.9GHz",221.99,"2019-06-10 17:41:46"
B073WVRDJT,168645,"ThinkPad T440",Notebook,PC01U2D8,"i5 4300U CPU @ 1.9GHz",221.99,"2019-06-10 17:52:48"
B073WVRDJT,168646,"ThinkPad T440",Notebook,PF029RZA,"i5 4300U CPU @ 1.9GHz",221.99,"2019-06-10 17:43:53"
B073WVRDJT,168647,"ThinkPad T440",Notebook,PF0260R0,"i5 4300U CPU @ 1.9GHz",221.99,"2019-06-10 17:54:59"
B073WVRDJT,168651,"ThinkPad T440",Notebook,PF01PT0M,"i5 4300U CPU @ 1.9GHz",221.99,"2019-06-10 17:46:47"
B073WVRDJT,168652,"ThinkPad T440",Notebook,PC02LSBX,"i5 4300U CPU @ 1.9GHz",221.99,"2019-06-10 17:48:33"
B073WVRDJT,168655,"ThinkPad T440",Notebook,PC029S51,"i5 4300U CPU @ 1.9GHz",221.99,"2019-06-10 17:51:48"
B073WVRDJT,168663,"ThinkPad T440",Notebook,PF01DHBP,"i5 4300U CPU @ 1.9GHz",221.99,"2019-06-10 17:45:27"
B073WVRDJT,168665,"ThinkPad T440",Notebook,PF00EY6T,"i5 4300U CPU @ 1.9GHz",221.99,"2019-06-10 17:50:44"
B01HTVADHW,167569,"Optiplex 990","Small Form Factor",9S9N5V1,"i5 2400,2500 CPU @ 3.1GHz",145.99,"2019-06-11 21:22:48"
B077N73MKG,163937,"THINKCENTRE M700","Small Form Factor",MJ03UX2S,"i3 6100 CPU @ 3.7Ghz",249.00,"2019-06-11 21:02:23"
B077N73MKG,167090,"THINKCENTRE M700","Small Form Factor",MJ03UX00,"i3 6100 CPU @ 3.7Ghz",249.00,"2019-06-11 21:04:46"
B01CV9G1BO,146141,"Compaq Elite 8300 ","Small Form Factor",2UA3421CWX,"i5 3570,3470 CPU @ 3.5GHz",167.49,"2019-06-13 18:52:46"
B01CV9G1BO,166971,"Compaq Elite 8300 ","Small Form Factor",2UA3421CWQ,"i5 3570,3470 CPU @ 3.5GHz",167.49,"2019-06-13 18:46:46"
B01CV9G1BO,166982,"Compaq Elite 8300 ","Small Form Factor",2UA3421CWR,"i5 3570,3470 CPU @ 3.5GHz",167.49,"2019-06-13 18:48:31"
B01CV9G1BO,166983,"Compaq Elite 8300 ","Small Form Factor",2UA3421CWW,"i5 3570,3470 CPU @ 3.5GHz",167.49,"2019-06-13 18:53:54"
B01CV9G1BO,166985,"Compaq Elite 8300 ","Small Form Factor",2UA34212H5,"i5 3570,3470 CPU @ 3.5GHz",167.49,"2019-06-13 18:45:04"
B01CV9G1BO,167000,"Compaq Elite 8300 ","Small Form Factor",2UA3421CWZ,"i5 3570,3470 CPU @ 3.5GHz",167.49,"2019-06-13 18:56:37"
B01CV9G1BO,167008,"Compaq Elite 8300 ","Small Form Factor",2UA3031XZK,"i5 3570,3470 CPU @ 3.5GHz",167.49,"2019-06-13 19:01:17"
B01CV9G1BO,167009,"Compaq Elite 8300 ","Small Form Factor",2UA34212H9,"i5 3570,3470 CPU @ 3.5GHz",167.49,"2019-06-13 18:50:38"
B01CV9G1BO,167012,"Compaq Elite 8300 ","Small Form Factor",2UA3220DPG,"i5 3570,3470 CPU @ 3.5GHz",167.49,"2019-06-13 18:59:53"
B01CV9G1BO,167014,"Compaq Elite 8300 ","Small Form Factor",2UA3421CWN,"i5 3570,3470 CPU @ 3.5GHz",167.49,"2019-06-13 18:58:39"
B01CV9G1BO,167022,"Compaq Elite 8300 ","Small Form Factor",2UA31405MY,"i5 3570,3470 CPU @ 3.5GHz",167.49,"2019-06-13 18:55:16"
B01CV9G1BO,167023,"Compaq Elite 8300 ","Small Form Factor",2UA34212H4,"i5 3570,3470 CPU @ 3.5GHz",167.49,"2019-06-13 18:49:21"
B01CV9G1BO,167024,"Compaq Elite 8300 ","Small Form Factor",2UA34212H7,"i5 3570,3470 CPU @ 3.5GHz",167.49,"2019-06-13 19:02:39"
B01HSJ2O0Y,121721,"Elite 8200","Small Form Factor",,"i5 2400,2500 CPU @ 3.1GHz",135.00,"2019-06-13 20:45:26"
B01HSJ2O0Y,166968,"Compaq 8200 Elite","Small Form Factor",2UA22216D8,"i5 2400,2500 CPU @ 3.4GHz",135.00,"2019-06-13 20:56:03"
B01HSJ2O0Y,166969,"Compaq 8200 Elite","Small Form Factor",2UA1500TYR,"i5 2400,2500 CPU @ 3.4GHz",135.00,"2019-06-13 22:17:58"
B01HSJ2O0Y,166972,"Compaq 8200 Elite","Small Form Factor",2UA22216DB,"i5 2400,2500 CPU @ 3.4GHz",135.00,"2019-06-13 20:35:16"
B01HSJ2O0Y,166973,"Compaq 8200 Elite","Small Form Factor",2UA2120NT9,"i5 2400,2500 CPU @ 3.4GHz",135.00,"2019-06-13 20:25:21"
B01HSJ2O0Y,166977,"Compaq 8200 Elite","Small Form Factor",2UA2120NTK,"i5 2400,2500 CPU @ 3.4GHz",135.00,"2019-06-13 20:57:35"
B01HSJ2O0Y,166979,"Compaq 8200 Elite","Small Form Factor",2UA2032HX5,"i5 2400,2500 CPU @ 3.4GHz",135.00,"2019-06-13 22:05:43"
B01HSJ2O0Y,166984,"Compaq 8200 Elite","Small Form Factor",2UA22216DK,"i5 2400,2500 CPU @ 3.4GHz",135.00,"2019-06-13 21:44:57"
B01HSJ2O0Y,166987,"Compaq 8200 Elite","Small Form Factor",2UA1500TYT,"i5 2400,2500 CPU @ 3.4GHz",135.00,"2019-06-13 20:53:19"
B01HSJ2O0Y,166995,"Compaq 8200 Elite","Small Form Factor",2UA22216DQ,"i5 2400,2500 CPU @ 3.4GHz",135.00,"2019-06-13 20:34:02"
B01HSJ2O0Y,166996,"Compaq 8200 Elite","Small Form Factor",2UA1360GK3,"i5 2400,2500 CPU @ 3.4GHz",135.00,"2019-06-13 22:03:38"
B01HSJ2O0Y,167001,"Compaq 8200 Elite","Small Form Factor",2UA2032HX3,"i5 2400,2500 CPU @ 3.4GHz",135.00,"2019-06-13 21:42:54"
B01HSJ2O0Y,167002,"Compaq 8200 Elite","Small Form Factor",2UA1360GK2,"i5 2400,2500 CPU @ 3.4GHz",135.00,"2019-06-13 21:01:58"
B01HSJ2O0Y,167007,"Compaq 8200 Elite","Small Form Factor",2UA1500TYS,"i5 2400,2500 CPU @ 3.4GHz",135.00,"2019-06-13 20:29:19"
B01HSJ2O0Y,167010,"Compaq 8200 Elite","Small Form Factor",2UA22216D6,"i5 2400,2500 CPU @ 3.4GHz",135.00,"2019-06-13 21:24:03"
B01HSJ2O0Y,167013,"Compaq 8200 Elite","Small Form Factor",2UA2032HXC,"i5 2400,2500 CPU @ 3.4GHz",135.00,"2019-06-13 20:36:51"
B01HSJ2O0Y,167016,"Compaq 8200 Elite","Small Form Factor",2UA22216DR,"i5 2400,2500 CPU @ 3.4GHz",135.00,"2019-06-13 20:31:12"
B01HSJ2O0Y,167018,"Compaq 8200 Elite","Small Form Factor",2UA2032HX4,"i5 2400,2500 CPU @ 3.4GHz",135.00,"2019-06-13 20:27:36"
B01HSJ2O0Y,167019,"Compaq 8200 Elite","Small Form Factor",2UA2120NTJ,"i5 2400,2500 CPU @ 3.4GHz",135.00,"2019-06-13 20:42:28"
B00W4AMWCI,167551,"Thinkpad T420",Notebook,R8TPV8Z,"i5 2410M,2540M,2520M CPU @ 2.53GHz",195.98,"2019-06-10 19:12:39"
B00W4AMWCI,167556,"Thinkpad T420",Notebook,PBB7942,"i5 2410M,2540M,2520M CPU @ 2.53GHz",195.98,"2019-06-10 19:06:48"
B00W4AMWCI,167563,"Thinkpad T420",Notebook,R8KL7CN,"i5 2410M,2540M,2520M CPU @ 2.53GHz",195.98,"2019-06-10 19:10:19"
B077MSZ9P3,163985,"ProDesk 600 G1","Small Form Factor",2UA42517WQ,"i3 4130,4160 CPU @ 3.4GHz",179.49,"2019-06-13 18:41:02"
B077MSZ9P3,163986,"ProDesk 600 G1","Small Form Factor",2UA42325XY,"i3 4130,4160 CPU @ 3.4GHz",179.49,"2019-06-13 18:43:01"
B076X6QRTD,167567,"Optiplex 9020","Small Form Factor",B0BYB42,"i7 4790,4770 CPU @ 3.6GHz",354.88,"2019-06-11 16:56:00"
B076X6QRTD,167573,"Optiplex 9020","Small Form Factor",D4LSM22,"i7 4790,4770 CPU @ 3.6GHz",354.88,"2019-06-11 17:09:04"
B076X6QRTD,168938,"Optiplex 9020","Small Form Factor",BFQMS52,"i7 4790,4770 CPU @ 3.6GHz",354.88,"2019-06-11 17:23:04"
B076X6QRTD,168941,"Optiplex 9020","Small Form Factor",4JH6D42,"i7 4790,4770 CPU @ 3.6GHz",354.88,"2019-06-11 17:25:15"
B076X6QRTD,168945,"Optiplex 9020","Small Form Factor",C2SJS22,"i7 4790,4770 CPU @ 3.6GHz",354.88,"2019-06-11 16:54:33"
