ASIN,Asset,Model,"Form Factor",S/N,CPU,Price,Added
B01HSJ2O0Y,283985,"Compaq 8200 Elite","Small Form Factor",2UA1281HBB,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-10 19:44:19"
B01HSJ2O0Y,284009,"Compaq 8200 Elite","Small Form Factor",2UA1281HCP,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-10 20:30:34"
B01HSJ2O0Y,284012,"Compaq 8200 Elite","Small Form Factor",2UA1281HC5,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-10 19:39:00"
B01HSJ2O0Y,284114,"Compaq 8200 Elite","Small Form Factor",2UA1280GYT,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-10 19:54:08"
B01HSJ2O0Y,284142,"Compaq 8200 Elite","Small Form Factor",2UA1291GYS,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-10 19:40:45"
B01HSJ2O0Y,284167,"Compaq 8200 Elite","Small Form Factor",2UA1281HCN,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-10 20:32:32"
B01HSJ2O0Y,296187,"Compaq 8200 Elite","Small Form Factor",2UA22805C7,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 22:05:16"
B01HSJ2O0Y,296188,"Compaq 8200 Elite","Small Form Factor",2UA12720TJ,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:28:53"
B01HSJ2O0Y,296192,"Compaq 8200 Elite","Small Form Factor",2UA22805DK,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:58:43"
B01HSJ2O0Y,296194,"Compaq 8200 Elite","Small Form Factor",2UA1281H9C,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:29:17"
B01HSJ2O0Y,296195,"Compaq 8200 Elite","Small Form Factor",2UA12720TL,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:56:45"
B01HSJ2O0Y,296197,"Compaq 8200 Elite","Small Form Factor",2UA22805C3,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:55:48"
B01HSJ2O0Y,296198,"Compaq 8200 Elite","Small Form Factor",2UA22805C6,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-10 20:21:15"
B01HSJ2O0Y,296199,"Compaq 8200 Elite","Small Form Factor",2UA22805CF,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:42:02"
B01HSJ2O0Y,296200,"Compaq 8200 Elite","Small Form Factor",2UA12720VP,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:56:25"
B01HSJ2O0Y,296201,"Compaq 8200 Elite","Small Form Factor",2UA22805C0,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 22:14:52"
B01HSJ2O0Y,296202,"Compaq 8200 Elite","Small Form Factor",2UA12720TZ,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:29:36"
B01HSJ2O0Y,296205,"Compaq 8200 Elite","Small Form Factor",2UA22805DT,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:29:40"
B01HSJ2O0Y,296208,"Compaq 8200 Elite","Small Form Factor",2UA22805DM,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:56:13"
B01HSJ2O0Y,296210,"Compaq 8200 Elite","Small Form Factor",2UA22805D8,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 19:36:16"
B01HSJ2O0Y,296218,"Compaq 8200 Elite","Small Form Factor",2UA1281HB4,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:56:36"
B01HSJ2O0Y,296227,"Compaq 8200 Elite","Small Form Factor",2UA22805CZ,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:56:08"
B01HSJ2O0Y,296228,"Compaq 8200 Elite","Small Form Factor",2UA22805FJ,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:56:42"
B01HSJ2O0Y,296229,"Compaq 8200 Elite","Small Form Factor",2UA22805D3,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:29:09"
B01HSJ2O0Y,296237,"Compaq 8200 Elite","Small Form Factor",2UA22805DP,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:29:32"
B01HSJ2O0Y,296238,"Compaq 8200 Elite","Small Form Factor",2UA22805FK,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:56:47"
B01HSJ2O0Y,296242,"Compaq 8200 Elite","Small Form Factor",2UA22805BP,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:56:29"
B01HSJ2O0Y,296249,"Compaq 8200 Elite","Small Form Factor",2UA22805F5,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-10 20:08:05"
B01HSJ2O0Y,296252,"Compaq 8200 Elite","Small Form Factor",2UA1281H9X,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 22:06:28"
B01HSJ2O0Y,296262,"Compaq 8200 Elite","Small Form Factor",2UA22805C1,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:56:17"
B01HSJ2O0Y,296263,"Compaq 8200 Elite","Small Form Factor",2UA228058S,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 19:37:43"
B01HSJ2O0Y,296268,"Compaq 8200 Elite","Small Form Factor",2UA22805DJ,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:29:12"
B01HSJ2O0Y,296274,"Compaq 8200 Elite","Small Form Factor",2UA12720V7,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-10 20:18:37"
B01HSJ2O0Y,297721,"Compaq 8200 Elite","Small Form Factor",2UA1280GYC,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 19:34:15"
B01HSJ2O0Y,297727,"Compaq 8200 Elite","Small Form Factor",2UA1280GXF,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:56:22"
B01HSJ2O0Y,297730,"Compaq 8200 Elite","Small Form Factor",2UA12720TP,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 19:19:05"
B01HSJ2O0Y,297733,"Compaq 8200 Elite","Small Form Factor",2UA1280GX1,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 22:07:40"
B01HSJ2O0Y,297734,"Compaq 8200 Elite","Small Form Factor",2UA1280GWZ,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 22:16:00"
B01HSJ2O0Y,297736,"Compaq 8200 Elite","Small Form Factor",2UA1281J54,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:36:28"
B01HSJ2O0Y,297738,"Compaq 8200 Elite","Small Form Factor",2UA2280560,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 19:40:22"
B01HSJ2O0Y,297739,"Compaq 8200 Elite","Small Form Factor",2UA1280GZH,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:39:08"
B01HSJ2O0Y,297743,"Compaq 8200 Elite","Small Form Factor",2UA1280GZS,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:40:44"
B01HSJ2O0Y,297746,"Compaq 8200 Elite","Small Form Factor",2UA1280GXG,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 22:08:53"
B01HSJ2O0Y,297749,"Compaq 8200 Elite","Small Form Factor",2UA1280GYT,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:55:35"
B01HSJ2O0Y,297750,"Compaq 8200 Elite","Small Form Factor",2UA1280GZX,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:55:29"
B01HSJ2O0Y,297751,"Compaq 8200 Elite","Small Form Factor",2UA228058Z,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:29:19"
B01HSJ2O0Y,297753,"Compaq 8200 Elite","Small Form Factor",2UA1280GWX,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 19:26:31"
B01HSJ2O0Y,297754,"Compaq 8200 Elite","Small Form Factor",2UA1280GWG,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 22:19:09"
B01HSJ2O0Y,297756,"Compaq 8200 Elite","Small Form Factor",2UA1280GX3,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 19:15:14"
B01HSJ2O0Y,297757,"Compaq 8200 Elite","Small Form Factor",2UA228057W,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 19:23:44"
B01HSJ2O0Y,297758,"Compaq 8200 Elite","Small Form Factor",2UA1280GYV,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:29:14"
B01HSJ2O0Y,297762,"Compaq 8200 Elite","Small Form Factor",2UA1280GY4,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 22:02:24"
B01HSJ2O0Y,297763,"Compaq 8200 Elite","Small Form Factor",2UA1280GXR,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-10 20:26:47"
B01HSJ2O0Y,297764,"Compaq 8200 Elite","Small Form Factor",2UA1280GX9,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 19:22:24"
B01HSJ2O0Y,297765,"Compaq 8200 Elite","Small Form Factor",2UA1280GXL,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-10 20:04:55"
B01HSJ2O0Y,297766,"Compaq 8200 Elite","Small Form Factor",2UA1280GWJ,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:56:33"
B01HSJ2O0Y,297768,"Compaq 8200 Elite","Small Form Factor",2UA1280GXH,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:29:30"
B01HSJ2O0Y,297769,"Compaq 8200 Elite","Small Form Factor",2UA1280GX7,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:37:49"
B01HSJ2O0Y,297770,"Compaq 8200 Elite","Small Form Factor",2UA228058F,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:55:41"
B01HSJ2O0Y,297772,"Compaq 8200 Elite","Small Form Factor",2UA1281HCH,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-10 20:35:36"
B01HSJ2O0Y,297773,"Compaq 8200 Elite","Small Form Factor",2UA1280GY2,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 21:29:29"
B01HSJ2O0Y,297774,"Compaq 8200 Elite","Small Form Factor",2UA1280GWL,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-10 19:36:28"
B01HSJ2O0Y,297775,"Compaq 8200 Elite","Small Form Factor",2UA228056J,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-16 22:13:42"
B01HSJ2O0Y,297776,"Compaq 8200 Elite","Small Form Factor",2UA1280GXD,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-10 20:25:24"
B01HSJ2O0Y,297783,"Compaq 8200 Elite","Small Form Factor",2UA1280GWW,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-10-10 20:23:15"
B01LOSQWBC,142424,"Optiplex 390","Small Form Factor",GHTL6V1,"i5 2400 CPU @ 3.4GHz",137.00,"2019-10-17 15:39:19"
B071F49Q2P,282332,"Latitude E7440",Notebook,2VY1J12,"i5 4300U,4310U CPU @ 1.9GHz",279.49,"2019-10-17 15:49:22"
B071F49Q2P,284453,"Latitude E7440",Notebook,8VXZXY1,"i5 4300U,4310U CPU @ 1.9GHz",279.49,"2019-10-11 15:47:19"
B071F49Q2P,284455,"Latitude E7440",Notebook,BCKNN32,"i5 4300U,4310U CPU @ 1.9GHz",279.49,"2019-10-17 17:02:18"
B071F49Q2P,284462,"Latitude E7440",Notebook,1MMRD12,"i5 4300U,4310U CPU @ 1.9GHz",279.49,"2019-10-11 15:31:28"
B071F49Q2P,284501,"Latitude E7440",Notebook,11BDK32,"i5 4300U,4310U CPU @ 1.9GHz",279.49,"2019-10-11 15:48:49"
B071F49Q2P,284518,"Latitude E7440",Notebook,1PXZXY1,"i5 4300U,4310U CPU @ 1.9GHz",279.49,"2019-10-11 14:06:11"
B071F49Q2P,284522,"Latitude E7440",Notebook,FQXZXY1,"i5 4300U,4310U CPU @ 1.9GHz",279.49,"2019-10-11 15:46:16"
B071F49Q2P,284537,"Latitude E7440",Notebook,BFV7VZ1,"i5 4300U,4310U CPU @ 1.9GHz",279.49,"2019-10-11 15:23:31"
B071F49Q2P,284555,"Latitude E7440",Notebook,7QV7VZ1,"i5 4300U,4310U CPU @ 1.9GHz",279.49,"2019-10-11 15:29:18"
B071F49Q2P,284584,"Latitude E7440",Notebook,4LLGL12,"i5 4300U,4310U CPU @ 1.9GHz",279.49,"2019-10-11 15:29:49"
B074YJQPNX,267113,"Optiplex 3010","Small Form Factor",8TY58Y1,"i3 3220 CPU @ 3.3GHz",103.90,"2019-10-10 20:42:48"
B074YJQPNX,274623,"Optiplex 3010","Small Form Factor",DPJSPV1,"i3 3220 CPU @ 3.3GHz",103.90,"2019-10-17 15:41:29"
B078WGWZ1X,273095,"Optiplex 9010","Small Form Factor",1S06GX1,"i5 3470,3570 CPU @ 3.2GHz",199.00,"2019-10-10 20:53:53"
B078WGWZ1X,273098,"Optiplex 9010","Small Form Factor",27YN8Y1,"i5 3470,3570 CPU @ 3.2GHz",199.00,"2019-10-10 20:55:50"
B078WGWZ1X,273103,"Optiplex 9010","Small Form Factor",DBFH9Y1,"i5 3470,3570 CPU @ 3.2GHz",199.00,"2019-10-10 20:45:16"
