Asset,S/N,"Old COA","New COA",WIN8,Model,CPU,Manufacturer,Added
512704,2UA3261P8W,,03307505299427,Activated,"Compaq Pro 6300 ","i3-3220_3.3 GHz",HP,"2019-12-24 15:26:57"
512694,2UA3261P9Y,,03307505299413,Activated,"Compaq Pro 6300 ","i3-3220_3.3 GHz",HP,"2019-12-24 15:31:15"
512736,2UA3231QKS,,03307505299426,Activated,"Compaq Pro 6300 ","i3-3220_3.3 GHz",HP,"2019-12-24 15:49:12"
551844,USH339A0LF,,03307505299414,Activated,"Compaq Pro 6300 ","i3-3220_3.3 GHz",HP,"2019-12-24 16:05:29"
512708,2UA3261PC5,,03307505299425,Activated,"Compaq Pro 6300 ","i3-3220_3.3 GHz",HP,"2019-12-24 16:30:27"
551841,2UA3382LZ2,,03307505299420,Activated,"Compaq Pro 6300 ","i3-3220_3.3 GHz",HP,"2019-12-24 16:53:21"
512685,2UA3261PB5,,03307505299419,Activated,"Compaq Pro 6300 ","i3-3220_3.3 GHz",HP,"2019-12-24 16:53:25"
512698,2UA3261P9T,,03307505299418,Activated,"Compaq Pro 6300 ","i3-3220_3.3 GHz",HP,"2019-12-24 17:11:19"
512674,2UA3261P94,,03307505299415,Activated,"Compaq Pro 6300 ","i3-3220_3.3 GHz",HP,"2019-12-24 17:24:09"
512771,2UA3382MJ1,,03307505299421,Activated,"Compaq Pro 6300 ","i3-3220_3.3 GHz",HP,"2019-12-24 17:28:03"
512696,MXL30214V8,00186203081247,03307505299417,,"Compaq Pro 6300 ","i3-3220_3.3 GHz",HP,"2019-12-24 17:38:33"
547312,2UA4310KD8,,03307505299446,Activated,"ProDesk 600 G1 ","i3-4130_3.4 GHz",HP,"2019-12-24 17:49:34"
512044,2UA5121HY1,,03307505299424,Activated,"ProDesk 600 G1 ","i3-4160_3.6 GHz",HP,"2019-12-24 17:59:21"
547321,2UA4310KB2,,03307505299416,Activated,"ProDesk 600 G1 ","i3-4130_3.4 GHz",HP,"2019-12-24 18:14:48"
547319,2UA4310K9R,,03307505299422,Activated,"ProDesk 600 G1 ","i3-4130_3.4 GHz",HP,"2019-12-24 18:24:27"
547325,2UA4310KB0,,03307505299447,Activated,"ProDesk 600 G1 ","i3-4130_3.4 GHz",HP,"2019-12-24 18:27:50"
547316,2UA4310KD4,,03307505299449,Activated,"ProDesk 600 G1 ","i3-4130_3.4 GHz",HP,"2019-12-24 18:31:45"
512705,MXL3430NHY,,03307505299423,Activated,"ProDesk 600 G1 ","i3-4130_3.4 GHz",HP,"2019-12-24 18:41:05"
547362,MXL435147W,,03307505299430,Activated,"ProDesk 600 G1 ","i3-4130_3.4 GHz",HP,"2019-12-24 18:42:46"
512100,MXL52934PR,,03307505299439,Activated,"ProDesk 600 G1 ","i3-4160_3.6 GHz",HP,"2019-12-24 19:02:37"
547314,MXL435147N,,03307505299438,Activated,"ProDesk 600 G1 ","i3-4130_3.4 GHz",HP,"2019-12-24 19:18:22"
512739,MXL3430NGL,,03307505299445,Activated,"ProDesk 600 G1 ","i3-4130_3.4 GHz",HP,"2019-12-24 19:33:53"
512112,MXL440383Q,,03307505299448,Activated,"ProDesk 600 G1 ","i3-4160_3.6 GHz",HP,"2019-12-24 19:42:38"
512101,2UA5121HXY,,03307505299437,Activated,"ProDesk 600 G1 ","i3-4160_3.6 GHz",HP,"2019-12-24 19:43:43"
512112,MXL440383Q,00186251829429,03307505299448,,"ProDesk 600 G1 ","i3-4160_3.6 GHz",HP,"2019-12-24 19:51:35"
547326,2UA4310K92,,03307505299443,Activated,"ProDesk 600 G1 ","i3-4130_3.4 GHz",HP,"2019-12-24 20:00:09"
512043,2UA5121JB4,,03307505299444,Activated,"ProDesk 600 G1 ","i3-4160_3.6 GHz",HP,"2019-12-24 20:00:21"
547331,2UA4310K8H,,03307505299442,Activated,"ProDesk 600 G1 ","i3-4130_3.4 GHz",HP,"2019-12-24 20:28:17"
512697,MXL440383Y,00186251829448,03307505299436,,"ProDesk 600 G1 ","i3-4160_3.6 GHz",HP,"2019-12-24 20:38:18"
547308,2UA4310K74,,03307504798591,Activated,"ProDesk 600 G1 ","i3-4130_3.4 GHz",HP,"2019-12-26 14:08:13"
512679,MXL3430NF4,,03307505299441,Activated,"ProDesk 600 G1 ","i3-4130_3.4 GHz",HP,"2019-12-26 14:08:56"
547307,2UA4310K1M,,03307505299440,Activated,"ProDesk 600 G1 ","i3-4130_3.4 GHz",HP,"2019-12-26 14:18:24"
547313,2UA4310K8G,,03307505299435,Activated,"ProDesk 600 G1 ","i3-4130_3.4 GHz",HP,"2019-12-26 14:18:37"
547315,2UA4310K12,,03307505299405,Activated,"ProDesk 600 G1 ","i3-4130_3.4 GHz",HP,"2019-12-26 14:22:49"
512727,2UA3261PBC,,03307505299434,Activated,"Compaq Pro 6300 ","i3-3220_3.3 GHz",HP,"2019-12-26 14:46:09"
553446,2UA1350LJD,00186107646095,03307505299431,,"Compaq 8200 Elite  ","i5-2500_3.3 GHz",HP,"2019-12-26 15:09:09"
547434,2UA1250D96,00186108970175,03307505299432,,"Compaq 8200 Elite  ","i5-2500_3.3 GHz",HP,"2019-12-26 15:19:03"
539305,2B7SN02,,03307505299433,Activated,"OptiPlex 9020","i5-4570_3.2 GHz",Dell,"2019-12-26 15:52:04"
539308,D87SN02,,03307505299406,Activated,"OptiPlex 9020","i5-4570_3.2 GHz",Dell,"2019-12-26 16:05:49"
546901,DSRRXZ1,,03307505299469,Activated,"Latitude E7440","i7-4600U_2.1 GHz",Dell,"2019-12-26 20:23:54"
546801,6N21L12,,03307505299468,Activated,"Latitude E7440","i7-4600U_2.1 GHz",Dell,"2019-12-26 20:24:01"
547024,C4V8Q12,,03307505299467,Activated,"Latitude E7440","i7-4600U_2.1 GHz",Dell,"2019-12-26 20:44:42"
546878,1HHRJ12,,03307505299467,Activated,"Latitude E7440","i7-4600U_2.1 GHz",Dell,"2019-12-26 20:47:51"
548154,96HSN12,,03307505299466,Activated,"Latitude E7440","i7-4600U_2.1 GHz",Dell,"2019-12-26 20:57:20"
538476,7ZX8PF2,,03307505299465,Activated,"Latitude E7470","i5-6300U_2.4 GHz",Lenovo,"2019-12-26 21:13:36"
546900,3Q3KH12,,03307505299460,Activated,"Latitude E7440","i7-4600U_2.1 GHz",Dell,"2019-12-26 21:20:21"
547884,3GMDN32,,03307505299469,Activated,"Latitude E7440","i7-4600U_2.1 GHz",Dell,"2019-12-26 21:24:26"
552663,2TNGWW1,,03307505299461,Activated,"Latitude E6430","i5-3320M_2.6 GHz",Dell,"2019-12-26 21:40:35"
547884,3GMDN32,,03307505299469,Activated,"Latitude E7440","i7-4600U_2.1 GHz",Dell,"2019-12-26 21:41:16"
546822,CDL9CS1,00186160909630,03307505299459,,"Latitude E6420","i5-2540M_2.6 GHz",Dell,"2019-12-26 21:48:31"
534671,CXKMFV1,00186175381631,03307505299458,,"Latitude E6420","I7-2640M_2.8 GHz",Dell,"2019-12-26 21:48:42"
534669,52F5BS1,00186155378957,03307505299462,,"Latitude E6420","I7-2640M_2.8 GHz",Dell,"2019-12-26 22:07:08"
552663,2TNGWW1,00186191000081,03307505299461,,"Latitude E6430","i5-3320M_2.6 GHz",Dell,"2019-12-26 22:08:22"
552688,DZJ3TY1,00186229467573,03307505299457,,"Latitude E6430","i5-3340M_2.7 GHz",Dell,"2019-12-26 22:18:30"
546821,4PV26R1,00186138722420,03307505299464,,"Latitude E6420","i5-2540M_2.6 GHz",Dell,"2019-12-27 14:09:14"
552717,1TS3VY1,00186226911777,03307505299456,,"Latitude E6430","i5-3340M_2.7 GHz",Dell,"2019-12-27 14:37:32"
546821,4PV26R1,00186138722420,03307505299464,,"Latitude E6420","i5-2540M_2.6 GHz",Dell,"2019-12-27 14:49:22"
552662,HRS3VY1,00186226911804,03307505299463,,"Latitude E6430","i5-3340M_2.7 GHz",Dell,"2019-12-27 14:50:17"
552662,HRS3VY1,00186226911804,03307505299463,,"Latitude E6430","i5-3340M_2.7 GHz",Dell,"2019-12-27 14:51:34"
546840,H9QZ9W1,00186191146188,03307505299450,,"Latitude E6430","i5-3210M_2.5 GHz",Dell,"2019-12-27 14:53:43"
552690,3RS3VY1,00186226911795,03307505299455,,"Latitude E6430","i5-3340M_2.7 GHz",Dell,"2019-12-27 15:01:54"
552664,4D6NBW1,00186202695387,03307505299454,,"Latitude E6430","i5-3320M_2.6 GHz",Dell,"2019-12-27 15:23:37"
552666,D4W3VY1,00186226911918,03307505299453,,"Latitude E6430","i5-3340M_2.7 GHz",Dell,"2019-12-27 15:27:57"
552666,D4W3VY1,00186226911918,03307505299453,,"Latitude E6430","i5-3340M_2.7 GHz",Dell,"2019-12-27 15:28:12"
552712,8T24VY1,00186234851112,03307505299452,,"Latitude E6430","i5-3340M_2.7 GHz",Dell,"2019-12-27 15:29:02"
545330,001333463757,,,Activated,"Surface Book","i5-6300U_2.4 GHz",Microsoft,"2019-12-27 17:47:57"
545327,001151663757,,,Activated,"Surface Book","i5-6300U_2.4 GHz",Microsoft,"2019-12-27 17:48:20"
545327,001151663757,,,Activated,"Surface Book","i5-6300U_2.4 GHz",Microsoft,"2019-12-27 17:51:15"
542584,PB4CYMB,,03307505299451,Activated,"THINKPAD T430","i5-3320M_2.6 GHz",Lenovo,"2019-12-27 17:56:46"
545251,001737364757,,,Activated,"Surface Book","i5-6300U_2.4 GHz",Microsoft,"2019-12-27 18:00:13"
545428,001773364757,,,Activated,"Surface Book","i5-6300U_2.4 GHz",Microsoft,"2019-12-27 18:16:25"
546607,PBX04YV,,03307505299470,,"THINKPAD T430","i5-3320M_2.6 GHz",Lenovo,"2019-12-27 18:23:14"
545283,009758664757,,,Activated,"Surface Book","i5-6300U_2.4 GHz",Microsoft,"2019-12-27 18:24:40"
545268,003404364457,,,Activated,"Surface Book","i5-6300U_2.4 GHz",Microsoft,"2019-12-27 18:31:20"
542590,PB4DPBC,,03307505299471,Activated,"THINKPAD T430","i5-3320M_2.6 GHz",Lenovo,"2019-12-27 18:46:17"
542587,PB0G3EK,,03307505299479,Activated,"THINKPAD T430","i5-3320M_2.6 GHz",Lenovo,"2019-12-27 18:46:36"
