ASIN,Asset,Model,"Form Factor",S/N,CPU,Price,Added
B01HSDJFFM,,"Optiplex 7010","Small Form Factor",,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",133.99,
B01M293O5P,,"Latitude E6430",Notebook,,"i5 3320M CPU @ 2.6GHz",289.97,
