ASIN,Asset,Model,"Form Factor",S/N,CPU,Price,Added
B073WVRDJT,170406,"ThinkPad T440",Notebook,PC02NNMF,"i5 4300U CPU @ 1.9GHz",219.94,"2019-06-25 17:25:03"
B073WVRDJT,170411,"ThinkPad T440",Notebook,PC02NP36,"i5 4300U CPU @ 1.9GHz",219.94,"2019-06-25 17:32:28"
B073WVRDJT,170417,"ThinkPad T440",Notebook,PC02NNJG,"i5 4300U CPU @ 1.9GHz",219.94,"2019-06-25 18:20:03"
B073WVRDJT,170435,"ThinkPad T440",Notebook,PC02NP6U,"i5 4300U CPU @ 1.9GHz",219.94,"2019-06-25 17:28:45"
B073WVRDJT,170443,"ThinkPad T440",Notebook,PC02NNNH,"i5 4300U CPU @ 1.9GHz",219.94,"2019-06-25 17:55:23"
B073WVRDJT,170457,"ThinkPad T440",Notebook,PC02NNKH,"i5 4300U CPU @ 1.9GHz",219.94,"2019-06-25 20:10:18"
B073WVRDJT,171711,"ThinkPad T440",Notebook,PF02XCNA,"i5 4300U CPU @ 1.9GHz",219.94,"2019-06-25 20:08:36"
B01HTVADHW,178191,"Optiplex 990","Small Form Factor",4YQP7V1,"i5 2400,2500 CPU @ 3.1GHz",124.00,"2019-06-24 16:29:04"
B01CV9G1BO,141578,"Compaq Elite 8300 ","Small Form Factor",2UA241137D,"i5 3570,3470 CPU @ 3.5GHz",160.00,"2019-06-27 20:40:01"
B01CV9G1BO,166967,"Compaq Elite 8300 ","Small Form Factor",2UA34212H8,"i5 3570,3470 CPU @ 3.5GHz",160.00,"2019-06-24 17:27:56"
B01CV9G1BO,167011,"Compaq Elite 8300 ","Small Form Factor",2UA31405MX,"i5 3570,3470 CPU @ 3.5GHz",160.00,"2019-06-24 17:35:36"
B01CV9G1BO,167017,"Compaq Elite 8300 ","Small Form Factor",2UA3031XZN,"i5 3570,3470 CPU @ 3.5GHz",160.00,"2019-06-24 17:33:34"
B01CV9G1BO,167020,"Compaq Elite 8300 ","Small Form Factor",2UA31405NF,"i5 3570,3470 CPU @ 3.5GHz",160.00,"2019-06-24 17:38:10"
B01CV9G1BO,167021,"Compaq Elite 8300 ","Small Form Factor",2UA3031XZL,"i5 3570,3470 CPU @ 3.5GHz",160.00,"2019-06-24 17:39:28"
B01CV9G1BO,178824,"Compaq Elite 8300 ","Small Form Factor",2UA3460VPF,"i5 3570,3470 CPU @ 3.5GHz",160.00,"2019-06-27 20:35:39"
B01CV9G1BO,92759,"Compaq Elite 8300 ","Small Form Factor",000000,"i5 3570,3470 CPU @ 3.5GHz",160.00,"2019-06-27 20:37:17"
B01HSJ2O0Y,182391,"Elite 8200","Small Form Factor",,"i5 2400,2500 CPU @ 3.1GHz",129.99,"2019-06-26 19:43:06"
B01HSJ2O0Y,182394,"Elite 8200","Small Form Factor",,"i5 2400,2500 CPU @ 3.1GHz",129.99,"2019-06-26 19:20:22"
B01HSJ2O0Y,182396,"Elite 8200","Small Form Factor",,"i5 2400,2500 CPU @ 3.1GHz",129.99,"2019-06-26 19:22:18"
B01HSJ2O0Y,182399,"Elite 8200","Small Form Factor",,"i5 2400,2500 CPU @ 3.1GHz",129.99,"2019-06-26 19:23:58"
B01HSJ2O0Y,182409,"Elite 8200","Small Form Factor",,"i5 2400,2500 CPU @ 3.1GHz",129.99,"2019-06-26 19:37:20"
B01HSJ2O0Y,166059,"Compaq 8200 Elite","Small Form Factor",MXL1390QC4,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-06-24 17:48:11"
B01HSJ2O0Y,166065,"Compaq 8200 Elite","Small Form Factor",2UA1282CMS,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-06-24 21:35:33"
B01HSJ2O0Y,166970,"Compaq 8200 Elite","Small Form Factor",2UA2120NTB,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-06-24 17:43:18"
B01HSJ2O0Y,166978,"Compaq 8200 Elite","Small Form Factor",2UA1360GK0,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-06-24 17:45:25"
B01HSJ2O0Y,178186,"Compaq 8200 Elite","Small Form Factor",2UA130040L,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-06-24 18:17:29"
B01HSJ2O0Y,178190,"Compaq 8200 Elite","Small Form Factor",2UA1381DS2,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-06-24 18:16:17"
B01HSJ2O0Y,178192,"Compaq 8200 Elite","Small Form Factor",2UA129050K,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-06-24 18:15:13"
B01HSJ2O0Y,182390,"Compaq 8200 Elite","Small Form Factor",,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-06-26 17:00:08"
B01HSJ2O0Y,182392,"Compaq 8200 Elite","Small Form Factor",,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-06-26 17:05:23"
B01HSJ2O0Y,182397,"Compaq 8200 Elite","Small Form Factor",,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-06-26 17:03:45"
B01HSJ2O0Y,182405,"Compaq 8200 Elite","Small Form Factor",,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-06-26 19:19:10"
B01HSJ2O0Y,182407,"Compaq 8200 Elite","Small Form Factor",,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-06-26 19:17:41"
B01HSJ2O0Y,182411,"Compaq 8200 Elite","Small Form Factor",,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-06-26 19:39:00"
B01HSJ2O0Y,182413,"Compaq 8200 Elite","Small Form Factor",,"i5 2400,2500 CPU @ 3.4GHz",129.99,"2019-06-26 19:13:05"
B01GU6HLH2,177739,"Elite 6300","Small Form Factor",MXL31206CB,"i3 3220 CPU @ 3.3GHz",134.95,"2019-06-25 16:49:09"
B01GU6HLH2,177740,"Elite 6300","Small Form Factor",MXL32900LC,"i3 3220 CPU @ 3.3GHz",134.95,"2019-06-25 17:01:15"
B01GU6HLH2,177741,"Elite 6300","Small Form Factor",MXL31206BV,"i3 3220 CPU @ 3.3GHz",134.95,"2019-06-25 16:30:57"
B01GU6HLH2,177743,"Elite 6300","Small Form Factor",MXL31206BP,"i3 3220 CPU @ 3.3GHz",134.95,"2019-06-25 16:54:16"
B01GU6HLH2,177779,"Elite 6300","Small Form Factor",MXL24629MH,"i3 3220 CPU @ 3.3GHz",134.95,"2019-06-25 16:59:25"
B01GU6HLH2,177780,"Elite 6300","Small Form Factor",MXL31128Q1,"i3 3220 CPU @ 3.3GHz",134.95,"2019-06-25 16:51:23"
B01GU6HLH2,177781,"Elite 6300","Small Form Factor",MXL24629MK,"i3 3220 CPU @ 3.3GHz",134.95,"2019-06-25 16:26:44"
B01GU6HLH2,177782,"Elite 6300","Small Form Factor",MXL31128P6,"i3 3220 CPU @ 3.3GHz",134.95,"2019-06-25 16:20:18"
B01GU6HLH2,177783,"Elite 6300","Small Form Factor",MXL24629MJ,"i3 3220 CPU @ 3.3GHz",134.95,"2019-06-25 16:35:50"
B01GU6HLH2,177784,"Elite 6300","Small Form Factor",MXL3090NGX,"i3 3220 CPU @ 3.3GHz",134.95,"2019-06-25 16:16:00"
B01GU6HLH2,177785,"Elite 6300","Small Form Factor",MXL31128QP,"i3 3220 CPU @ 3.3GHz",134.95,"2019-06-25 16:42:16"
B01GU6HLH2,177786,"Elite 6300","Small Form Factor",MXL24629M9,"i3 3220 CPU @ 3.3GHz",134.95,"2019-06-25 16:24:40"
B01GU6HLH2,177787,"Elite 6300","Small Form Factor",MXL24629ML,"i3 3220 CPU @ 3.3GHz",134.95,"2019-06-25 16:23:11"
B01GU6HLH2,177788,"Elite 6300","Small Form Factor",MXL3090NG4,"i3 3220 CPU @ 3.3GHz",134.95,"2019-06-25 17:02:47"
B01GU6HLH2,177789,"Elite 6300","Small Form Factor",MXL31128Q0,"i3 3220 CPU @ 3.3GHz",134.95,"2019-06-25 16:17:55"
B078X9G6LB,142584,"ThinkCentre M92p","Small Form Factor",,"i5 3470,3570 CPU @ 3.2GHz",168.40,"2019-06-24 22:09:14"
B077MSZ9P3,171136,"ProDesk 600 G1","Small Form Factor",MXL4372H0V,"i3 4130,4160 CPU @ 3.4GHz",153.95,"2019-06-24 21:44:31"
B077MSZ9P3,177735,"ProDesk 600 G1","Small Form Factor",2UA542213J,"i3 4130,4160 CPU @ 3.4GHz",153.95,"2019-06-24 21:45:46"
B01LOSQWBC,175419,"Optiplex 390","Small Form Factor",4LQM6V1,"i5 2400 CPU @ 3.4GHz",147.00,"2019-06-24 16:20:59"
B01LOSQWBC,175421,"Optiplex 390","Small Form Factor",7KHG8V1,"i5 2400 CPU @ 3.4GHz",147.00,"2019-06-24 16:22:36"
B01LOSQWBC,175423,"Optiplex 390","Small Form Factor",7KJD8V1,"i5 2400 CPU @ 3.4GHz",147.00,"2019-06-24 16:24:20"
B01LOSQWBC,175424,"Optiplex 390","Small Form Factor",4LVM6V1,"i5 2400 CPU @ 3.4GHz",147.00,"2019-06-24 16:26:00"
B01LOSQWBC,175426,"Optiplex 390","Small Form Factor",GHBQ6V1,"i5 2400 CPU @ 3.4GHz",147.00,"2019-06-24 16:53:17"
B01LOSQWBC,175432,"Optiplex 390","Small Form Factor",4LRJ6V1,"i5 2400 CPU @ 3.4GHz",147.00,"2019-06-24 16:51:21"
B01LOSQWBC,175433,"Optiplex 390","Small Form Factor",GHFK6V1,"i5 2400 CPU @ 3.4GHz",147.00,"2019-06-24 16:48:56"
B0799HPMFT,127941,"Latitude E7440",Notebook,C80YM32,"i7 4600U CPU @ 3.3GHz",379.87,"2019-06-27 22:02:37"
B0799HPMFT,127972,"Latitude E7440",Notebook,540XM32,"i7 4600U CPU @ 3.3GHz",379.87,"2019-06-27 21:53:08"
B0799HPMFT,127974,"Latitude E7440",Notebook,J8X3N12,"i7 4600U CPU @ 3.3GHz",379.87,"2019-06-27 21:22:00"
B0799HPMFT,127987,"Latitude E7440",Notebook,DZ5YM32,"i7 4600U CPU @ 3.3GHz",379.87,"2019-06-27 21:29:57"
B0799HPMFT,127988,"Latitude E7440",Notebook,BWCRK12,"i7 4600U CPU @ 3.3GHz",379.87,"2019-06-27 21:25:41"
B0799HPMFT,127996,"Latitude E7440",Notebook,980YM32,"i7 4600U CPU @ 3.3GHz",379.87,"2019-06-27 21:35:14"
B0799HPMFT,128009,"Latitude E7440",Notebook,7VCRK12,"i7 4600U CPU @ 3.3GHz",379.87,"2019-06-27 21:18:49"
B0799HPMFT,128046,"Latitude E7440",Notebook,706YM32,"i7 4600U CPU @ 3.3GHz",379.87,"2019-06-27 21:23:50"
B0799HPMFT,128049,"Latitude E7440",Notebook,G73RXZ1,"i7 4600U CPU @ 3.3GHz",379.87,"2019-06-27 21:38:00"
B0799HPMFT,128050,"Latitude E7440",Notebook,22GWM32,"i7 4600U CPU @ 3.3GHz",379.87,"2019-06-27 21:46:20"
B0799HPMFT,165904,"Latitude E7440",Notebook,HT21P12,"i7 4600U CPU @ 3.3GHz",379.87,"2019-06-27 21:57:51"
B0799HPMFT,165913,"Latitude E7440",Notebook,2L21P12,"i7 4600U CPU @ 3.3GHz",379.87,"2019-06-27 21:55:32"
B079QB4P6S,178558,"Optiplex 7010","Small Form Factor",BM36TW1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-24 15:33:56"
B079QB4P6S,178559,"Optiplex 7010","Small Form Factor",BLX3TW1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-24 15:44:08"
B079QB4P6S,178561,"Optiplex 7010","Small Form Factor",5G7SK02,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-24 15:28:29"
B079QB4P6S,178562,"Optiplex 7010","Small Form Factor",5G9TK02,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-24 15:20:26"
B079QB4P6S,178563,"Optiplex 7010","Small Form Factor",BM75TW1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-24 15:47:03"
B079QB4P6S,178566,"Optiplex 7010","Small Form Factor",BM84TW1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-24 15:30:02"
B079QB4P6S,178567,"Optiplex 7010","Small Form Factor",2438V12,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-24 15:24:51"
B079QB4P6S,178570,"Optiplex 7010","Small Form Factor",BLY4TW1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-24 15:21:49"
B079QB4P6S,178571,"Optiplex 7010","Small Form Factor",7XHYV12,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-24 15:17:00"
B079QB4P6S,178572,"Optiplex 7010","Small Form Factor",BM23TW1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-24 15:36:51"
B079QB4P6S,178573,"Optiplex 7010","Small Form Factor",DX85RW1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-24 15:23:13"
B079QB4P6S,178576,"Optiplex 7010","Small Form Factor",JZ4HFX1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-24 15:35:35"
B079QB4P6S,178577,"Optiplex 7010","Small Form Factor",BLX4TW1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-24 15:15:52"
B079QB4P6S,178578,"Optiplex 7010","Small Form Factor",C0WXYV1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-24 15:41:55"
B079QB4P6S,178579,"Optiplex 7010","Small Form Factor",BM64TW1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-24 15:31:57"
B079QB4P6S,178583,"Optiplex 7010","Small Form Factor",BM33TW1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-24 15:45:42"
B079QB4P6S,178588,"Optiplex 7010","Small Form Factor",7XKXV12,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-24 15:26:45"
B079QB4P6S,180790,"Optiplex 7010","Small Form Factor",JZ4SDX1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-24 15:53:16"
