ASIN,Asset,Model,"Form Factor",S/N,CPU,Price,Added
B074SHYFV3,172988,"Latitude E6440",Notebook,FF9TTZ1,"i5 4300M,4310M CPU @ 2.6GHz",189.39,"2019-06-28 18:10:55"
B074SHYFV3,172990,"Latitude E6440",Notebook,271FV32,"i5 4300M,4310M CPU @ 2.6GHz",189.39,"2019-06-28 18:14:48"
B074SHYFV3,173023,"Latitude E6440",Notebook,47XSP12,"i5 4300M,4310M CPU @ 2.6GHz",189.39,"2019-06-28 18:15:55"
B074SHYFV3,173030,"Latitude E6440",Notebook,429RD12,"i5 4300M,4310M CPU @ 2.6GHz",189.39,"2019-06-28 18:30:56"
B074SHYFV3,173032,"Latitude E6440",Notebook,DB8WP32,"i5 4300M,4310M CPU @ 2.6GHz",189.39,"2019-06-28 18:27:14"
B074SHYFV3,173033,"Latitude E6440",Notebook,6PFKXZ1,"i5 4300M,4310M CPU @ 2.6GHz",189.39,"2019-06-28 18:25:23"
B074SHYFV3,173035,"Latitude E6440",Notebook,3MP3J72,"i5 4300M,4310M CPU @ 2.6GHz",189.39,"2019-06-28 18:12:08"
B074SHYFV3,173037,"Latitude E6440",Notebook,G7K2Y52,"i5 4300M,4310M CPU @ 2.6GHz",189.39,"2019-06-28 18:03:14"
B074SHYFV3,173042,"Latitude E6440",Notebook,27WCWZ1,"i5 4300M,4310M CPU @ 2.6GHz",189.39,"2019-06-28 18:17:35"
B07116R1GY,184049,"Latitude E7240",Notebook,FGDNR32,"i7 4600U CPU @ 2.1GHz",329.99,"2019-07-03 17:58:22"
B01HSDJFFM,181086,"Optiplex 7010","Small Form Factor",40KGHX1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-07-02 18:56:11"
B01HSDJFFM,181114,"Optiplex 7010","Small Form Factor",418HHX1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-07-02 18:50:58"
B01HSDJFFM,181116,"Optiplex 7010","Small Form Factor",J2CMWV1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-06-28 17:30:19"
B01HSDJFFM,181118,"Optiplex 7010","Small Form Factor",869BFX1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-06-28 17:03:01"
B01HSDJFFM,181119,"Optiplex 7010","Small Form Factor",CMSFDX1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-06-28 17:05:09"
B01HSDJFFM,181120,"Optiplex 7010","Small Form Factor",41NHHX1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-07-02 18:53:23"
B01HSDJFFM,181121,"Optiplex 7010","Small Form Factor",41TFHX1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-06-28 17:34:04"
B01HSDJFFM,181122,"Optiplex 7010","Small Form Factor",416HHX1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-06-28 17:22:16"
B01HSDJFFM,181123,"Optiplex 7010","Small Form Factor",6PLMDX1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-06-28 17:14:30"
B01HSDJFFM,181126,"Optiplex 7010","Small Form Factor",DN0JYV1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-06-28 17:09:58"
B01HSDJFFM,181129,"Optiplex 7010","Small Form Factor",CMSGDX1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-07-02 18:58:32"
B01HSDJFFM,181131,"Optiplex 7010","Small Form Factor",CMTFDX1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-06-28 17:11:00"
B01HSDJFFM,181137,"Optiplex 7010","Small Form Factor",57ZJCX1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-06-28 17:12:43"
B01HSDJFFM,181138,"Optiplex 7010","Small Form Factor",41YGHX1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-06-28 17:19:26"
B01HSDJFFM,181140,"Optiplex 7010","Small Form Factor",86BBFX1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-06-28 16:37:52"
B01HSDJFFM,181143,"Optiplex 7010","Small Form Factor",41SFHX1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-07-03 16:31:20"
B01HSDJFFM,181145,"Optiplex 7010","Small Form Factor",40MFHX1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-07-02 19:00:40"
B01HSDJFFM,181147,"Optiplex 7010","Small Form Factor",CMVFDX1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-06-28 16:43:42"
B01HSDJFFM,181148,"Optiplex 7010","Small Form Factor",DN6HYV1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-06-28 17:16:10"
B01HSDJFFM,181149,"Optiplex 7010","Small Form Factor",DGQFDX1,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-06-28 17:00:55"
B01HSDJFFM,88533,"Optiplex 7010","Small Form Factor",000000,"i5 3470,3570,3550,3475S,3570 CPU @ 3.2GHz",150.00,"2019-07-02 16:50:14"
B01M293O5P,111703,"Latitude E6430",Notebook,000000,"i5 3320M CPU @ 2.6GHz",205.00,"2019-07-02 15:14:17"
B01M293O5P,172827,"Latitude E6430",Notebook,FNRXJX1,"i5 3320M CPU @ 2.6GHz",205.00,"2019-07-02 15:16:30"
B01M293O5P,172993,"Latitude E6430",Notebook,HG577W1,"i5 3320M CPU @ 2.6GHz",205.00,"2019-07-02 15:11:55"
B01M293O5P,173052,"Latitude E6430",Notebook,FMRXJX1,"i5 3320M CPU @ 2.6GHz",205.00,"2019-07-02 15:10:00"
B01M293O5P,97194,"Latitude E6430",Notebook,000000,"i5 3320M CPU @ 2.6GHz",205.00,"2019-07-02 15:15:37"
B07798GCN7,117408,"ThinkCentre M73","Small Form Factor",MJ01DKDF,"i3 4130 CPU @ 3.4GHz",114.99,"2019-07-03 18:03:52"
B07798GCN7,117439,"ThinkCentre M73","Small Form Factor",MJ01DKC3,"i3 4130 CPU @ 3.4GHz",114.99,"2019-07-01 21:15:31"
B07798GCN7,94776,"ThinkCentre M73","Small Form Factor",000000,"i3 4130 CPU @ 3.4GHz",114.99,"2019-07-03 18:07:32"
B076VMW9D6,170535,"ThinkCentre M93P","Small Form Factor",MJ02AU8R,"i5 4570 CPU @ 3.2GHz",193.00,"2019-07-01 18:31:52"
B07HHCGJSY,115677,"ThinkPad T450S",Notebook,PC05N6T7,"i5 5300U CPU @ 2.3GHz",319.99,"2019-07-02 16:05:13"
B073WVRDJT,169835,"ThinkPad T440",Notebook,PF02XA2Z,"i5 4300U CPU @ 1.9GHz",218.00,"2019-06-28 21:38:11"
B073WVRDJT,169836,"ThinkPad T440",Notebook,PF02XBMT,"i5 4300U CPU @ 1.9GHz",218.00,"2019-06-28 21:48:48"
B073WVRDJT,169840,"ThinkPad T440",Notebook,PC01J9FK,"i5 4300U CPU @ 1.9GHz",218.00,"2019-07-01 15:55:13"
B073WVRDJT,169848,"ThinkPad T440",Notebook,PF01DH8R,"i5 4300U CPU @ 1.9GHz",218.00,"2019-06-28 21:47:21"
B073WVRDJT,170343,"ThinkPad T440",Notebook,PC047E6W,"i5 4300U CPU @ 1.9GHz",218.00,"2019-07-01 16:25:46"
B073WVRDJT,170355,"ThinkPad T440",Notebook,PC02NP3L,"i5 4300U CPU @ 1.9GHz",218.00,"2019-06-28 21:41:32"
B073WVRDJT,170363,"ThinkPad T440",Notebook,PC02NNLZ,"i5 4300U CPU @ 1.9GHz",218.00,"2019-07-01 16:07:19"
B073WVRDJT,170366,"ThinkPad T440",Notebook,PC047ELB,"i5 4300U CPU @ 1.9GHz",218.00,"2019-07-01 15:53:13"
B073WVRDJT,170392,"ThinkPad T440",Notebook,PC047D15,"i5 4300U CPU @ 1.9GHz",218.00,"2019-07-02 21:05:12"
B073WVRDJT,170393,"ThinkPad T440",Notebook,PC02NP10,"i5 4300U CPU @ 1.9GHz",218.00,"2019-07-01 16:20:30"
B073WVRDJT,170413,"ThinkPad T440",Notebook,PC02NP0F,"i5 4300U CPU @ 1.9GHz",218.00,"2019-06-28 21:44:40"
B073WVRDJT,170421,"ThinkPad T440",Notebook,PC02NP67,"i5 4300U CPU @ 1.9GHz",218.00,"2019-07-01 16:10:18"
B073WVRDJT,170425,"ThinkPad T440",Notebook,PC02NP66,"i5 4300U CPU @ 1.9GHz",218.00,"2019-07-01 16:40:16"
B073WVRDJT,170426,"ThinkPad T440",Notebook,PC047CZU,"i5 4300U CPU @ 1.9GHz",218.00,"2019-06-28 21:42:53"
B073WVRDJT,170432,"ThinkPad T440",Notebook,PC047EPW,"i5 4300U CPU @ 1.9GHz",218.00,"2019-07-01 16:38:16"
B073WVRDJT,170433,"ThinkPad T440",Notebook,PC02NNS1,"i5 4300U CPU @ 1.9GHz",218.00,"2019-07-01 16:27:03"
B073WVRDJT,170437,"ThinkPad T440",Notebook,C047DYY,"i5 4300U CPU @ 1.9GHz",218.00,"2019-07-01 15:58:39"
B073WVRDJT,170444,"ThinkPad T440",Notebook,PC02NP8A,"i5 4300U CPU @ 1.9GHz",218.00,"2019-06-28 21:46:07"
B073WVRDJT,170459,"ThinkPad T440",Notebook,PC02NP1X,"i5 4300U CPU @ 1.9GHz",218.00,"2019-07-01 16:06:09"
B073WVRDJT,170462,"ThinkPad T440",Notebook,PC02NNJR,"i5 4300U CPU @ 1.9GHz",218.00,"2019-07-01 16:28:37"
B073WVRDJT,181210,"ThinkPad T440",Notebook,PF01G70U,"i5 4300U CPU @ 1.9GHz",218.00,"2019-07-01 16:00:31"
B073WVRDJT,181220,"ThinkPad T440",Notebook,PF00EY61,"i5 4300U CPU @ 1.9GHz",218.00,"2019-07-01 16:19:04"
B073WVRDJT,181226,"ThinkPad T440",Notebook,PF01DFYW,"i5 4300U CPU @ 1.9GHz",218.00,"2019-07-01 15:57:13"
B073WVRDJT,181227,"ThinkPad T440",Notebook,PF01DL2A,"i5 4300U CPU @ 1.9GHz",218.00,"2019-06-28 22:10:40"
B073WVRDJT,181235,"ThinkPad T440",Notebook,PF01PT55,"i5 4300U CPU @ 1.9GHz",218.00,"2019-06-28 21:33:51"
B073WVRDJT,181236,"ThinkPad T440",Notebook,PC00LZAY,"i5 4300U CPU @ 1.9GHz",218.00,"2019-07-01 16:02:03"
B073WVRDJT,181240,"ThinkPad T440",Notebook,PF02XBQ7,"i5 4300U CPU @ 1.9GHz",218.00,"2019-06-28 21:39:39"
B073WVRDJT,181247,"ThinkPad T440",Notebook,PF01PV5B,"i5 4300U CPU @ 1.9GHz",218.00,"2019-07-02 15:59:50"
B073WVRDJT,181248,"ThinkPad T440",Notebook,PC00LZDH,"i5 4300U CPU @ 1.9GHz",218.00,"2019-07-01 16:14:25"
B073WVRDJT,181249,"ThinkPad T440",Notebook,PF01PV61,"i5 4300U CPU @ 1.9GHz",218.00,"2019-07-01 16:12:19"
B01HTVADHW,178187,"Optiplex 990","Small Form Factor",GTGT4V1,"i5 2400,2500 CPU @ 3.1GHz",146.00,"2019-07-03 16:41:27"
B07CTT3LK2,181135,"Optiplex 7020","Small Form Factor",D9C3W52,"i5 4590,4690 CPU @ 3.3GHz",198.98,"2019-07-03 15:39:03"
B07CTT3LK2,181152,"Optiplex 7020","Small Form Factor",D994W52,"i5 4590,4690 CPU @ 3.3GHz",198.98,"2019-07-03 15:41:06"
B01HSJ2O0Y,182398,"Elite 8200","Small Form Factor",,"i5 2400,2500 CPU @ 3.1GHz",131.00,"2019-07-03 14:32:27"
B01HSJ2O0Y,182402,"Elite 8200","Small Form Factor",,"i5 2400,2500 CPU @ 3.1GHz",131.00,"2019-07-03 14:43:41"
B01HSJ2O0Y,166980,"Compaq 8200 Elite","Small Form Factor",2UA22216DG,"i5 2400,2500 CPU @ 3.4GHz",131.00,"2019-07-03 14:50:24"
B01HSJ2O0Y,182393,"Compaq 8200 Elite","Small Form Factor",,"i5 2400,2500 CPU @ 3.4GHz",131.00,"2019-07-03 14:46:31"
B01HSJ2O0Y,182400,"Compaq 8200 Elite","Small Form Factor",,"i5 2400,2500 CPU @ 3.4GHz",131.00,"2019-07-03 14:30:20"
B01HSJ2O0Y,182401,"Compaq 8200 Elite","Small Form Factor",,"i5 2400,2500 CPU @ 3.4GHz",131.00,"2019-07-03 14:40:50"
B01HSJ2O0Y,182403,"Compaq 8200 Elite","Small Form Factor",,"i5 2400,2500 CPU @ 3.4GHz",131.00,"2019-07-03 14:21:10"
B01HSJ2O0Y,182412,"Compaq 8200 Elite","Small Form Factor",,"i5 2400,2500 CPU @ 3.4GHz",131.00,"2019-07-03 14:35:33"
B00W4AMWCI,133090,"Thinkpad T420",Notebook,R8NT9KT,"i5 2410M,2540M,2520M CPU @ 2.53GHz",185.00,"2019-06-28 19:42:57"
B00W4AMWCI,133182,"Thinkpad T420",Notebook,R8N4GA1,"i5 2410M,2540M,2520M CPU @ 2.53GHz",185.00,"2019-07-02 20:55:54"
B01GU6HLH2,177736,"Elite 6300","Small Form Factor",2UA3271DM8,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-01 18:56:02"
B01GU6HLH2,177790,"Elite 6300","Small Form Factor",MXL31128Q2,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-01 18:20:36"
B01GU6HLH2,181402,"Elite 6300","Small Form Factor",2UA3040J57,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-01 17:55:54"
B01GU6HLH2,181408,"Elite 6300","Small Form Factor",MXL32900JS,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-01 18:14:13"
B01GU6HLH2,182804,"Elite 6300","Small Form Factor",MXL3090NGR,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-01 19:05:23"
B01GU6HLH2,182806,"Elite 6300","Small Form Factor",2UA3101ZLF,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-01 18:16:09"
B01GU6HLH2,182809,"Elite 6300","Small Form Factor",2UA3101ZLK,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-01 18:02:15"
B01GU6HLH2,182812,"Elite 6300","Small Form Factor",2UA3101ZLN,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-01 19:11:58"
B01GU6HLH2,182813,"Elite 6300","Small Form Factor",2UA3101ZLG,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-01 18:50:51"
B01GU6HLH2,182815,"Elite 6300","Small Form Factor",MXL3090NG5,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-02 15:57:05"
B01GU6HLH2,182816,"Elite 6300","Small Form Factor",2UA3101ZMB,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-01 20:36:38"
B01GU6HLH2,182863,"Elite 6300","Small Form Factor",2UA3090Q11,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-01 18:11:08"
B01GU6HLH2,182864,"Elite 6300","Small Form Factor",2UA30701YM,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-03 14:58:04"
B01GU6HLH2,182865,"Elite 6300","Small Form Factor",2UA30701YK,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-01 19:08:57"
B01GU6HLH2,182878,"Elite 6300","Small Form Factor",MXL24629LZ,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-01 20:45:32"
B01GU6HLH2,182882,"Elite 6300","Small Form Factor",2UA3090Q0P,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-01 20:43:31"
B01GU6HLH2,182894,"Elite 6300","Small Form Factor",MXL24629MF,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-01 18:53:36"
B01GU6HLH2,182903,"Elite 6300","Small Form Factor",MXL31128QR,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-03 14:55:12"
B01GU6HLH2,182905,"Elite 6300","Small Form Factor",MXL247038Z,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-01 19:07:16"
B01GU6HLH2,182911,"Elite 6300","Small Form Factor",2UA30701YP,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-01 20:39:27"
B01GU6HLH2,182918,"Elite 6300","Small Form Factor",2UA30701Z6,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-01 18:12:26"
B01GU6HLH2,182920,"Elite 6300","Small Form Factor",MXL24629QG,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-01 18:59:22"
B01GU6HLH2,182923,"Elite 6300","Small Form Factor",2UA30701Z5,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-01 20:34:47"
B01GU6HLH2,182924,"Elite 6300","Small Form Factor",2UA30701YV,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-01 18:06:37"
B01GU6HLH2,182927,"Elite 6300","Small Form Factor",2UA30701Z9,"i3 3220 CPU @ 3.3GHz",129.99,"2019-07-01 19:02:41"
B077MSZ9P3,177746,"ProDesk 600 G1","Small Form Factor",2UA542213K,"i3 4130,4160 CPU @ 3.4GHz",153.95,"2019-07-01 20:57:50"
B077MSZ9P3,181405,"ProDesk 600 G1","Small Form Factor",MXL5293507,"i3 4130,4160 CPU @ 3.4GHz",153.95,"2019-07-01 21:08:50"
B077MSZ9P3,181407,"ProDesk 600 G1","Small Form Factor",2UA42316W1,"i3 4130,4160 CPU @ 3.4GHz",153.95,"2019-07-01 21:04:46"
B077MSZ9P3,181964,"ProDesk 600 G1","Small Form Factor",MXL4140MXR,"i3 4130,4160 CPU @ 3.4GHz",153.95,"2019-07-01 21:03:00"
B076X6QRTD,168942,"Optiplex 9020","Small Form Factor",CT2LR52,"i7 4790,4770 CPU @ 3.6GHz",354.76,"2019-07-03 16:37:59"
B071F49Q2P,165890,"Latitude E7440",Notebook,3FW1N12,"i5 4300U,4310U CPU @ 1.9GHz",269.99,"2019-06-28 20:45:48"
B071F49Q2P,165912,"Latitude E7440",Notebook,DRV1N12,"i5 4300U,4310U CPU @ 1.9GHz",269.99,"2019-06-28 22:00:59"
B071F49Q2P,167356,"Latitude E7440",Notebook,6XRHG12,"i5 4300U,4310U CPU @ 1.9GHz",269.99,"2019-06-28 20:48:18"
B071F49Q2P,167820,"Latitude E7440",Notebook,J9T3P12,"i5 4300U,4310U CPU @ 1.9GHz",269.99,"2019-06-28 20:49:24"
B074YJQPNX,176127,"Optiplex 3010","Small Form Factor",8TJ68Y1,"i3 3220 CPU @ 3.3GHz",110.00,"2019-07-03 15:42:48"
B074YJQPNX,176131,"Optiplex 3010","Small Form Factor",8TX68Y1,"i3 3220 CPU @ 3.3GHz",110.00,"2019-07-03 15:50:23"
B074YJQPNX,176133,"Optiplex 3010","Small Form Factor",8TH68Y1,"i3 3220 CPU @ 3.3GHz",110.00,"2019-07-03 15:51:40"
B074YJQPNX,176157,"Optiplex 3010","Small Form Factor",8TT58Y1,"i3 3220 CPU @ 3.3GHz",110.00,"2019-07-03 16:02:02"
B074YJQPNX,176160,"Optiplex 3010","Small Form Factor",8TW78Y1,"i3 3220 CPU @ 3.3GHz",110.00,"2019-07-03 15:47:19"
B074YJQPNX,176186,"Optiplex 3010","Small Form Factor",8TZ58Y1,"i3 3220 CPU @ 3.3GHz",110.00,"2019-07-03 15:59:17"
B074YJQPNX,181142,"Optiplex 3010","Small Form Factor",3VQ5HX1,"i3 3220 CPU @ 3.3GHz",110.00,"2019-07-03 15:45:04"
B079QB4P6S,178555,"Optiplex 7010","Small Form Factor",JZ4GDX1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-28 15:03:36"
B079QB4P6S,178568,"Optiplex 7010","Small Form Factor",JZ47FX1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-28 15:05:55"
B079QB4P6S,178574,"Optiplex 7010","Small Form Factor",68DNCX1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-07-03 16:23:44"
B079QB4P6S,178582,"Optiplex 7010","Small Form Factor",BLV3TW1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-28 15:45:54"
B079QB4P6S,180747,"Optiplex 7010","Small Form Factor",JZ4VDX1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-28 15:32:10"
B079QB4P6S,180752,"Optiplex 7010","Small Form Factor",DX84RW1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-28 15:25:49"
B079QB4P6S,180754,"Optiplex 7010","Small Form Factor",BM14TW1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-28 15:09:52"
B079QB4P6S,180756,"Optiplex 7010","Small Form Factor",5G8YK02,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-28 15:14:05"
B079QB4P6S,180762,"Optiplex 7010","Small Form Factor",68CNCX1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-28 14:56:35"
B079QB4P6S,180764,"Optiplex 7010","Small Form Factor",JZ4BFX1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-28 15:44:32"
B079QB4P6S,180766,"Optiplex 7010","Small Form Factor",1T9VSW1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-28 15:23:36"
B079QB4P6S,180774,"Optiplex 7010","Small Form Factor",1T9TSW1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-28 14:59:21"
B079QB4P6S,180775,"Optiplex 7010","Small Form Factor",68CQCX1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-28 16:02:53"
B079QB4P6S,180776,"Optiplex 7010","Small Form Factor",244BV12,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-28 16:24:12"
B079QB4P6S,180779,"Optiplex 7010","Small Form Factor",1T8WSW1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-28 15:12:13"
B079QB4P6S,180780,"Optiplex 7010","Small Form Factor",DX86RW1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-07-03 16:20:51"
B079QB4P6S,180781,"Optiplex 7010","Small Form Factor",BLX2TW1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-28 15:34:24"
B079QB4P6S,180782,"Optiplex 7010","Small Form Factor",BM73TW1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-28 15:36:14"
B079QB4P6S,180783,"Optiplex 7010","Small Form Factor",C0WVYV1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-28 15:38:04"
B079QB4P6S,180786,"Optiplex 7010","Small Form Factor",BDNHPW1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-28 15:20:06"
B079QB4P6S,180788,"Optiplex 7010","Small Form Factor",JZ4XDX1,"i3 3220,3240 CPU @ 3.3GHz",141.44,"2019-06-28 15:48:37"
